报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),661095,129641,932459,731800,562339,254623,1280715,668991,378848,110667,563136,422862,250534,118086,511690,329991,191145,75986,450970,248371,167409,82185,349209,225932,135818,55234,416587,323972,265963,31508,275355,233599,188145,168810,348800,303182,284746,13276,169989,158851,148054,8166,205101,162964,100706,42434,286843,238100,50503,9591,
营业收入(万元),661095,129641,932459,731800,562339,254623,1280715,668991,378848,110667,563136,422862,250534,118086,511690,329991,191145,75986,450970,248371,167409,82185,349209,225932,135818,55234,416587,323972,265963,31508,275355,233599,188145,168810,348800,303182,284746,13276,169989,158851,148054,8166,205101,162964,100706,42434,286843,238100,50503,9591,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),477668,107362,719843,512873,395054,181380,909298,473891,245525,69582,404839,292473,176076,79910,338020,221217,127266,43448,303986,167585,111285,51983,234240,152569,92695,36045,302123,203071,154846,26499,157283,111756,67701,50278,122289,90005,69990,8984,68669,54819,50419,7011,118819,93270,57840,21779,169416,131403,16503,6419,
营业成本(万元),335412,58580,468062,346429,288468,102803,676276,354219,157327,36587,255832,184563,107451,44987,200792,121274,73324,21716,185747,87642,55141,25380,121840,80010,50483,17817,183224,130400,110002,15725,99445,68555,40382,32695,66213,52490,41046,5193,52098,47672,44343,3372,95161,75163,48132,20366,115918,113210,10097,3403,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
