报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),118270,49750,296306,160121,96868,41325,244822,133545,82060,38912,167662,89418,52520,23198,118664,58339,37987,17786,102307,49636,30658,13883,66509,37161,20067,5693,41745,20513,10822,4620,24726,14288,7475,3149,24631,18515,21924,15312,12435,
营业收入(万元),118270,49750,296306,160121,96868,41325,244822,133545,82060,38912,167662,89418,52520,23198,118664,58339,37987,17786,102307,49636,30658,13883,66509,37161,20067,5693,41745,20513,10822,4620,24726,14288,7475,3149,24631,18515,21924,15312,12435,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),114877,49708,283459,158897,97169,42165,235496,132734,81388,39754,162176,89210,54037,25998,112124,57493,37661,17290,89586,47648,29805,13681,55597,31862,17684,5202,32990,16102,8967,4267,17670,10051,5804,2776,18595,14135,17591,11033,9601,
营业成本(万元),89705,37675,238333,129547,78335,32794,201157,108739,66485,32674,134555,70377,41604,19931,88291,40754,27205,12004,68735,33578,21061,9655,39836,21998,11665,2441,21823,9242,4495,1908,10021,5694,3226,1427,13152,10131,13940,9162,6955,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
