报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),654159,2785581,2045431,1277907,632578,1966029,1401862,935303,435341,835029,729061,543507,295567,1444905,1149814,784257,403169,1718347,1270844,813834,431484,1713346,1330139,909402,497549,2232644,1727811,1192986,602720,1941040,1421704,970938,472786,1571124,1163886,740105,342890,2206138,1891537,1275752,577585,1628102,1169076,736034,319961,1280239,968623,642725,271209,
营业收入(万元),654159,2785581,2045431,1277907,632578,1966029,1401862,935303,435341,835029,729061,543507,295567,1444905,1149814,784257,403169,1718347,1270844,813834,431484,1713346,1330139,909402,497549,2232644,1727811,1192986,602720,1941040,1421704,970938,472786,1571124,1163886,740105,342890,2206138,1891537,1275752,577585,1628102,1169076,736034,319961,1280239,968623,642725,271209,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),590396,2578034,1931267,1245340,611395,1890342,1349462,901415,424107,942902,767993,571063,300744,1449683,1146729,781654,403659,1723227,1275575,818892,427774,1746133,1357572,916279,494710,2190884,1685685,1163569,585400,1893145,1393368,947630,458311,1551935,1149040,736277,341573,2199902,1835527,1231543,559751,1574797,1125366,707585,308902,1243117,939568,624350,267133,
营业成本(万元),568809,2486012,1864567,1200925,584977,1791986,1280519,850875,399942,893136,734172,545683,289414,1390653,1105277,753583,390801,1664356,1236867,791701,414640,1681631,1320046,888915,481092,2120643,1646305,1134538,569567,1834378,1360793,923784,445366,1501253,1114749,714967,330223,2120842,1777946,1194857,540621,1523700,1082273,679206,300766,1196421,897661,596506,257397,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
