报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),45608,188135,146457,98904,46364,194665,146708,97285,45498,181086,136966,95638,44544,194519,149890,104266,49802,193226,143496,97964,44356,212914,157500,104784,48412,224555,165253,112822,48328,226440,158669,98029,44539,200489,139380,88527,36669,160656,115823,75550,28765,136634,106813,73540,33259,135991,99382,65082,32609,118563,88828,59244,26727,
营业收入(万元),45608,188135,146457,98904,46364,194665,146708,97285,45498,181086,136966,95638,44544,194519,149890,104266,49802,193226,143496,97964,44356,212914,157500,104784,48412,224555,165253,112822,48328,226440,158669,98029,44539,200489,139380,88527,36669,160656,115823,75550,28765,136175,106813,73540,33259,135991,99382,65082,32609,118563,88828,59244,26727,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,459,--,--,--,0,0,--,--,0,0,--,--,
营业总成本(万元),40374,164406,127672,86507,41366,171443,129951,86320,41134,162209,124609,87163,40804,182350,138747,97983,46817,189515,140563,96296,44865,212854,157649,105763,49477,222086,158158,101733,42854,199149,137452,84667,39573,180533,123116,79228,32795,147270,105335,68975,25765,111777,86853,60259,28281,110328,80389,54041,28261,104195,78097,52340,23621,
营业成本(万元),29167,122564,99438,66955,29345,123594,97667,65396,30705,120164,93025,65890,29917,136435,108811,76455,36352,143518,111277,76738,35078,165670,125814,84567,39591,177519,127837,82436,33936,157513,109667,67788,32430,146876,101271,66028,27728,122731,89386,58259,21708,96141,77386,54281,24609,100333,73457,49779,26117,94654,70554,47417,21073,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,
