报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),65182,275549,207032,130505,63308,239327,163958,90305,29825,167266,113888,72422,27392,251768,193307,118020,50685,221918,164606,103924,47142,111843,70179,24122,10507,44432,32634,18625,8116,32450,23641,12869,5026,23329,17349,17078,9579,6360,
营业收入(万元),65182,275549,207032,130505,63308,239327,163958,90305,29825,167266,113888,72422,27392,251768,193307,118020,50685,221918,164606,103924,47142,111843,70179,24122,10507,44432,32634,18625,8116,32450,23641,12869,5026,23329,17349,17078,9579,6360,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),65769,271886,198509,123263,57974,229584,160290,93549,36245,137950,93586,58295,22699,230374,175434,108746,47848,207314,154361,98737,45214,100007,62244,20003,9105,36117,26513,15286,6786,26892,19043,10869,4315,19000,14130,14184,8130,5411,
营业成本(万元),39944,187892,139051,86921,42956,158753,106224,55671,16526,95081,68508,42466,15282,201977,154947,96583,43008,193652,144184,92315,41894,88296,54097,16002,6976,29393,21735,12628,5512,21754,16015,9009,3447,16036,12052,12357,7169,4782,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),307,1775,1373,1038,461,1275,614,367,60,1271,808,362,109,1140,754,472,193,467,364,230,171,496,289,143,68,397,260,193,97,177,110,72,49,128,71,115,33,31,
销售费用(万元),12366,32127,23952,14707,6227,25710,16416,10237,4579,19431,10728,6474,3411,11940,8263,4569,1919,5739,4318,2628,1486,5781,3845,2059,1122,4377,3164,1825,925,2874,2029,1209,553,1793,1213,1107,471,211,
管理费用(万元),8874,31933,24264,15593,7402,24128,18032,10366,3916,13390,9271,6256,2998,11536,8328,5155,1856,6412,4494,2975,1343,4802,3351,1624,805,2404,1513,832,356,2252,1018,606,237,747,524,487,308,303,
财务费用(万元),4233,12181,8085,4169,420,8230,7266,5709,-289,4010,2793,1682,383,3279,2479,1710,974,910,698,482,307,559,355,52,73,-472,-315,-264,-101,-272,-275,-115,-15,237,183,116,119,68,
资产减值损失(万元),46,5978,1783,836,509,11489,11739,11198,11453,4767,1477,1055,516,502,663,257,-102,135,302,107,13,72,307,124,62,17,156,71,-2,107,147,87,44,59,87,1,32,16,
公允价值变动收益(万元),82,199,182,155,-1,-154,--,--,--,91,91,91,91,-570,-693,-1136,-1046,479,538,324,--,-138,-144,-289,2,-315,264,227,124,453,--,--,--,0,0,0,0,0,
投资收益(万元),1220,17594,17622,10091,6753,32621,38169,34845,33323,14997,7637,6238,4975,9152,1223,836,378,1359,846,639,347,1445,948,607,341,1385,519,41,36,156,--,--,--,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),59,5116,4874,3508,1980,5190,3469,1557,131,105,508,252,20,3360,1093,633,236,806,543,586,347,1125,--,--,276,503,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
