报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),372165,1633101,1210623,807077,405284,1112600,654972,415382,212528,867512,640762,409941,215525,770625,545020,335942,172562,701807,519111,335714,164600,695113,520353,328949,154277,681747,518392,324172,154240,664567,494070,311580,148570,595619,438400,268672,130484,516749,373573,234665,116060,482909,372513,242132,118456,492604,365840,226659,112367,498918,382008,228603,113452,
营业收入(万元),372165,1633101,1210623,807077,405284,1112600,654972,415382,212528,867512,640762,409941,215525,770625,545020,335942,172562,701807,519111,335714,164600,695113,520353,328949,154277,681747,518392,324172,154240,664567,494070,311580,148570,595619,438400,268672,130484,516749,373573,234665,116060,482909,372513,242132,118456,492604,365840,226659,112367,498918,382008,228603,113452,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
营业总成本(万元),381020,1645454,1204460,802700,403184,1114904,657809,413134,211285,854311,630159,404814,211768,759687,534689,330002,169483,688382,508347,328696,161746,683163,511525,322834,151517,670768,511116,319208,152179,651585,483790,303391,144748,585260,429356,262587,128019,515027,368908,231307,114996,473426,364387,235564,116142,489505,362429,224530,111377,491277,375063,223788,111807,
营业成本(万元),337989,1456981,1074931,715776,365436,992113,586121,370092,188594,772570,572129,366165,192221,707470,505564,311074,159606,644355,476490,307690,149223,639124,479053,300666,139524,630631,481545,300069,142613,620213,459777,287505,136339,551299,403801,246076,119041,478291,348187,218204,107578,448408,344086,221231,108516,457311,339286,208717,102800,461932,352509,208678,103047,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,
