报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),568155,494495,358139,235867,735794,613227,426474,268974,887115,748116,515878,307508,965549,836272,570819,306713,902698,788515,547358,310373,1103784,925092,663222,310685,1131800,910413,630431,1132854,716480,1026583,934937,825151,
营业收入(万元),554100,483369,350942,232258,721931,603595,420332,266167,868750,733010,504126,301574,929984,811495,555378,298732,892932,782569,543630,308447,1096544,919580,659874,309101,1122602,903247,625579,1126266,713869,1022080,931862,821119,
利息收入(万元),13809,10907,7092,3570,13793,9594,6118,2790,18321,15074,11730,5930,35526,24746,15416,7972,9725,5840,3666,1896,7072,5360,3263,1540,8729,6719,4455,6091,2290,4070,2909,3972,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),246,218,106,40,70,38,25,16,44,32,22,4,39,31,25,9,41,106,61,30,169,151,85,44,469,448,397,497,321,432,166,60,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),709864,545678,380770,232542,753909,621301,426993,262339,871791,722793,497594,297999,958072,814737,556955,298421,913854,779245,539376,301124,1084902,897105,640566,299311,1093194,874968,599752,1086017,685908,980179,903809,816482,
营业成本(万元),509843,440893,313368,198382,603600,513992,357369,222696,708878,599786,410913,249804,761742,660670,453153,247872,745774,650660,451963,253932,930515,782787,566846,265294,975095,782165,540435,975560,625354,872668,798536,727959,
利息支出(万元),1246,1846,668,589,1582,993,603,205,5544,5853,5256,3005,24381,18550,12412,6844,2917,2318,1694,841,1439,1940,1675,825,1128,2612,1649,1984,818,1207,146,454,
手续费及佣金支出(万元),41,28,17,6,30,17,9,4,36,27,20,11,45,35,26,8,46,32,23,11,22,17,12,5,34,28,21,22,11,29,20,21,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),37839,25044,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4601,3555,2490,1418,4572,3532,2562,1189,4453,1728,1211,502,3362,2763,1464,639,2770,2268,1515,867,2914,2412,1762,747,2615,1930,1301,2282,1162,1180,869,751,
销售费用(万元),46187,25765,17528,10661,43601,31708,20659,13115,44157,36823,26633,14677,44633,38193,28881,14925,39330,34562,24533,15005,37437,28196,21093,9151,32278,26332,17665,33733,21566,35626,32554,32681,
管理费用(万元),76420,35386,38180,19192,88966,63888,41987,20273,91388,66416,42289,21596,93347,68840,42744,21336,97394,72462,48058,24406,84523,64665,41595,19492,74422,54771,35060,67720,34320,64597,65424,47773,
财务费用(万元),10505,7659,4745,909,7312,4380,1853,2320,8607,5255,4045,2838,14730,13168,4221,2385,8973,8123,4937,2451,12784,8328,3437,1410,6036,4965,3078,4955,2505,2718,1045,3914,
资产减值损失(万元),17239,3984,3773,1385,4245,2790,1951,2537,8729,6904,7226,5566,15831,12517,14055,4412,16650,8819,6653,3612,15266,8761,4147,2388,1587,2165,543,-239,173,2155,5215,2928,
公允价值变动收益(万元),1008,10214,7304,-2470,-2545,-1328,-761,726,1524,-239,-44,-155,301,132,499,28,811,535,291,245,68,44,-35,44,346,203,274,-1177,-100,195,471,-747,
投资收益(万元),1916,1640,1736,1530,15691,14757,3052,960,7424,5773,2861,1914,9536,6874,5198,1849,10893,5258,3844,819,3899,4062,2909,484,5709,5351,4486,5933,4253,15498,4629,703,
对联营企业和合营企业的投资收益(万元),-1063,-724,-136,64,-46,38,186,315,871,1017,836,531,250,347,203,-157,24,-11,21,-2,90,-11,53,-5,163,-1,-1,32,6,125,26,25,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-135104,-37438,-12121,3180,852,5354,1773,8320,24272,30856,21101,11269,17314,28540,19562,10170,548,15063,12117,10312,22849,32093,25529,11902,44661,41000,35438,51594,34725,62097,36228,8625,
营业外收入(万元),4108,951,689,615,7058,7138,4915,852,5176,2914,1420,546,5981,2045,1175,657,21184,2094,1537,587,11177,1685,942,362,4317,1455,645,2300,1154,3678,2512,3040,
营业外支出(万元),479,93,43,3,2304,1288,183,101,1439,1023,76,36,1127,495,232,46,542,279,150,93,629,277,220,99,460,229,144,291,156,1161,1364,939,
非流动资产处置损失(万元),--,--,--,--,--,131,92,56,1017,993,53,18,441,313,151,2,174,318,108,56,441,146,106,37,288,145,92,69,33,410,131,359,
利润总额(万元),-131475,-36580,-11475,3791,5606,11204,6504,9071,28010,32747,22446,11779,22168,30091,20504,10781,21189,16878,13504,10806,33396,33501,26251,12166,48518,42227,35940,53604,35723,64614,37376,10726,
所得税费用(万元),5022,4859,3820,763,1835,4069,3033,2346,5421,6501,5876,2502,8262,7668,5029,1616,4767,3646,2386,1338,7223,6427,5252,896,7070,6842,5102,7854,6011,8409,8716,1026,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-136497,-41440,-15295,3028,3771,7135,3472,6725,22589,26247,16570,9277,13905,22423,15475,9165,16423,13233,11118,9468,26173,27074,21000,11270,41448,35384,30838,45750,29712,56205,28661,9700,
归属于母公司所有者的净利润(万元),-130011,-39697,-14498,4795,5651,7341,3227,6404,22337,25183,15835,9249,13532,21351,14864,9071,16770,13226,11243,9907,22195,26180,19287,11221,34906,32617,28642,41082,27124,54267,25242,7857,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-127,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-6486,-1743,-797,-1767,-1880,-205,245,321,252,1064,735,28,373,1072,611,94,-347,7,-125,-438,3978,894,1713,49,6542,2768,2196,4669,2589,1938,3419,1843,
基本每股收益,-1.32,-0.4,-0.15,0.05,0.06,0.07,0.03,0.06,0.22,0.25,0.16,0.09,0.14,0.21,0.15,0.09,0.17,0.13,0.11,0.1,0.22,0.26,0.19,0.11,0.39,0.38,0.34,0.49,0.32,0.64,0.3,0.09,
稀释每股收益,-1.32,-0.4,-0.15,0.05,0.06,0.07,0.03,0.06,0.22,0.25,0.16,0.09,0.14,0.21,0.15,0.09,0.17,0.13,0.11,0.1,0.22,0.26,0.19,0.11,0.39,0.38,0.34,0.49,0.32,0.64,0.3,0.09,
