报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),1120379,798073,513318,240057,1057210,726751,474102,225220,848323,600597,388109,187340,704272,486697,315697,143898,664384,505949,341533,149154,650549,501172,332716,159253,644482,467892,303054,683578,563805,457514,
营业收入(万元),1120379,798073,513318,240057,1057210,726751,474102,225220,848323,600597,388109,187340,704272,486697,315697,143898,664384,505949,341533,149154,650549,501172,332716,159253,644482,467892,303054,683578,563805,457514,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1009394,713198,463940,218087,956439,653545,422284,196835,749395,523395,337271,163121,632615,431729,280456,128730,599465,453320,304487,133623,590757,453365,300657,142823,589742,426718,277162,638445,523789,425382,
营业成本(万元),912939,650446,421379,195743,854582,581147,374797,178078,670478,469666,302430,145414,560286,386856,250686,114789,533085,405863,273886,120823,526688,405429,268558,128412,527643,384560,250555,581122,466095,367442,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),24286,16911,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),6728,4768,3483,1189,7016,4445,2933,765,7210,2587,1722,662,3379,2231,1416,602,7143,5759,3891,1791,8697,6416,4307,1925,8893,6267,4282,8475,7059,8051,
销售费用(万元),27431,18580,11148,3773,24403,17113,12338,4440,27526,17929,11990,5947,26775,17242,10339,4677,21926,16034,10176,4484,20480,16042,10786,4628,21973,15362,9530,20861,18774,23108,
管理费用(万元),40015,28163,28738,12956,58936,41718,27916,12503,51299,36447,23288,10548,46182,32138,20753,10174,39550,28368,18568,7721,35841,25436,16490,7786,31308,22308,14046,25952,37453,20363,
财务费用(万元),-4102,-6019,-1168,4344,9925,8671,3848,996,-8644,-3343,-2267,550,-8688,-6583,-2584,-1514,-2780,-2936,-2281,-1195,-1452,-20,451,72,-1296,-1742,-1224,1208,1325,-1483,
资产减值损失(万元),2097,347,360,82,1577,452,451,53,1525,109,109,--,4681,-155,-155,--,541,233,247,--,503,63,65,--,1221,-36,-28,826,-6918,7902,
公允价值变动收益(万元),1556,-10650,-3025,2997,4933,-226,-236,-236,3963,339,172,131,241,86,145,241,-927,-777,-1442,-287,535,1032,1149,-241,-1045,-1646,-1717,1380,-251,1689,
投资收益(万元),-10923,-3984,1669,663,1990,1249,1113,697,2133,1618,1148,276,14666,14259,2774,1349,2190,1187,800,727,2570,1358,689,320,1323,1212,1151,2568,1155,-1370,
对联营企业和合营企业的投资收益(万元),-274,-149,-102,-56,-209,--,--,--,-120,--,--,-38,315,308,--,40,15,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
