报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),726128,510989,316058,139799,704826,482860,295233,125864,653138,432173,272283,110896,767670,580287,362908,160008,843968,605071,374367,154108,818980,573707,351655,145231,831252,587835,365389,149788,731266,479424,298716,121985,692072,480382,294061,121225,642693,420694,239899,102122,571272,415966,255250,108283,580555,402716,240951,97798,421912,263429,153315,49482,
营业收入(万元),726128,510989,316058,139799,704826,482860,295233,125864,653138,432173,272283,110896,767670,580287,362908,160008,843968,605071,374367,154108,818980,573707,351655,145231,831252,587835,365389,149788,731266,479424,298716,121985,692072,480382,294061,121225,642693,413530,236149,102122,560000,415966,248795,108283,566374,393104,235038,97798,405468,253289,146693,49482,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,7164,3750,--,11272,--,6454,--,14181,9612,5914,--,16445,10140,6622,--,
营业总成本(万元),648146,460195,293073,133567,632996,438696,277857,121989,600048,398978,259131,108761,739197,561506,354477,157351,820136,590253,368007,153188,800350,564537,347732,147041,817459,579365,363002,151047,721499,469177,292815,121074,674490,467282,286085,116702,621653,405085,231331,98862,549964,397139,241254,103136,556929,384592,229556,92573,399708,249822,145656,47088,
营业成本(万元),461696,327520,204765,92225,454318,310033,192042,81181,431402,282129,180112,72019,545184,417528,261708,114508,622381,449333,279407,113847,614290,432824,264868,111770,631717,451325,282389,116144,550232,353678,218304,89427,516569,358089,220065,90249,487190,310654,176651,78596,427943,321997,188827,82937,441887,305210,179387,74777,321085,199980,117024,39199,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
研发费用(万元),14875,8222,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,5155,2433,--,8483,--,4597,--,11423,7600,4635,--,13778,8750,5461,--,
营业税金及附加(万元),11354,7548,4423,1772,11166,8007,4735,1740,9852,6138,3447,1355,9184,6587,4002,1633,8994,6038,3362,1099,7031,4657,2335,792,7949,5102,2831,964,7647,4734,2589,944,5161,3122,1774,713,4569,2730,1293,428,3402,1587,1049,416,3363,1788,969,491,1571,880,383,56,
销售费用(万元),95789,73627,48450,22873,94846,70812,47838,21945,81934,59914,41841,18602,97336,74258,46275,19965,99117,70318,43055,18611,91722,64816,39855,15106,90145,57376,35601,14136,74066,46547,28286,12143,72293,47830,27220,10443,63509,37059,20845,8673,44734,28191,15844,7830,42560,28625,18812,7608,28349,18273,10486,3253,
管理费用(万元),61908,41888,33595,15166,64808,44989,30222,15989,60115,43316,28671,14619,65450,47490,31475,15885,64241,46181,29741,14521,60769,42496,27767,13555,55376,43322,26960,13021,52998,42893,29123,12941,51687,39427,25107,9481,40664,30528,18960,7341,35626,26325,16476,6092,33403,25075,17189,5446,21314,14110,8149,3134,
财务费用(万元),658,1238,1396,1191,5609,4545,2981,1197,4427,5345,4036,2101,14091,13658,10167,4878,20755,17214,11782,4630,25196,20116,13697,6610,30011,21361,14705,6615,32346,20806,14106,5563,25083,19128,12356,5810,23747,18329,10806,3820,28640,18277,13845,5811,21795,15779,8014,3848,13629,7944,4248,1444,
资产减值损失(万元),1865,151,445,340,2250,310,39,-63,12319,2135,1024,66,7951,1985,850,484,4648,1169,660,479,1343,-372,-790,-790,2261,880,516,167,4210,519,408,55,3696,-315,-436,6,1975,630,343,4,1135,763,615,51,2496,515,550,403,-19,-114,-96,2,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
投资收益(万元),872,565,358,118,1302,805,457,216,33,482,289,114,3242,3003,1146,839,-3511,-2007,-1078,-311,-3593,-2192,-1956,-181,-2662,-1729,-967,-483,-1935,484,132,244,1019,732,645,408,951,644,572,224,649,450,268,117,-122,286,77,92,-73,330,239,--,
对联营企业和合营企业的投资收益(万元),911,565,358,118,1074,763,457,216,756,475,289,114,1594,1514,1146,839,-3745,-2214,-1285,-311,-2454,-1042,-807,-181,--,-1729,-967,-483,-2232,483,132,243,1007,732,645,408,951,644,572,224,607,450,268,117,500,286,77,0,240,330,239,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
营业利润(万元),90110,58145,26208,8141,85451,48711,20049,4092,53122,33677,13441,2250,31715,21785,9577,3496,20320,12811,5282,609,15037,6978,1966,-1991,11130,6740,1420,-1742,7832,10730,6034,1155,18602,13833,8621,4931,21991,16253,9140,3484,21957,19277,14264,5263,23505,18410,11472,5317,22132,13937,7898,2393,
营业外收入(万元),334,163,99,30,410,1234,678,1896,16104,5426,2611,2011,17500,8913,6051,2567,15635,8987,7025,3825,17533,11516,7103,5430,20550,11981,8111,6566,18425,11717,9144,5818,21116,13460,5663,1691,12444,4090,3053,2131,13571,6715,3694,1109,12412,4178,1489,753,4501,214,148,64,
营业外支出(万元),271,193,114,31,496,264,42,25,434,377,359,65,631,251,182,25,1892,469,344,40,1634,407,368,171,1613,576,270,94,1213,612,415,239,1656,693,398,205,844,397,132,52,1440,1236,946,283,1363,686,168,35,204,101,49,9,
非流动资产处置损失(万元),--,--,--,--,--,164,3,2,242,252,252,1,171,60,51,2,727,158,107,2,1157,23,11,3,541,90,14,11,51,44,37,0,355,18,5,--,156,0,35,--,10,--,0,--,92,0,0,0,28,0,0,--,
利润总额(万元),90174,58115,26193,8140,85364,49681,20685,5962,68793,38727,15693,4196,48584,30447,15445,6038,34063,21330,11964,4395,30936,18088,8701,3268,30068,18145,9261,4731,25043,21835,14763,6734,38062,26600,13886,6417,33591,19945,12061,5563,34087,24756,17012,6090,34554,21902,12793,6035,26429,14049,7997,2448,
所得税费用(万元),13686,10696,6183,2136,11620,9293,5340,1989,15378,8002,4335,1160,9532,5981,3304,1409,6667,4300,2169,794,4885,3767,1284,541,5744,3560,1950,844,3451,3907,3211,985,5400,4199,2786,1165,6066,3948,1852,497,2399,3237,2286,341,3129,1661,416,279,4807,1212,1107,517,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,0,--,0,--,0,--,0,0,0,--,0,0,0,--,
净利润(万元),76487,47419,20010,6004,73744,40388,15345,3973,53414,30726,11357,3036,39052,24466,12141,4629,27396,17029,9794,3601,26051,14321,7417,2727,24323,14585,7312,3887,21593,17928,11552,5748,32662,22401,11101,5252,27525,15997,10209,5066,31688,21520,14726,5749,31424,20241,12377,5755,21622,12837,6891,1932,
归属于母公司所有者的净利润(万元),72480,44203,17972,5750,65919,36322,13982,4069,54112,28204,10355,2938,31790,15494,7108,2400,16355,8119,4825,2088,13043,6022,3377,1860,12390,6633,4180,2577,14014,12650,7988,4556,18907,15389,9015,4077,20560,12991,8101,3655,20044,13736,9220,3941,21562,14000,8404,3873,14871,8186,4319,1330,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),4007,3216,2038,254,7825,4066,1364,-96,-698,2522,1002,98,7262,8973,5034,2229,11041,8910,4970,1513,13008,8299,4040,867,11933,7953,3132,1311,7579,5278,3564,1193,13755,7011,2086,1176,6964,3006,2108,1411,11644,7783,5507,1807,9862,6241,3973,1882,6751,4651,2572,601,
