报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),148923,632054,517643,319511,127424,219940,119459,66869,25739,206606,153114,89639,43399,189530,148575,92960,32032,126982,100214,67062,33005,146449,103231,69705,31024,147123,106986,66499,27071,112027,57045,31711,12710,45692,34455,20892,9192,56719,44294,28043,11706,41507,29752,18898,8588,31519,23079,15040,6571,
营业收入(万元),148923,632054,517643,319511,127424,219940,119459,66869,25739,206606,153114,89639,43399,189530,148575,92960,32032,126982,100214,67062,33005,146449,103231,69705,31024,147123,106986,66499,27071,112027,57045,31711,12710,45692,34455,20892,9192,56719,44294,28043,11706,41507,29752,18898,8588,31519,23079,15040,6571,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
营业总成本(万元),146027,612561,500640,309925,123634,207296,109408,61228,22526,195028,143276,82800,39205,175715,134920,83683,27633,114756,88479,60342,29774,137750,97417,65963,29289,137911,99416,59431,24712,107139,52698,29265,11534,42619,31507,19371,8533,50295,37669,22936,10063,39176,26746,16926,7892,27946,19094,12644,4961,
营业成本(万元),138932,581143,479401,295650,116270,180630,90065,48354,15849,167246,123197,69064,32278,149393,116275,71541,21408,88659,68886,47937,23644,109985,75303,51524,22163,110143,76987,45826,17858,85655,40150,20721,7266,27873,20076,12056,5181,35978,27795,16234,6818,25662,17740,10996,4938,20861,14992,9803,3791,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,0,
