报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),180066,83930,383657,275050,177767,68472,267380,192976,126112,59780,87151,113639,74245,35282,140535,100775,66537,30454,121184,87547,61073,29580,104241,75176,48287,23823,114981,81556,54193,26359,112239,79249,53878,26092,110921,79675,53118,25952,110109,78677,53508,26315,102411,73263,49074,23300,94794,66404,45718,20390,
营业收入(万元),180066,83930,383657,275050,177767,68472,267380,192976,126112,59780,87151,113639,74245,35282,140535,100775,66537,30454,121184,87547,61073,29580,104241,75176,48287,23823,114981,81556,54193,26359,112239,79249,53878,26092,110921,79675,53118,25952,110109,78677,53508,26315,102411,73263,49074,23300,94794,66404,45718,20390,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,--,0,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,--,0,--,0,--,
营业总成本(万元),148358,70677,309000,220717,138545,53630,196910,143368,93612,44934,32882,103387,65762,30990,121770,89667,59726,26045,108392,77949,55101,25592,93575,66840,43419,20780,92624,69623,47555,22505,94318,67575,45207,21831,94239,68126,45187,22201,105101,70272,47573,23195,98148,71952,49067,22155,90628,63380,43354,19728,
营业成本(万元),60868,33353,119654,87712,59673,29779,107282,77150,51139,25539,18157,52291,34020,17055,63677,44994,29588,13784,53737,38135,27055,13042,47396,33795,22459,11434,53359,38416,25431,12150,47732,33474,22480,10562,44864,32291,21601,10272,48529,35312,24448,12367,50600,36681,24889,12572,53551,37987,25879,12155,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,0,0,0,0,0,--,0,0,
