报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),15273,54092,38906,25188,9056,37580,28187,17640,7690,35021,26820,18541,9256,37561,28846,20175,9297,39235,37404,26975,
营业收入(万元),15273,54092,38906,25188,9056,37580,28187,17640,7690,35021,26820,18541,9256,37561,28846,20175,9297,39235,37404,26975,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12823,46183,32615,21190,7819,30751,23181,14411,6295,28776,22019,15456,7992,32826,24657,17290,8141,34432,32807,23642,
营业成本(万元),9954,36502,25902,16911,6311,25161,18928,11494,4915,23972,18778,13291,6845,28655,21697,15401,7225,30878,29572,21390,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),124,431,270,189,83,355,171,111,58,353,287,223,122,105,52,52,52,155,149,85,
销售费用(万元),644,2091,1396,882,297,1546,1138,728,306,1189,865,577,256,958,708,452,222,905,876,594,
管理费用(万元),1242,6152,4405,2645,848,4473,3195,2159,1029,3320,2045,1271,682,2824,2029,1281,578,2069,1994,1441,
财务费用(万元),790,863,495,331,270,-820,-289,-185,-14,-77,65,115,37,181,123,55,55,335,84,106,
资产减值损失(万元),70,144,147,232,10,36,37,104,1,19,-20,-20,51,104,48,48,8,90,134,27,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),4,27,27,27,226,268,148,148,81,75,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2520,8433,6377,4065,1463,7097,5155,3378,1476,6321,4801,3085,1263,4735,4189,2885,1156,4803,4597,3333,
营业外收入(万元),0,102,112,112,126,449,365,332,40,448,221,212,103,491,181,169,56,811,783,335,
营业外支出(万元),0,8,1,1,0,8,8,--,--,11,1,1,--,1601,1,1,--,6,11,17,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),2520,8526,6488,4176,1589,7538,5512,3709,1516,6758,5021,3296,1366,3626,4370,3053,1212,5607,5369,3651,
所得税费用(万元),387,1166,987,643,227,1079,836,542,227,1009,746,446,220,443,510,435,185,843,770,522,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2133,7361,5501,3533,1362,6459,4675,3167,1288,5749,4276,2850,1146,3182,3859,2618,1027,4765,4599,3129,
归属于母公司所有者的净利润(万元),2144,7416,5530,3562,1370,6489,4688,3173,1288,5749,4276,2850,1146,3182,3859,2618,1027,4765,4599,3129,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-11,-56,-29,-29,-8,-30,-12,-7,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.13,0.46,0.35,0.22,0.09,0.41,0.29,0.2,0.16,0.82,0.64,0.47,--,0.53,0.64,0.44,--,0.79,0.77,0.54,
稀释每股收益,0.13,0.46,0.35,0.22,0.09,0.41,0.29,0.2,0.16,0.82,0.64,0.47,--,0.53,0.64,0.44,--,0.79,0.77,0.54,
