报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),94150,71975,46216,127728,92637,67382,44486,118241,82230,58144,35929,101288,109308,97558,68618,
营业收入(万元),94150,71975,46216,127728,92637,67382,44486,118241,82230,58144,35929,101288,109308,97558,68618,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),71616,53707,31438,99048,71847,52182,32441,97130,67393,48010,27119,86202,95602,81480,57333,
营业成本(万元),34706,26526,16967,49389,35306,25792,16725,47177,32706,23552,14339,43401,49601,42894,29620,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),13561,10326,6554,19126,13267,9679,6261,18680,13185,9479,5744,16779,19064,15179,11774,
销售费用(万元),14330,10587,5505,17324,13434,9701,6018,18284,12939,8976,4245,15204,16361,14393,9707,
管理费用(万元),9419,6436,2547,11914,8819,5936,2934,10497,7163,4962,2389,8652,7850,6523,4077,
财务费用(万元),-143,-76,-38,1005,1041,1035,570,2254,1381,1036,368,2096,1986,2623,2002,
资产减值损失(万元),-257,-92,-97,289,-20,39,-67,238,19,5,34,70,740,-131,153,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),229,194,87,--,--,--,--,--,--,--,--,21,17,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),22947,18626,14865,28680,20790,15201,12046,21111,14836,10134,8809,15106,13723,16078,11285,
营业外收入(万元),218,167,82,892,700,434,351,327,203,122,58,717,578,421,213,
营业外支出(万元),41,23,3,842,27,26,0,384,18,10,--,210,150,76,16,
非流动资产处置损失(万元),0,0,0,375,11,11,--,366,--,--,--,198,--,--,4,
利润总额(万元),23124,18770,14945,28730,21463,15608,12397,21054,15021,10247,8867,15613,14151,16423,11482,
所得税费用(万元),5455,4589,3579,6544,5425,4167,3158,4474,3309,2487,1910,3142,3306,5779,2947,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),17669,14181,11366,22187,16038,11441,9239,16581,11712,7760,6956,12471,10845,10645,8535,
归属于母公司所有者的净利润(万元),17669,14181,11366,22187,16038,11441,9239,16581,11712,7760,6956,12471,10845,10645,8535,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.49,0.39,0.41,0.85,0.62,0.47,0.4,0.79,0.56,0.32,0.33,0.59,0.52,0.58,--,
稀释每股收益,0.49,0.39,0.41,0.85,0.62,0.47,0.4,0.79,0.56,0.32,0.33,0.59,0.52,0.58,--,
