报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),132728,87523,42377,166024,122234,81016,38781,151059,112932,74343,36864,142438,106771,75071,34139,135250,101643,67348,32194,125414,93735,60378,28805,111893,81969,53481,25312,99540,72364,46853,22043,83878,61191,39742,18950,76606,56337,35472,17040,64258,42942,22066,10844,42370,30900,19327,8625,36041,25224,15740,7717,
营业收入(万元),132728,87523,42377,166024,122234,81016,38781,151059,112932,74343,36864,142438,106771,75071,34139,135250,101643,67348,32194,125414,93735,60378,28805,111893,81969,53481,25312,99540,72364,46853,22043,83878,61191,39742,18950,76606,56337,35472,17040,64258,42942,22066,10844,42370,30900,19327,8625,36041,25224,15740,7717,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,--,0,--,--,--,
营业总成本(万元),82384,54476,27159,110851,77459,50648,24947,98235,69911,45483,23109,93118,66774,48003,21950,74376,52993,35388,16964,65572,48280,31967,15446,60893,44359,29649,14098,54324,38530,25635,11960,45353,32531,21251,10029,42475,29794,20167,9937,39346,25700,12531,6053,24979,16153,10119,4475,19658,13398,8437,4071,
营业成本(万元),75931,50232,24726,100963,70420,46102,22438,89099,63708,41310,20616,84638,59997,43721,19714,65430,46455,30871,14714,57818,42146,28095,13438,51358,36865,24669,11903,44831,31890,21042,9656,35171,26278,17076,7884,33534,23401,15991,7900,31221,20440,10377,4995,18600,13026,8107,3570,15536,10927,6864,3296,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,0,--,0,0,--,--,0,
