报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),22618,82994,59561,39406,19864,79847,56214,36175,18292,78113,54701,35609,17108,73742,51230,34424,17432,58493,42075,28622,14366,48946,36066,23085,11947,40079,27820,17573,7571,34342,23523,15119,6916,28321,19624,6711,23569,16694,
营业收入(万元),22618,82994,59561,39406,19864,79847,56214,36175,18292,78113,54701,35609,17108,73742,51230,34424,17432,58493,42075,28622,14366,48946,36066,23085,11947,40079,27820,17573,7571,34342,23523,15119,6916,28321,19624,6711,23569,16694,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
营业总成本(万元),18152,71200,52793,33954,16503,69764,49467,30560,15137,66860,46650,29291,13751,60024,41810,27795,13562,45626,33917,23058,11443,39558,29241,18818,9575,33219,22389,14143,5951,27659,18499,11894,5649,22467,15530,5526,18524,12728,
营业成本(万元),6017,22499,16430,10933,5597,23031,16297,10179,5269,22592,16466,10779,5029,21204,15058,10066,4986,15177,10676,7224,3703,12262,9047,5773,3022,9615,6682,4275,1889,8066,5589,3625,1741,6729,4839,1763,5777,4434,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
营业税金及附加(万元),490,1816,1301,847,436,1470,776,462,195,1275,802,535,236,1048,684,430,184,895,652,434,218,795,598,405,217,643,466,289,121,554,377,232,104,437,297,111,354,233,
销售费用(万元),9205,37336,28364,17818,8175,37145,26386,15902,7519,34921,23741,14248,6668,30175,21058,13988,6803,24489,20003,13938,6919,24481,18695,12103,5933,21739,14388,8957,3602,16481,11151,7010,3140,12930,8783,3051,9964,5966,
管理费用(万元),1719,8091,5461,3564,1881,7881,5507,3601,1889,7884,5343,3405,1626,7491,4726,2977,1388,6229,3425,2150,982,3529,1938,1178,501,2615,1766,1168,572,3368,1717,972,507,1998,1303,421,1991,1311,
财务费用(万元),369,1497,1143,725,295,99,-53,-32,-13,-171,-61,8,2,-109,-59,-26,-34,-1188,-1021,-816,-454,-1632,-1197,-778,-369,-1417,-1064,-680,-360,-877,-446,-49,46,314,240,91,408,774,
资产减值损失(万元),352,-40,95,69,119,137,554,449,278,359,358,316,189,216,344,361,236,25,183,129,75,123,160,137,271,24,152,133,127,68,110,103,111,59,69,89,31,12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
投资收益(万元),-241,601,466,376,180,-556,--,--,--,--,--,--,--,--,--,--,--,41,41,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,--,248,
对联营企业和合营企业的投资收益(万元),-241,593,466,376,180,-556,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,
营业利润(万元),4261,13070,7675,6268,3540,9526,6746,5615,3155,11253,8051,6318,3357,13718,9420,6628,3870,12908,8200,5564,2923,9388,6825,4267,2371,6859,5431,3430,1620,6682,5025,3225,1267,5854,4093,1185,5045,4213,
