报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),2596286,2008381,1405980,743214,2414756,1770653,1165494,578253,694957,349604,225985,115733,419684,317466,226926,118431,666238,521253,370626,163254,553647,399369,268973,112473,571089,443565,304636,154187,606848,489407,318702,146329,449697,313281,556375,
营业收入(万元),2596286,2008381,1405980,743214,2414756,1770653,1165494,578253,694957,349604,225985,115733,419684,317466,226926,118431,666238,521253,370626,163254,553647,399369,268973,112473,571089,443565,299247,154187,600171,489407,318702,146329,449697,313281,556375,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5389,--,6677,--,--,0,--,--,0,
营业总成本(万元),1921099,1424746,942722,485797,1840378,1398154,926062,431783,641901,295986,182246,97158,358339,273195,197757,91053,505684,389526,281903,129325,490820,324280,216523,91686,481422,360950,235509,121150,464462,379654,244625,111045,317581,252253,313262,
营业成本(万元),1618025,1200134,795011,409505,1521194,1145015,752159,358953,462382,207900,140795,70860,262245,195335,132895,73639,387143,316097,233410,105694,373347,268832,181382,76707,400922,302128,209825,104412,407388,323642,207987,98803,264370,211224,240935,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
研发费用(万元),25436,13639,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170,--,17877,--,--,0,--,--,0,
营业税金及附加(万元),101879,70097,41727,22390,34433,23218,14262,5498,23031,12968,8542,3886,24247,16562,12380,6755,34998,21386,14290,6435,27068,19076,12499,5887,26889,20913,--,6409,--,15827,10917,5310,18926,17566,40685,
销售费用(万元),9682,13867,8658,3628,21484,15713,10119,4971,9062,5598,3734,1838,8467,6180,4339,2220,9982,7365,5232,2094,2691,1431,924,362,2533,1841,1241,589,2463,1765,1206,434,1511,1399,2502,
管理费用(万元),93335,67684,52993,20402,115909,76149,46340,21095,71473,27660,18123,8007,35717,23050,15277,7656,44835,30865,17410,9064,68620,26049,13923,7084,43333,31482,19317,8477,27183,32605,22302,6724,33499,28274,26020,
财务费用(万元),64305,57601,43539,29424,141697,137184,102614,40992,40767,16345,8900,11872,4618,13843,16125,577,18170,7691,5538,2764,10323,2070,958,742,4960,4781,4957,2764,9551,2524,2146,-170,-674,-5306,1090,
资产减值损失(万元),6658,1723,795,448,5660,875,568,274,35186,25514,2153,696,23044,18225,16742,204,10556,6122,6024,3275,8770,6822,6835,904,2785,-193,--,-1502,--,3291,66,-56,-51,-903,2030,
公允价值变动收益(万元),12241,-2213,-7930,106,-47177,-34979,-32601,1263,4642,5253,3498,964,-277,123,3924,--,89,528,468,886,827,-82,-151,-22,-74,-111,--,-8,--,-237,-91,37,-456,834,-3591,
投资收益(万元),20227,19895,11822,2306,10870,7087,4559,1583,17418,15554,13948,3702,11659,10369,10185,4542,53176,45585,37471,4856,37342,21350,13769,4634,15104,12077,6677,3216,10924,9656,4777,1893,9798,9020,12575,
对联营企业和合营企业的投资收益(万元),6911,9858,5107,1176,3017,3322,2177,206,721,491,395,475,-986,3525,2465,1548,8647,8294,5345,2923,18593,11143,7464,1624,11676,8660,6677,2621,--,7958,4056,1512,2583,1656,1479,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
