报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),15005004,9200469,4002547,15001955,11202657,7002066,3003526,11011310,8377076,5009131,2509799,10056445,8367511,5161035,2509363,14000539,10001930,5893018,2501014,12004307,8875940,5348935,2229306,10011011,7716456,4830331,2008811,8351725,6407461,4023920,1727408,6080724,4429676,2514507,1022656,4263729,3067623,2005729,906907,4219972,3511243,2501848,1079240,3804131,2935877,2005157,706349,2635792,1950326,1316784,440857,
营业收入(万元),14869864,9097610,3956158,14828645,11087468,6918452,2968150,10830257,8242871,4918282,2464068,9774514,8152286,5011118,2450390,13775036,9841006,5786579,2466682,11862795,8781079,5289568,2209916,9931620,7659136,4792344,1998468,8315547,6379160,4006164,1721259,6043163,4400393,2495707,1015895,4245777,3056551,1999022,903268,4203239,3498701,2495192,1077305,3800918,2933810,2005157,706349,2633427,1950326,1316784,440857,
利息收入(万元),134992,102749,46297,173181,115070,83524,35293,180958,134117,90773,45700,281622,214937,149754,58834,225405,160853,106411,34315,141477,94838,59363,19388,79375,57314,37984,10340,36175,28298,17754,6148,37293,29114,18631,6532,17777,11002,6700,3632,16724,12541,6654,1935,3203,2057,--,0,2365,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
手续费及佣金收入(万元),147,110,92,130,119,90,83,95,88,76,32,310,288,163,139,98,71,29,18,36,23,3,2,17,6,3,2,3,3,3,2,268,169,169,229,175,70,7,7,9,1,1,0,10,10,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
营业总成本(万元),12533710,7707836,3402226,12469881,9357430,5927659,2570424,9152938,6973403,4161996,2135704,8613461,7199959,4541778,2187067,12325898,8769837,5116569,2128789,10948793,8100912,4941283,2105033,9231019,7150346,4501047,1874044,7900848,6115836,3869174,1666034,5819181,4266261,2445882,987461,3967184,2839564,1864610,839999,3986984,3332413,2378902,1025869,3666549,2846974,1950379,687960,2553053,1893516,1280367,427256,
营业成本(万元),10386094,6365914,2735377,9956291,7608981,4708885,1947998,7288564,5430381,3162759,1644737,6601735,5533246,3603542,1660971,8802213,6344061,3865218,1603265,8038594,6181392,3829376,1555176,7320308,5758590,3696710,1548981,6813212,5272300,3384776,1438105,4740919,3514602,2089745,798483,3195598,2286663,1492978,685429,3373319,2837663,2039613,880726,3111709,2389391,1638712,574060,2152465,1600850,1090114,355619,
利息支出(万元),3892,2983,2159,19589,2724,2099,571,9332,8177,6256,4658,65235,54456,41966,19727,70976,49464,33729,9668,49196,31279,19578,7536,23066,12269,5558,297,1787,1730,1593,479,6482,4790,2936,894,1576,866,854,369,1220,672,450,136,763,456,--,0,33,--,--,0,
手续费及佣金支出(万元),53,20,12,49,40,31,11,33,24,16,8,40,34,26,10,33,24,17,9,26,20,13,7,27,21,17,7,21,18,13,6,17,10,7,5,20,14,10,10,11,7,4,2,3,2,--,0,1,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
研发费用(万元),494360,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,0,--,--,0,--,--,--,0,
营业税金及附加(万元),127312,76138,28053,151304,109941,64532,21807,143040,63753,41211,13490,75189,49204,33937,16023,136242,69587,42326,19254,95617,58102,32452,8324,58995,41304,23271,8271,49791,41869,27349,10124,53882,36603,20209,10302,40337,25601,14762,6402,36264,29263,15386,6698,31680,21786,15057,7198,22714,17802,11139,7100,
销售费用(万元),1289613,803057,435050,1666027,1186541,853432,444042,1647727,1406745,943364,442903,1550634,1337342,634149,382086,2889000,2015320,989356,423404,2250893,1482539,844658,448245,1462623,1109939,605814,242842,805041,637177,360678,168445,841014,612738,275066,154054,579786,439666,295527,116518,440262,367190,248287,98931,434931,364909,244104,76372,294816,220279,135061,46994,
管理费用(万元),277705,459258,189866,607114,465391,288552,138631,548896,408261,281391,121954,504875,359708,235880,118952,481817,373901,234012,106895,508957,345258,204168,89216,405581,257716,166165,77410,278327,179132,105936,48091,197805,116889,71008,32819,156660,87857,54254,23354,127136,79388,52637,26567,86900,61876,39120,18313,80188,54682,38596,14754,
财务费用(万元),-69639,-31527,-11158,43128,-27701,-19186,-6872,-484555,-348455,-296999,-108722,-192880,-139376,-23948,-21959,-94224,-89308,-67161,-40059,-13731,-13490,-5856,-9804,-46135,-30585,-7333,-7985,-45271,-24287,-19221,-9884,-30897,-21797,-19451,-14838,-9702,-3000,534,1941,8500,14865,6439,3609,-974,2863,1144,-303,-444,-147,-786,100,
资产减值损失(万元),24319,31993,22867,26379,11513,29314,24235,-99,4516,23999,16675,8632,5344,16226,11257,39842,6787,19072,6351,19239,15813,16893,6334,6554,1093,10845,4220,-2059,7897,8049,10669,9960,2425,6362,5743,2909,1898,5690,5976,273,3363,16087,9199,1537,5690,12241,12320,3281,49,6244,2689,
公允价值变动收益(万元),-12950,-57624,23076,921,-75762,4082,32671,109333,77112,-23734,20113,-101032,-30469,30805,14990,-138155,-112941,-128306,-113314,99056,58803,44051,16839,24688,6010,364,-303,-5751,-3071,-44,-1229,6919,4533,7820,2491,231,--,0,0,0,0,--,--,0,--,--,0,0,--,--,0,
投资收益(万元),12790,60732,4778,39665,9974,16404,2991,-222136,-189905,-96554,-31933,9665,10665,8874,-5932,72436,52230,32603,24304,71734,51410,19453,7186,-2049,-4529,-3295,1012,9109,6860,-223,385,6220,5648,3419,1405,677,-34,-95,-99,942,-152,--,--,-94,-72,59,32,-12,198,131,39,
对联营企业和合营企业的投资收益(万元),-412,-235,-175,649,192,359,-156,803,478,85,9,325,-375,-248,-420,-360,-1054,-845,-141,286,-148,28,-35,873,-466,-288,-116,-491,-392,-419,-10,-809,-330,-249,-42,-208,-87,-95,-99,-324,-152,--,--,-0,-82,59,32,-54,198,131,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,--,-3,-2,-2,--,0,1,1,--,-6,-3,-3,--,-4,-1,-1,--,-0,-0,0,0,-11,0,--,--,-7,-6,--,0,-4,--,--,0,
