报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),57174,643425,327016,228692,101977,643254,411447,311720,117777,714705,483956,348714,140750,823883,496167,284142,102218,883172,561421,343415,116478,1007043,643788,461943,186402,1260844,66790,47285,22139,138644,93270,60442,26200,138820,103936,69617,31419,86443,65054,43340,20119,68652,51504,51815,38802,26353,
营业收入(万元),57174,643425,327016,228692,101977,643254,411447,311720,117777,714705,483956,348714,140750,823883,496167,284142,102218,883172,561421,343415,116478,1007043,643788,461943,186402,1260844,66790,47285,22139,138644,93270,60442,26200,138820,103936,69617,31419,86443,65054,43340,20119,68652,51504,51815,38802,26353,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),66380,640471,328662,224627,102561,652191,414477,311442,124403,728835,489110,348476,141209,820000,494952,283787,102758,849120,547131,334340,114562,960676,595892,427047,174650,1159164,64031,44771,21071,123640,83314,52857,22141,121993,91052,61266,27206,72577,55192,37453,17079,58948,43451,45599,35020,25163,
营业成本(万元),46742,495389,269601,186539,82255,524231,343058,266821,98101,591108,402547,290023,118121,675951,425657,242613,86620,712752,465034,285408,98125,808649,509313,369790,149032,987621,56455,39881,18531,109110,75936,47938,20092,112840,85095,57083,24511,65805,51698,35280,16074,51285,38857,39520,31784,22743,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
营业税金及附加(万元),1139,7807,4319,3117,1606,6095,2109,1921,849,4345,3196,2437,620,3472,1540,743,303,4747,2708,1676,270,6310,3577,2722,921,10094,185,144,103,672,340,213,33,399,374,90,--,239,239,222,121,333,258,227,173,126,
销售费用(万元),3481,44566,36914,32305,3957,20174,17004,12242,4511,11811,11957,7535,3347,9965,10746,7038,3384,9726,11720,7230,3657,20625,11201,6896,3458,27180,488,333,192,627,476,304,143,528,423,265,141,312,228,162,77,1700,605,738,671,565,
管理费用(万元),12320,103709,42331,26355,13248,92760,61701,46743,17500,91415,64667,39238,15376,100314,53077,32709,14391,103553,65588,40282,12823,99136,59298,36923,17849,121193,5191,2623,1402,9481,4647,2948,1462,6238,3562,2571,1934,4806,1883,1092,578,4230,2659,3840,2158,1483,
财务费用(万元),2217,5343,3257,2499,638,-420,1877,2428,-796,-1948,-2545,-878,-48,-969,-126,-647,-131,1820,2119,1399,691,10185,7895,6828,3312,8404,1545,984,448,1776,1239,779,411,1576,1319,976,620,1264,925,477,230,1318,995,1214,145,296,
