报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),108708,73902,35793,135869,102379,68188,32042,115595,126798,67389,117976,112812,109895,
营业收入(万元),108708,73902,35793,135869,102379,68188,32042,115595,126798,67389,117976,112812,109895,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),98588,66494,32487,118170,87867,58050,28349,100423,113191,60237,105709,103388,100632,
营业成本(万元),86403,58739,29382,102420,76108,50000,23963,85895,96131,51287,89911,87857,85293,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),811,581,267,1180,810,519,278,840,803,402,819,750,554,
销售费用(万元),1598,1025,506,2420,1839,1372,571,2559,2807,1470,2468,2474,2790,
管理费用(万元),9044,5898,2272,11910,8747,5909,3254,11322,12397,6601,10366,10630,10239,
财务费用(万元),614,203,90,161,399,277,283,94,832,387,1808,1674,1708,
资产减值损失(万元),118,48,-29,80,-36,-27,--,-286,220,90,337,3,48,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),522,--,--,--,--,--,--,--,--,--,--,--,2535,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10642,7407,3306,17698,14512,10138,3693,15172,13608,7153,12267,9423,11799,
营业外收入(万元),1345,879,484,2326,1705,1114,557,2648,3222,1383,2918,3657,8367,
营业外支出(万元),58,35,2,352,102,90,0,78,100,30,177,1257,7913,
非流动资产处置损失(万元),35,34,0,319,90,90,--,58,12,9,97,1197,7699,
利润总额(万元),11929,8252,3788,19672,16116,11161,4250,17742,16731,8505,15007,11823,12253,
所得税费用(万元),1713,1186,548,2605,2350,1627,604,2311,2226,1154,1639,1246,1450,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10216,7065,3240,17067,13766,9534,3646,15431,14505,7351,13369,10577,10804,
归属于母公司所有者的净利润(万元),8648,5827,2675,13931,11326,7805,3066,12978,11770,5786,10852,8790,8937,
被合并方在合并前实现净利润(万元),--,-8,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1568,1239,565,3136,2440,1729,579,2453,2735,1565,2516,1787,1867,
基本每股收益,0.38,0.26,0.12,0.76,0.63,0.43,0.17,0.72,0.65,0.32,0.6,0.49,--,
稀释每股收益,0.38,0.26,0.12,0.76,0.63,0.43,0.17,0.72,0.65,0.32,0.6,0.49,--,
