报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),17194,170701,140453,125419,53112,290418,131766,82509,59736,574519,436690,303760,127787,284861,182816,124471,81582,216798,129976,116897,41170,267064,211169,140181,43490,211124,143586,109857,47245,314131,279699,225824,139443,220207,157053,90756,29385,159161,115950,85678,44351,285680,171732,106774,51394,231266,146324,96879,50983,
营业收入(万元),17118,170187,140092,125155,52935,289587,131130,82051,59524,573664,435998,303389,127608,284118,182119,123993,81424,215728,129078,116273,40849,264956,209737,139512,43180,210851,143557,109857,47245,314131,279699,225824,139443,220207,157053,90756,29385,159161,115950,85678,44351,285680,171732,106774,51394,231266,146324,96879,50983,
利息收入(万元),75,513,361,264,177,831,636,458,212,855,692,370,122,743,697,478,158,1070,898,624,353,1803,1099,553,242,161,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,57,--,--,--,0,--,0,0,-33,305,333,116,68,111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19434,179288,146884,129955,55731,274387,136936,86794,58876,553417,417712,294668,126950,284248,173932,121866,78909,195797,109097,99885,32660,207099,163257,108567,34718,166355,112629,84990,39128,253497,228601,182618,110801,180801,129054,77599,26417,127363,91181,65816,33903,223460,133360,80957,39367,195122,118355,76990,40633,
营业成本(万元),11899,141802,123018,112558,46642,230287,106042,63765,47335,484055,370261,264842,113327,241297,153999,104060,69144,159434,82931,76022,21604,154285,121790,83288,24069,119751,82614,66926,30399,209555,191308,153099,95188,139285,103028,61670,19555,94804,69752,51981,27094,184501,110137,67904,33354,169672,100865,65207,34554,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,38,0,0,0,174,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
