报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),29426,166438,127868,81025,35201,206216,142509,78853,30593,153116,112883,66156,29499,177172,144919,91187,37945,183727,137467,87349,32774,176356,133554,84941,30489,150903,114179,71780,138324,102291,76922,
营业收入(万元),29426,166438,127868,81025,35201,206216,142509,78853,30593,153116,112883,66156,29499,177172,144919,91187,37945,183727,137467,87349,32774,176356,133554,84941,30489,150903,114179,71780,138324,102291,76922,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),32070,186331,131492,84512,37585,199830,140784,78430,32814,147575,111865,65671,31183,175551,142142,89298,37962,181465,130063,82379,31644,166637,125082,79274,30246,137618,103159,64816,126363,97516,71802,
营业成本(万元),23852,138730,103054,66642,28885,152221,111098,60448,25122,115434,90344,51875,24485,140538,116448,72893,30952,147983,108538,68267,25439,138439,106166,67554,24489,115850,88367,55136,110024,82856,65144,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1063,5447,3898,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),222,1881,1232,870,341,2698,1574,1022,320,1847,409,202,51,600,397,233,70,778,449,222,57,650,474,267,42,588,436,322,528,85,13,
销售费用(万元),2770,13723,10356,6780,3587,16938,11500,6802,2254,9503,6378,4073,1938,11401,8235,5348,2370,11888,7431,4626,2180,10289,6782,3977,1954,8034,5614,3601,6433,4533,2331,
管理费用(万元),3393,12456,8893,7857,3839,19033,13553,8470,4507,15000,11265,7146,3465,16923,12135,7787,3497,15236,10232,7102,3085,13595,9481,6197,3100,10028,6618,4192,7349,8901,3882,
财务费用(万元),698,5324,2651,1897,931,4068,2478,1368,509,3956,3283,2282,1175,4902,4216,2641,1015,4091,3409,2158,884,2769,2113,1213,662,2411,1764,1206,1591,923,556,
资产减值损失(万元),72,8769,1406,466,1,4872,581,320,101,1834,186,92,70,1187,711,396,58,1489,3,3,--,895,66,66,--,706,360,360,438,217,-124,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,6679,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2606,-15260,1511,1610,-2340,13534,1724,422,-2220,5541,1018,485,-1684,1621,2777,1888,-16,2262,7404,4970,1130,9719,8472,5668,242,13285,11019,6964,11961,4776,5120,
营业外收入(万元),72,515,556,409,57,525,873,188,32,1383,647,420,246,1234,413,138,94,841,416,365,141,1225,699,632,630,576,132,39,130,115,111,
营业外支出(万元),3,464,113,13,4,63,265,16,6,226,200,103,22,157,106,41,7,188,22,16,14,34,16,10,7,51,34,19,22,83,52,
非流动资产处置损失(万元),--,--,--,--,--,--,--,8,--,71,--,71,--,21,--,1,--,155,--,--,--,12,--,--,--,--,--,--,--,--,--,
利润总额(万元),-2537,-15209,1954,2005,-2286,13995,2332,593,-2195,6698,1464,802,-1459,2698,3084,1985,70,2915,7798,5319,1257,10909,9155,6289,866,13810,11117,6983,12068,4807,5178,
所得税费用(万元),9,-1320,1028,756,26,2264,597,295,25,1826,540,428,14,795,648,455,184,1039,1428,1107,393,1869,1670,1004,218,2397,1903,1168,1854,956,697,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-2546,-13889,925,1249,-2312,11732,1735,299,-2220,4872,925,374,-1473,1903,2436,1530,-113,1876,6370,4213,864,9041,7485,5286,647,11413,9214,5815,10215,3851,4481,
归属于母公司所有者的净利润(万元),-2336,-11575,1744,1751,-1903,11378,1967,628,-1836,3978,1476,821,-1200,2504,2580,1689,181,2814,6516,4460,1120,9233,7659,5231,718,11320,9135,5770,10154,3887,4481,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
少数股东损益(万元),-210,-2314,-818,-502,-409,353,-232,-329,-384,894,-551,-447,-273,-601,-144,-159,-294,-937,-146,-247,-256,-193,-174,54,-71,93,79,45,61,-36,--,
基本每股收益,-0.04,-0.2,0.03,0.03,-0.03,0.2,0.03,0.01,-0.05,0.12,0.04,0.02,-0.03,0.07,0.07,0.05,0.01,0.08,0.19,0.13,0.06,0.53,0.44,0.3,0.05,0.94,0.82,0.53,0.94,0.36,--,
稀释每股收益,-0.04,-0.2,0.03,0.03,-0.03,0.2,0.03,0.01,-0.05,0.12,0.04,0.02,-0.03,0.07,0.07,0.05,0.01,0.08,0.19,0.13,0.06,0.53,0.44,0.3,0.05,0.94,0.81,0.53,0.94,0.36,--,
