报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),67010,283979,212931,139484,73934,364246,264541,177867,88362,336067,250164,151760,65421,258917,187180,125883,61567,242967,170024,102327,37543,155301,105374,65813,31776,129116,80514,49205,26781,105678,72701,47803,27833,90307,51776,30909,14639,59083,47699,34517,45119,49688,26906,
营业收入(万元),67010,283979,212931,139484,73934,364246,264541,177867,88362,336067,250164,151760,65421,258917,187180,125883,61567,242967,170024,102327,37543,155301,105374,65813,31776,129116,80514,49205,26781,105678,72701,47803,27833,90307,51776,30909,14639,59083,47699,34517,45119,49688,26906,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),59484,477109,221910,138715,69137,383701,248166,165831,82509,298187,213253,131772,55715,218455,155820,106247,51189,199601,140282,84400,32122,129170,88538,55231,26699,108040,68363,41727,22802,91318,62305,41581,23980,76322,43225,26262,12324,48744,39072,28253,38453,40676,24338,
营业成本(万元),33092,174559,112735,68563,36179,209291,134203,89280,46933,169982,122844,75406,30765,120710,85387,59256,28423,121887,90706,54205,19478,86742,59683,36943,17506,79912,48651,28976,15826,66829,44337,29859,17819,57989,31991,19148,8953,36674,29697,21449,26470,32766,19346,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),3759,30123,20670,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),828,2629,2262,1584,925,2951,2135,1413,601,3032,1989,1245,564,2761,1842,1363,674,2249,1602,970,389,1412,908,592,250,1774,1276,788,449,1490,1178,803,493,1021,562,314,180,667,560,343,453,500,165,
销售费用(万元),10129,63885,43394,28006,13323,67505,47073,31489,14459,58669,39259,24302,10509,42955,29788,19004,8938,36580,23319,14511,5965,19859,13441,8607,4271,12604,8812,5583,2970,11140,8282,5480,3045,8090,5425,3594,1714,4833,3409,2522,4733,2830,1598,
管理费用(万元),9316,44582,29468,32481,14702,81024,54609,36214,17880,59778,43303,25773,11299,47796,35391,24347,11820,36650,23607,14118,6231,20003,13826,9004,4672,14270,9906,6686,3620,12227,9226,6042,3070,8795,5650,3405,1570,5966,4702,3367,5686,3935,2483,
财务费用(万元),2397,11809,8996,6634,3183,9889,7364,4839,2308,5340,4703,3216,1512,2482,2281,1794,993,2134,1315,779,380,1000,427,51,-48,-1003,-859,-689,-241,-1136,-807,-678,-395,-723,-407,-254,-114,354,529,442,1332,614,306,
资产减值损失(万元),-37,149522,4385,1446,824,13041,2783,2596,328,1386,1156,1830,1066,1750,1131,484,342,101,-268,-183,-321,154,253,34,48,483,576,384,180,768,89,75,-50,1150,6,54,22,250,175,131,-221,31,440,
公允价值变动收益(万元),--,--,--,--,--,-533,-533,-533,-2,533,-89,--,--,-21,-37,-5,-2,12,7,58,54,4,96,5,89,5,--,0,--,--,0,9,--,--,--,--,--,0,--,0,0,0,0,
投资收益(万元),-655,12250,12303,8360,-276,16220,16762,3324,338,13508,11900,11870,-868,10361,8791,7916,-2080,-1091,-496,-327,-199,25,15,-89,-78,-450,-341,-166,-80,-34,57,-5,-12,--,--,--,--,0,--,0,0,6025,0,
