报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,
营业总收入(万元),70682,51039,33436,15098,55431,41213,27132,13508,48610,36385,23882,10847,207053,161299,100467,47113,180343,127706,83382,48320,235925,164931,107631,41656,106006,89047,75171,41638,381349,301794,224256,124027,472041,360616,212125,123142,351449,234078,143058,66825,279363,239401,155522,83294,311975,221108,141005,65712,250806,176001,113849,54354,214429,
营业收入(万元),70682,51039,33436,15098,55431,41213,27132,13508,48610,36385,23882,10847,207053,161299,100467,47113,180343,127706,83382,48320,235925,164931,107631,41656,106006,89047,75171,41638,381349,301794,224256,124027,472041,360616,212125,123142,351449,234078,143058,66825,279363,239401,155522,83294,311975,221108,141005,65712,250806,176001,113849,54354,214429,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
营业总成本(万元),68158,49415,32608,15139,54575,40213,26421,13074,47578,35563,23404,10365,238768,186632,119418,56401,223120,153451,102733,58561,276321,188832,123105,51894,242632,154109,115827,58704,488666,364047,264834,129999,528739,358022,212802,120737,347792,225425,140910,70730,297631,229138,148605,78987,280088,197724,127711,61694,241266,169048,109717,52700,203332,
营业成本(万元),62317,45157,29505,13631,48727,35776,23305,11658,41127,30812,20478,9291,203068,160814,101681,48869,183113,132535,87934,52408,237132,165871,107539,41233,121113,97017,80140,45308,395588,305192,220689,115107,466964,319710,188249,108411,304252,196871,122147,62561,255563,202267,131601,70198,244699,171355,110329,53638,209630,147243,95703,45900,175824,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
研发费用(万元),35,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
营业税金及附加(万元),571,302,182,--,638,320,218,--,593,317,316,117,742,611,370,85,625,480,363,195,846,604,525,233,678,421,392,125,773,449,268,132,1285,906,764,536,1179,580,295,151,1463,1332,627,396,2175,1584,959,475,1303,892,506,252,1054,
销售费用(万元),2447,1704,1090,460,2016,1407,943,458,1944,1355,898,367,4196,3228,2112,1057,3747,2666,1840,1024,5757,4085,2597,904,1253,1221,1072,622,7806,5815,3955,2391,12225,7768,4207,2259,8366,4692,2561,1082,3964,2727,1726,856,4084,2984,1998,1035,3834,2757,1672,790,3417,
管理费用(万元),2680,1884,1160,629,2588,2034,1389,714,3586,2281,1441,599,16625,11941,7638,3896,17912,11652,8190,2798,16591,12175,7830,4122,30780,16272,11606,5702,23431,15752,10234,3833,21091,12980,8511,4694,15210,11031,7540,3379,13743,9648,6444,3363,13525,10126,6662,3220,13624,8993,5884,2964,11998,
财务费用(万元),163,143,484,280,690,484,269,151,-313,195,131,31,9424,7628,5194,2546,10053,7269,4611,2150,13033,8856,5888,2904,19352,16345,14771,7672,35631,24516,17021,8286,25773,16164,10796,4534,18438,11973,8202,3658,19883,13188,8441,4046,14455,11193,7210,3497,12849,9265,5896,2671,10760,
资产减值损失(万元),-55,227,186,138,-84,192,298,92,641,602,140,-41,4713,2410,2421,-52,7670,-1152,-205,-14,2962,-2759,-1275,2498,69457,22833,7847,-725,25437,12323,12668,250,1400,494,275,303,347,279,164,-101,3014,-24,-234,128,1150,481,553,-171,26,-102,56,123,280,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-32,-32,-32,-32,16,--,--,--,29,--,--,--,-14,-16,-16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
投资收益(万元),22,22,22,--,21,21,--,--,15,15,0,0,60,51,51,51,7,33,--,--,2218,--,--,--,66209,20031,4822,--,-7364,29,--,--,1970,1684,1270,9,2639,435,435,--,-3560,-845,-845,41,973,--,0,11,102,101,7,7,-264,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,1959,1673,1261,1199,2638,435,435,--,-3560,-860,-860,26,0,--,0,0,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
营业利润(万元),2476,1688,893,1,847,1021,711,434,1047,838,477,482,-31686,-25314,-18932,-9268,-42754,-25711,-19351,-10241,-38149,-23901,-15473,-10238,-70432,-45047,-35850,-17066,-114681,-62225,-40578,-5972,-54728,4277,593,2414,6296,9088,2583,-3904,-21828,9418,6072,4347,32859,23385,13295,4028,9642,7054,4139,1660,10833,
营业外收入(万元),24,5,4,--,442,100,22,20,541,14,14,14,39709,1639,1623,536,322,237,235,185,8799,22724,22561,21588,223223,2381,962,425,2086,1666,1455,962,8005,988,692,472,7753,1410,650,172,2481,2851,2437,2270,3506,276,231,115,105,12,5,1,29,
营业外支出(万元),207,77,4,3,72,32,7,3,56,63,57,24,1652,364,134,7,335,235,130,115,359,139,95,42,42749,2483,2474,123,534,270,113,91,128,78,55,30,366,152,88,25,537,349,285,21,293,128,46,23,171,116,51,43,162,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,76,--,63,--,141,--,--,--,182,--,5,--,3320,0,74,--,--,--,--,16,11,5,7,--,156,--,2,2,156,--,--,0,96,7,8,1,47,20,20,18,0,
利润总额(万元),2294,1616,893,-2,1217,1089,727,451,1531,789,435,472,6371,-24039,-17443,-8740,-42768,-25710,-19246,-10170,-29709,-1316,6992,11307,110043,-45148,-37362,-16764,-113129,-60829,-39236,-5102,-46851,5187,1230,2856,13683,10347,3144,-3758,-19883,11919,8224,6596,36072,23532,13480,4120,9575,6949,4093,1618,10700,
所得税费用(万元),1653,687,399,51,443,222,-19,-10,-95,-23,-18,--,491,19,41,19,194,173,-28,13,445,257,108,--,8728,92,89,3,765,479,205,309,-7304,519,96,140,3153,1145,567,168,-2001,3139,2151,1600,8394,6674,4055,1425,2503,2037,1500,699,2790,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,
净利润(万元),640,929,494,-53,773,866,746,461,1627,813,452,472,5880,-24058,-17484,-8759,-42961,-25883,-19218,-10184,-30154,-1572,6885,11307,101315,-45240,-37451,-16767,-113894,-61308,-39441,-5410,-39547,4667,1134,2716,10530,9201,2578,-3926,-17882,8779,6073,4996,27678,16858,9425,2694,7072,4913,2593,919,7910,
归属于母公司所有者的净利润(万元),133,339,203,-48,193,342,290,180,452,121,87,207,5477,-24639,-17892,-8964,-42961,-25883,-19218,-10184,-26100,1869,9138,13778,110964,-40277,-33511,-14927,-101256,-52021,-32221,-5615,-37163,4777,1596,2409,9832,8808,2352,-3926,-17909,8754,6048,4983,27635,16824,9404,2686,7035,4894,2578,911,7904,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),507,590,291,-5,580,524,456,280,1174,691,366,265,404,581,408,205,-0,-0,--,--,-4054,-3441,-2253,-2470,-9649,-4963,-3940,-1840,-12638,-9288,-7220,205,-2384,-109,-463,307,699,393,226,--,27,26,25,12,42,35,21,8,37,18,15,8,6,
基本每股收益,0,0,0,-0,0,0,0,0,0.01,0,0,0,0.06,-0.29,-0.21,-0.1,-0.5,-0.3,-0.22,-0.12,-0.3,0.02,0.11,0.16,1.28,-0.47,-0.39,-0.17,-1.17,-0.6,-0.37,-0.06,-0.43,0.06,0.02,0.03,0.11,0.1,0.03,-0.05,-0.21,0.1,0.07,0.12,0.67,0.41,0.23,0.07,0.17,0.12,0.06,0.02,0,
稀释每股收益,0,0,0,-0,0,0,0,0,0.01,0,0,0,0.06,-0.29,-0.21,-0.1,-0.5,-0.3,-0.22,-0.12,-0.3,0.02,0.11,0.16,1.28,-0.47,-0.39,-0.17,-1.17,-0.6,-0.37,-0.06,-0.43,0.06,0.02,0.03,0.11,0.1,0.03,-0.05,-0.21,0.1,0.07,0.12,0.67,0.41,0.23,0.07,0.17,0.12,0.06,0.02,0,
