报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),16019,69502,46790,29035,13756,84638,58844,38963,18902,66072,45913,31733,18186,86351,59329,35588,16069,71105,53059,38941,16340,68224,47595,30984,14262,40415,25493,15732,8326,28212,18889,11845,4413,18069,12305,8751,4273,15495,11008,7643,3818,15491,9768,6714,3196,10700,9460,
营业收入(万元),16019,69502,46790,29035,13756,84638,58844,38963,18902,66072,45913,31733,18186,86351,59329,35588,16069,64374,53059,38941,16340,68224,47595,30984,14262,40415,25493,15732,8326,28212,18889,11845,4413,18069,12305,8751,4273,15495,11008,7643,3818,15491,9768,6714,3196,10700,9460,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6731,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
营业总成本(万元),16884,70306,49843,32204,15727,80126,58065,39782,19626,69731,47658,32898,18782,84083,57012,33885,15353,64595,48199,35282,15254,61891,43313,28074,12895,35970,23066,14419,7012,22601,15098,9230,3283,13235,8808,6177,3098,11383,7955,5266,2649,11230,7009,4869,2202,6961,6405,
营业成本(万元),12225,52781,37342,23568,11270,58939,40810,27331,13861,50153,34408,24272,14381,65852,44663,25856,11445,44849,36950,27411,11569,48022,33505,21604,10153,27115,17145,10237,5247,17665,12006,7351,2590,10923,7096,4856,2396,9706,6614,4374,2166,8900,5549,3820,1765,6026,5135,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3902,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
营业税金及附加(万元),167,886,483,361,129,830,429,290,131,394,202,125,67,557,375,238,97,517,334,213,127,511,329,227,83,345,198,132,47,199,136,93,33,136,92,73,35,137,87,56,29,130,87,61,24,98,115,
销售费用(万元),1514,5751,4319,3047,1555,6807,5000,3471,1802,5762,4188,2801,1417,5153,3482,2127,997,4634,3311,2116,1029,4088,2896,1887,927,2908,2058,1316,852,1819,1158,652,241,752,500,326,210,641,490,303,106,687,265,160,73,203,192,
管理费用(万元),2724,9414,7218,4865,2426,11489,8673,6000,3244,11339,7566,5051,2405,9953,7015,4674,2415,8993,6373,4170,2326,8550,6027,3871,1686,5170,3332,2132,1074,2815,1789,1033,418,1667,1308,960,400,1166,784,432,261,1303,729,561,275,844,695,
财务费用(万元),18,408,408,312,145,1584,1270,896,456,1456,1168,630,359,1056,744,450,134,832,643,358,157,182,43,57,-185,191,199,257,-290,169,81,3,-27,-356,-289,-146,-76,-423,-86,-5,46,174,119,64,10,38,92,
资产减值损失(万元),236,1065,73,52,201,476,1882,1794,132,628,126,19,153,1514,733,540,264,867,588,1013,46,538,512,428,231,242,133,345,83,-66,-72,98,28,112,100,109,133,155,66,105,41,36,260,203,60,-248,176,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-3,-11,-18,0,0,--,--,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),200,2105,1304,603,51,1360,210,210,--,4552,450,450,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,--,74,76,76,258,197,46,--,--,--,--,--,0,155,136,35,5,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
营业利润(万元),-649,2960,-1416,-2233,-1920,5872,989,-608,-724,892,-1295,-715,-596,2268,2318,1704,716,6510,4860,3659,1086,6333,4282,2910,1367,6445,4427,3313,1314,5685,3864,2681,1370,5031,3543,2574,1175,4111,3053,2377,1169,4417,2895,1880,994,3739,3055,
营业外收入(万元),49,67,368,248,466,737,301,93,51,956,688,439,195,1254,1076,925,176,1330,857,373,264,772,458,359,175,972,838,468,249,783,605,389,32,834,548,418,155,668,380,102,55,1144,907,28,0,1278,822,
营业外支出(万元),2,252,275,26,22,86,57,49,17,26,39,36,1,130,72,29,16,333,312,305,4,51,34,8,7,118,52,46,4,144,70,41,5,15,13,3,1,38,31,26,1,83,22,10,0,23,1,
非流动资产处置损失(万元),--,--,26,1,--,43,33,32,2,1,2,1,0,41,18,13,--,275,274,273,--,4,--,--,--,58,40,39,--,38,3,3,--,7,1,--,--,2,1,1,0,1,2,--,0,1,0,
利润总额(万元),-602,2775,-1322,-2011,-1476,6524,1233,-565,-690,1822,-646,-311,-402,3392,3322,2599,876,7507,5405,3727,1346,7054,4705,3262,1536,7299,5213,3735,1559,6323,4399,3029,1397,5850,4078,2990,1329,4741,3401,2452,1223,5478,3780,1898,994,4994,3876,
所得税费用(万元),139,1478,-60,-149,-220,2419,232,-62,-257,126,-139,43,-23,-252,665,334,106,1693,1132,628,194,1294,992,680,304,1131,722,490,125,1043,663,383,123,1016,598,494,134,651,633,477,216,721,140,-24,13,0,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0,0,
净利润(万元),-741,1297,-1262,-1862,-1257,4105,1001,-502,-433,1696,-507,-354,-379,3644,2657,2265,770,5815,4273,3099,1152,5760,3713,2582,1232,6167,4491,3245,1434,5280,3736,2645,1274,4834,3479,2495,1195,4091,2768,1976,1007,4757,3640,1922,981,4994,3876,
归属于母公司所有者的净利润(万元),-951,1076,-1136,-1662,-1172,1268,-1203,-1897,-1021,917,-1140,-678,-367,2767,2103,1843,647,4909,3638,2643,1025,5212,3352,2324,1130,5805,4243,3125,1403,4926,3522,2504,1274,4834,3479,2495,1195,4091,2768,1976,1007,4757,3640,1922,981,4994,3876,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,
少数股东损益(万元),210,221,-126,-200,-85,2837,2204,1394,589,779,633,325,-11,877,554,422,123,906,635,456,127,548,362,258,102,363,248,120,31,354,214,141,--,0,0,0,--,--,--,0,0,-0,-0,-0,-0,0,0,
基本每股收益,-0.02,0.02,-0.02,-0.03,-0.04,0.04,-0.04,-0.06,-0.03,0.03,-0.04,-0.02,-0.01,0.09,0.07,0.06,0.02,0.16,0.12,0.09,0.03,0.17,0.11,0.08,0.07,0.4,0.3,0.23,0.1,0.36,0.26,0.18,0.09,0.36,0.26,0.31,0.15,0.56,0.39,0.3,0.17,0.79,0.61,0.32,0.16,2.5,1.94,
稀释每股收益,-0.02,0.02,-0.02,-0.03,-0.04,0.04,-0.04,-0.06,-0.03,0.03,-0.04,-0.02,-0.01,0.09,0.07,0.06,0.02,0.16,0.12,0.09,0.03,0.17,0.11,0.08,0.07,0.4,0.3,0.23,0.1,0.36,0.26,0.18,0.09,0.36,0.26,0.31,0.15,0.56,0.39,0.3,0.17,0.79,0.61,0.32,0.16,2.5,1.94,
