报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),25007,107322,79945,49516,21109,81511,56108,37712,17955,81736,50199,31055,13234,63454,43974,27397,11657,46587,33085,20726,7122,44622,33677,22333,11195,48506,34755,24368,8925,43788,31252,21189,35874,27222,31315,25769,
营业收入(万元),25007,107322,79945,49516,21109,81511,56108,37712,17955,81736,50199,31055,13234,63454,43974,27397,11657,46587,33085,20726,7122,44622,33677,22333,11195,48506,34755,24368,8925,43788,31252,21189,35874,27222,31315,25769,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),25685,107027,78885,48699,20555,83676,58096,38360,17800,78183,48546,29822,12665,61067,42122,26300,11241,44796,31639,19754,6875,43258,32551,21491,10855,44301,31577,21660,8656,37863,27149,18146,30653,23267,27785,23267,
营业成本(万元),20871,86184,64321,38527,15734,65535,43939,28954,13133,64244,39318,24281,10384,51923,36001,22629,9468,37617,26557,16131,5322,36333,26940,17514,8756,36339,25480,17600,6304,30712,22336,14754,24678,18402,21496,20111,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
