报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),113093,75010,26516,161682,106530,74794,26046,139594,128550,121978,104006,
营业收入(万元),113093,75010,26516,161682,106530,74794,26046,139594,128550,121978,104006,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),96604,63337,22111,138984,91301,63766,21883,121985,113426,107576,92598,
营业成本(万元),78890,52721,18174,112091,75643,54847,16903,92671,83663,79844,69249,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),788,576,162,2987,-943,-1102,978,4021,3020,3529,2901,
销售费用(万元),6182,3991,2333,7617,4943,2989,1924,6884,7287,6876,6661,
管理费用(万元),11011,7629,3285,13912,10509,7065,3137,15380,14703,14513,12896,
财务费用(万元),-131,-134,5,589,514,311,259,1311,934,917,567,
资产减值损失(万元),-137,-1446,-1849,1787,635,-344,-1317,1716,3819,1897,324,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,13,
投资收益(万元),267,2,2,12,6,17,--,15,15,--,-18,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17331,11675,4407,22710,15236,11044,4162,17624,15139,14402,11403,
营业外收入(万元),1264,1158,13,1090,492,117,2,1131,1176,1140,1338,
营业外支出(万元),46,45,21,122,106,43,23,41,50,489,126,
非流动资产处置损失(万元),18,18,--,5,0,--,--,2,17,--,--,
利润总额(万元),18548,12787,4399,23678,15622,11118,4141,18714,16264,15053,12615,
所得税费用(万元),2725,1953,724,3603,2477,1720,634,2679,2583,2378,1699,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15823,10834,3675,20076,13145,9398,3507,16034,13682,12675,10916,
归属于母公司所有者的净利润(万元),15827,10836,3677,20075,13145,9398,3507,16034,13682,12675,10916,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-4,-2,-2,1,--,--,--,--,--,--,--,
基本每股收益,0.42,0.3,0.11,0.57,0.38,0.27,0.1,0.46,0.39,0.36,--,
稀释每股收益,0.42,0.3,0.11,0.57,0.38,0.27,0.1,0.46,0.39,0.36,--,
