报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),63580,199115,135765,87377,34607,141495,98143,62880,25937,128321,95250,65683,29624,134193,97111,64217,28878,122959,94130,61994,26233,109139,85905,61597,29030,129095,105598,66613,28345,107031,74643,17474,60947,80638,63684,
营业收入(万元),63580,199115,135765,87377,34607,141495,98143,62880,25937,128321,95250,65683,29624,134193,97111,64217,28878,122959,94130,61994,26233,109139,85905,61597,29030,129095,105598,66613,28345,107031,74643,17474,60947,80638,63684,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),62448,194362,132424,85172,33733,135859,94441,60679,25390,124683,91959,62906,28101,129918,93731,61985,27494,119586,91367,59685,24679,107182,82053,58192,26808,119481,96160,59563,25634,97537,68442,16031,56469,75825,59829,
营业成本(万元),55011,170827,114648,73630,29271,118091,80689,51430,21270,106671,79028,53777,24133,111241,80805,53582,23996,102685,79433,51921,22159,94905,72858,52074,23858,106307,86615,53590,23026,87377,61161,14340,50906,69650,54142,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),361,1528,1129,770,370,1281,510,479,202,449,316,150,26,314,164,67,57,599,389,269,52,351,226,75,38,348,204,130,30,159,118,20,177,121,186,
销售费用(万元),2680,8957,6751,4324,1585,6907,4947,3184,1535,6620,4955,3287,1497,7328,5182,3316,1403,6594,4708,3053,1235,5392,4394,3070,1563,5341,3700,2311,912,4601,3216,675,2470,2791,1941,
管理费用(万元),1656,5581,3759,2413,1147,4851,3768,2505,1148,4741,3336,2164,1108,4654,3426,2289,1047,4191,2973,1860,760,3462,2607,1710,789,4247,3230,1983,974,3522,2487,910,1922,2292,1988,
财务费用(万元),2328,6169,4563,2767,1168,2926,2942,1952,1015,4604,3635,2894,1092,5070,3739,2339,867,4555,3471,2287,549,2654,1753,1163,567,2597,1928,1298,563,1843,1105,198,776,920,1107,
资产减值损失(万元),412,1300,1575,1268,192,1803,1585,1129,221,1597,689,634,245,1311,415,391,124,962,394,296,-75,418,214,99,-6,641,481,252,129,35,356,-110,217,51,463,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),84,663,537,385,160,948,751,513,298,506,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
