报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),316,16,5103,1893,926,0,1651,1651,1651,105,1174,440,138,112,3969,2835,1967,1237,5163,4844,3150,335,2654,1378,1058,351,657,469,317,153,600,450,300,150,1913,--,--,0,1689,1659,1659,1659,2528,7116,5216,983,16699,10465,6752,2780,
营业收入(万元),316,16,5103,1893,926,0,1651,1651,1651,105,1174,440,138,112,3969,2835,1967,1237,5163,4844,3150,335,2654,1378,1058,351,657,469,317,153,600,450,300,150,1913,--,--,0,1689,1659,1659,1659,2528,7116,5216,983,16699,10465,6752,2780,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业总成本(万元),1018,304,3250,2633,1479,234,3769,2844,2410,632,8667,1179,703,300,4675,3316,2344,1479,9093,5396,3524,457,2243,1006,717,304,2445,734,496,219,34529,746,491,196,1447,693,469,116,4371,2125,1598,1289,3419,3949,2659,376,15562,10583,6838,2822,
营业成本(万元),329,14,5055,1853,922,0,1244,1238,1233,99,1026,301,26,9,2821,2361,1701,1170,4498,4273,2726,93,1044,476,374,87,229,172,114,57,229,--,--,0,248,--,--,--,985,941,941,941,1934,2635,1818,0,13279,8018,4971,2356,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业税金及附加(万元),25,10,60,42,27,12,26,--,--,--,62,9,8,1,51,26,15,5,30,24,18,12,82,43,29,19,36,26,18,8,33,25,17,8,99,--,--,--,0,--,--,0,24,182,134,54,155,92,61,18,
销售费用(万元),4,2,28,26,22,10,70,53,41,21,61,37,25,13,52,38,26,13,68,51,30,17,--,--,--,--,--,--,--,--,--,5,2,2,0,693,--,0,31,0,--,0,5,5,--,0,--,--,--,0,
管理费用(万元),521,190,1030,728,521,220,1323,1032,625,253,1314,891,652,279,1226,905,614,300,1944,1071,763,346,789,534,360,208,782,536,364,153,869,725,472,185,762,--,469,116,1720,1186,657,347,1336,983,627,283,2057,1884,1381,272,
财务费用(万元),141,87,-5,-15,-13,-8,601,602,592,259,374,-60,-7,-3,-17,-13,-11,-9,-39,-22,-13,-12,-92,-46,-46,-10,-7,-0,-0,-0,-9,-8,0,0,0,--,0,0,-7,-3,-0,0,129,145,80,39,771,589,426,176,
资产减值损失(万元),--,--,-2919,0,--,--,505,-81,-81,--,5829,--,--,--,542,--,--,--,2593,--,--,--,421,--,--,--,1405,--,--,--,33407,--,--,0,337,--,--,--,1641,--,--,0,-9,0,--,0,-700,--,--,0,
公允价值变动收益(万元),--,--,--,0,--,--,58,58,58,49,-59,--,-20,--,1,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
投资收益(万元),-88,--,188,192,--,--,-579,-579,-772,-815,1103,518,129,48,273,83,60,35,--,--,--,--,555,--,--,--,149,147,--,--,--,-161,-161,-161,-796,-700,-535,-148,2196,-180,-20,32,1519,143,-38,-16,-262,-271,-171,-46,
对联营企业和合营企业的投资收益(万元),-88,--,-4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-161,0,--,-700,-535,-148,--,-180,-20,32,--,143,-38,-16,--,-271,-171,-46,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业利润(万元),-789,-288,2041,-549,-553,-234,-2638,-1714,-1473,-1293,-6449,-222,-456,-140,-432,-398,-318,-208,-3930,-552,-374,-122,966,371,340,47,-1639,-118,-179,-66,-33929,-458,-352,-207,-330,-1393,-1004,-264,-487,-645,41,403,628,3310,2518,591,875,-389,-257,-89,
营业外收入(万元),3,--,--,0,--,--,120,165,31,0,1,1,--,--,1024,800,415,300,165,148,98,49,21,--,--,--,8000,--,--,--,2,2,2,0,841,--,--,--,--,199,--,0,--,0,--,0,--,--,--,0,
营业外支出(万元),--,--,9,2,--,--,5,0,0,--,--,--,--,--,--,--,--,--,1295,--,--,--,89,89,89,--,7,0,0,0,2,0,0,0,53,--,--,--,--,--,--,0,--,0,--,0,109,11,10,0,
非流动资产处置损失(万元),--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,
利润总额(万元),-787,-288,2032,-551,-553,-234,-2524,-1549,-1442,-1293,-6448,-221,-456,-140,592,402,98,92,-5060,-404,-276,-73,899,283,252,47,6354,-118,-179,-66,-33929,-456,-350,-207,459,-1393,-1004,-264,-487,-447,41,403,628,3310,2518,591,767,-399,-267,-89,
所得税费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,3,3,246,71,63,12,1237,--,--,--,0,0,0,0,173,--,--,--,676,170,170,170,-100,0,--,0,2,160,106,55,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,
净利润(万元),-787,-288,2032,-551,-553,-234,-2524,-1549,-1442,-1293,-6448,-221,-456,-140,592,402,98,92,-5063,-407,-279,-76,652,212,189,35,5118,-118,-179,-66,-33929,-456,-350,-207,286,-1393,-1004,-264,-1163,-617,-129,233,728,3310,2518,591,765,-559,-374,-144,
