报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),83346,58242,32310,109015,82804,58303,33181,123796,95016,66456,132565,131865,124538,111210,
营业收入(万元),83346,58242,32310,109015,82804,58303,33181,123796,95016,66456,132565,131865,124538,111210,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),79503,55483,30326,103054,77490,54037,30769,116111,88158,60406,123859,124362,117527,105891,
营业成本(万元),65946,46325,25592,84950,64828,45142,25821,95420,73151,50832,104298,100162,92736,83544,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),927,635,320,932,426,307,177,714,532,359,710,3055,3932,3542,
销售费用(万元),685,476,212,850,664,466,217,926,677,457,874,660,703,517,
管理费用(万元),12241,8158,4247,16741,11775,7995,4239,18850,13638,8716,18267,18147,18245,16169,
财务费用(万元),-251,-66,-11,-235,-221,-162,48,-5,32,-96,81,2043,2081,1449,
资产减值损失(万元),-45,-45,-33,-183,19,290,268,206,128,139,-372,295,-169,669,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-0,
投资收益(万元),886,630,283,928,672,154,131,132,106,106,242,-119,331,168,
对联营企业和合营企业的投资收益(万元),409,348,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4729,3388,2267,6889,5985,4420,2543,7817,6964,6155,8948,7384,7343,5487,
营业外收入(万元),1597,1171,172,2245,1183,885,749,2270,818,701,1814,2126,2150,1572,
营业外支出(万元),169,137,56,750,182,129,75,583,293,124,1260,662,876,309,
非流动资产处置损失(万元),--,--,--,591,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),6157,4422,2383,8385,6985,5177,3217,9504,7490,6733,9503,8848,8617,6749,
所得税费用(万元),1333,907,734,2032,1627,1208,756,2546,1757,1636,2872,3003,2710,1890,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4824,3515,1649,6353,5359,3969,2461,6957,5733,5097,6631,5845,5907,4860,
归属于母公司所有者的净利润(万元),4726,3430,1592,6284,5288,3906,2447,6889,5625,5021,6580,5853,6009,4917,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,-254,--,
少数股东损益(万元),98,85,57,69,71,64,14,69,108,75,51,-7,-102,-57,
基本每股收益,0.15,0.11,0.05,0.23,0.21,0.16,0.1,0.29,0.24,0.21,0.28,0.25,0.25,0.21,
稀释每股收益,0.15,0.11,0.05,0.23,0.21,0.16,0.1,0.29,0.24,0.21,0.28,0.25,0.25,0.21,
