报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),359924,266313,175926,84900,332081,243012,156821,74441,303631,222080,145398,72906,295255,221807,147671,72524,297330,216298,141289,68879,254643,185513,121216,59086,247330,162022,107305,53054,202334,150656,100291,49222,189947,139870,92503,46114,166272,122606,79478,38365,150959,112485,76103,36707,124173,91681,59975,29018,114362,84954,56742,28004,
营业收入(万元),359924,266313,175926,84900,332081,243012,156821,74441,303631,222080,145398,72906,295255,221807,147671,72524,297330,216298,141289,68879,254643,185513,121216,59086,247330,162022,107305,53054,202334,150656,100291,49222,189947,139870,92503,46114,166272,122606,79478,38365,150959,112485,76103,36707,124173,91681,59975,29018,114362,84954,56742,28004,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),281429,198033,131276,66154,251789,180987,115973,56546,232917,169987,111741,55523,220797,176148,118138,59735,263408,187528,121853,59276,182466,120163,77088,37112,173866,103194,70385,30130,122802,86298,56853,27122,111884,75347,48460,23088,98028,68704,45148,20186,85459,62665,39420,18354,71682,50977,33255,16168,68357,48909,33478,16418,
营业成本(万元),266758,185031,122004,60787,236183,170360,108458,53862,220848,161201,105235,52448,205907,160763,106623,52999,235428,166256,107947,53055,167972,111699,70988,34431,145797,82127,53688,26241,106407,74176,48479,23504,99614,66874,43044,20434,84691,58769,37771,17848,76821,55112,33973,15991,62828,44435,28869,13942,59114,41907,28455,13780,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),8325,6367,4293,2122,8161,5851,3868,440,5307,3213,2690,1689,6168,4504,3007,1449,5875,4182,2723,1268,4676,3039,2001,925,9378,7397,4906,2432,9207,6770,4462,2165,7845,5695,3755,1871,6793,4940,3214,1530,6196,4570,3093,1512,4983,3587,2330,1110,4462,3288,2206,1088,
销售费用(万元),846,859,486,294,2341,629,466,157,1717,335,183,93,293,205,140,70,507,399,311,78,475,350,179,81,352,230,145,61,362,245,138,56,330,223,143,72,363,240,177,79,377,263,167,69,319,174,76,34,0,--,--,0,
管理费用(万元),10371,7973,5164,2580,9139,7005,4458,2155,8443,6309,4098,2063,5803,5829,3777,1926,8682,6332,4196,2117,8395,6285,4057,1946,7997,5671,3711,1735,7414,5164,3309,1530,6908,4438,2902,1433,6254,4261,2865,1366,5895,4044,2524,1371,5829,3937,2627,1248,6217,4096,2778,1458,
财务费用(万元),-4924,-3401,-2054,-1018,-4832,-3802,-2611,-1139,-3398,-2447,-1582,-763,3003,4005,3722,3291,12324,9138,5689,2758,571,-1794,-753,-272,-474,-699,-581,-338,-716,-796,-261,-126,-2550,-2046,-1548,-722,-2555,-1885,-1259,-638,-4142,-2215,-1229,-589,-2598,-1554,-1047,-166,-1575,-542,-121,92,
资产减值损失(万元),53,1204,1382,1388,796,944,1333,1070,-1,1376,1118,-7,-378,842,869,--,591,1221,987,--,376,583,616,--,10817,8468,8516,--,128,739,726,-8,-263,164,164,0,2483,2380,2380,--,312,893,893,--,321,399,399,--,138,160,160,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
投资收益(万元),9065,7434,4441,1858,8106,5563,2401,1639,4735,2619,1708,584,543,455,-19,-162,571,146,185,-633,-3201,-1104,-670,-70,3221,2495,2237,1163,5397,3770,1953,837,4976,3771,2170,905,3418,2459,1258,473,1622,844,626,661,3157,3461,2085,1171,3495,4182,2241,1056,
对联营企业和合营企业的投资收益(万元),8936,6923,4441,1858,7955,5412,2401,1639,--,2619,1708,584,487,455,-19,-162,-541,-990,-884,-633,-3567,-1104,-670,-70,3176,2495,2237,1163,5296,3726,1953,837,4951,3771,2170,905,3396,2459,1258,473,1622,844,626,661,3157,3461,2085,--,3187,4182,2241,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),87920,75865,49358,20844,89085,67588,43250,19534,75449,54712,35364,17966,75001,46114,29514,12627,34493,28916,19620,8970,68976,64247,43457,21904,76685,61323,39157,24087,84929,68128,45391,22937,83038,68293,46212,23931,71662,56360,35588,18652,67121,50663,37309,19014,55648,44164,28805,14021,49501,40227,25505,12642,
营业外收入(万元),90,60,24,46,116,740,125,37,535,369,71,40,336,163,125,55,1037,257,174,70,1054,878,441,251,529,467,359,96,943,793,510,146,601,292,192,75,1423,1484,1055,97,501,296,179,101,202,83,66,20,69,60,48,7,
营业外支出(万元),379,104,217,49,356,126,125,-11,474,192,155,35,1385,413,68,5,313,126,73,10,857,711,281,52,253,289,275,91,289,208,217,77,-5931,-855,-867,101,710,374,327,239,28296,24107,23691,117,326,173,171,13,728,276,233,106,
非流动资产处置损失(万元),--,--,--,--,--,110,110,3,303,83,62,1,864,312,13,2,175,55,5,4,446,311,83,42,75,46,37,14,200,117,112,64,91,17,6,1,34,21,19,12,111,98,42,33,144,21,21,--,489,137,17,0,
利润总额(万元),87631,75821,49166,20841,88844,68203,43249,19582,75510,54889,35281,17971,73952,45865,29570,12677,35217,29047,19721,9031,69172,64414,43617,22102,76961,61502,39241,24092,85583,68713,45685,23005,89570,69440,47271,23905,72374,57470,36316,18510,39327,26852,13797,18998,55524,44073,28700,14028,48843,40011,25320,12544,
所得税费用(万元),19450,17117,11483,4737,21342,16931,10900,4896,18014,13502,8410,4395,20658,11457,7435,3250,7597,9256,6733,2495,18267,16504,10975,5626,18309,16316,10770,5579,18852,15179,9952,5421,17236,14889,10142,5137,14082,11719,7605,3656,14455,9033,6537,3267,7011,6106,3957,1899,7349,5307,3499,1720,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),68181,58704,37683,16104,67503,51271,32349,14687,57496,41387,26870,13576,53294,34407,22136,9427,27620,19791,12989,6535,50905,47911,32642,16476,58652,45186,28471,18512,66730,53534,35733,17585,72335,54551,37130,18768,58293,45751,28711,14854,24872,17819,7260,15731,48513,37968,24743,12129,41493,34704,21821,10824,
归属于母公司所有者的净利润(万元),66801,57609,36951,15763,66136,50286,31739,14405,56243,40935,26430,13339,52178,33689,21645,9182,26800,19186,12594,6359,50230,47336,32255,16275,57940,44679,28112,18343,65731,52774,35191,17329,71415,53837,36648,18521,57508,45159,28341,14644,24001,17157,6785,15510,47540,37256,24278,11942,40827,34194,21496,10673,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1380,1095,731,341,1366,985,609,281,1253,452,441,237,1115,719,491,246,820,605,394,177,675,575,387,202,712,506,360,170,1000,760,543,256,919,714,482,247,785,592,370,210,871,662,475,220,973,712,465,187,667,510,325,151,
基本每股收益,0.33,0.28,0.18,0.08,0.32,0.25,0.15,0.07,0.27,0.2,0.13,0.07,0.27,0.18,0.12,0.05,0.16,0.11,0.07,0.04,0.3,0.28,0.19,0.1,0.34,0.26,0.17,0.11,0.39,0.31,0.21,0.1,0.42,0.32,0.22,0.11,0.34,0.27,0.17,0.09,0.14,0.1,0.04,0.1,0.33,0.26,0.17,0.08,0.28,0.24,0.15,0.07,
稀释每股收益,0.33,0.28,0.18,0.08,0.32,0.25,0.15,0.07,0.27,0.2,0.13,0.07,0.27,0.18,0.12,0.05,0.16,0.11,0.07,0.03,0.25,0.23,0.16,0.08,0.28,0.22,0.14,0.09,0.35,0.29,0.21,0.1,0.42,0.32,0.22,0.11,0.34,0.27,0.17,0.09,0.14,0.1,0.04,0.1,0.33,--,0.17,0.08,0.28,--,0.15,0.07,
