报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),21616,113748,79964,47469,18010,105063,74980,45285,19206,93715,60693,34355,12835,80297,52993,32722,11409,101545,65769,47289,22323,119461,78883,48354,18888,90999,59353,38090,16217,74105,51087,31071,12288,55278,36341,22928,48595,31395,42040,30977,
营业收入(万元),21616,113748,79964,47469,18010,105063,74980,45285,19206,93715,60693,34355,12835,80297,52993,32722,11409,101545,65769,47289,22323,119461,78883,48354,18888,90999,59353,38090,16217,74105,51087,31071,12288,55278,36341,22928,48595,31395,42040,30977,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
营业总成本(万元),19157,99686,65327,39346,16429,88754,64734,39627,17663,84873,57442,34032,14655,76270,52146,31938,13290,77150,51675,35697,17167,89850,59120,36004,13849,67627,42597,27643,11474,56574,38686,24149,9173,42935,27382,17950,36327,24724,27390,19083,
营业成本(万元),9817,51834,36400,20819,7849,46663,31831,19288,8475,46084,30320,18026,6900,38455,25788,16058,6240,42482,27878,19894,10076,50335,33131,20375,8104,37642,24450,15719,6943,31396,20365,12783,5193,22759,14937,9574,20367,13249,15783,11872,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
