报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),84530,53607,34342,15961,82132,52972,31428,12174,68012,39501,24606,9547,38796,21810,14305,4516,29008,14440,9002,3120,19416,11977,8002,2837,21086,13167,7861,3117,19119,11963,6377,2536,14766,10019,1804,12459,10359,8070,
营业收入(万元),84530,53607,34342,15961,82132,52972,31428,12174,68012,39501,24606,9547,38796,21810,14305,4516,29008,14440,9002,3120,19416,11977,8002,2837,21086,13167,7861,3117,19119,11963,6377,2536,14766,10019,1804,12459,10359,8070,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业总成本(万元),79444,49290,33587,16513,69919,50497,31041,13493,55553,35843,24057,10004,29020,19327,13317,5393,20702,11906,7537,3428,14337,9827,6501,2917,14003,10302,6295,3370,12083,8207,5351,2550,9664,6658,1846,7921,6894,4885,
营业成本(万元),34289,20633,13959,7558,30757,19943,10045,4219,20944,12692,8880,2922,7748,4049,3149,779,5237,1963,1336,541,3658,1987,1596,548,4134,2356,1353,678,3877,2067,1178,585,2977,1836,387,2772,2181,1522,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
