报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),13554,8363,3510,18535,13751,7748,3485,17942,12723,7535,2892,18515,22376,20548,14816,
营业收入(万元),13554,8363,3510,18535,13751,7748,3485,17942,12723,7535,2892,18515,22376,20548,14816,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11217,6943,2972,14216,10685,6371,2916,13845,9856,6155,2456,15031,18111,16388,11327,
营业成本(万元),6730,4115,1720,8938,6696,3800,1740,8777,6197,3779,1484,10090,12171,10238,7158,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),113,75,28,160,107,62,25,189,144,106,24,143,208,282,303,
销售费用(万元),1425,930,406,2192,1547,1022,370,2119,1520,1013,421,1886,2413,2228,1397,
管理费用(万元),2449,1594,745,3047,2322,1511,715,2760,2015,1219,552,2643,2871,3360,2196,
财务费用(万元),305,137,29,-443,-167,-105,15,-191,-131,-39,-17,10,23,85,190,
资产减值损失(万元),194,91,44,322,181,81,51,189,111,78,-9,259,424,196,83,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),94,35,58,83,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-130,-83,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3135,2002,596,4401,3066,1377,569,4097,2867,1380,436,3483,4265,4160,3489,
营业外收入(万元),394,386,133,1058,721,503,129,943,441,272,119,927,736,267,145,
营业外支出(万元),185,181,--,88,42,42,15,58,30,30,5,150,66,47,28,
非流动资产处置损失(万元),16,12,--,77,42,42,15,58,30,30,5,150,66,45,--,
利润总额(万元),3344,2207,729,5371,3745,1838,683,4982,3277,1621,550,4260,4936,4380,3606,
所得税费用(万元),443,293,101,704,507,253,96,701,450,199,92,514,711,604,514,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2901,1914,628,4667,3238,1585,587,4280,2827,1422,458,3746,4224,3775,3092,
归属于母公司所有者的净利润(万元),2901,1914,628,4667,3238,1585,587,4280,2827,1422,458,3746,4224,3690,2887,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,180,1103,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,85,204,
基本每股收益,0.2,0.24,0.08,0.67,0.49,0.26,0.1,0.71,0.47,0.24,0.08,0.62,0.7,0.62,--,
稀释每股收益,0.2,0.24,0.08,0.67,0.49,0.26,0.1,0.71,0.47,0.24,0.08,0.62,0.7,0.62,--,
