报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),892,787,378,33372,12804,6670,1661,15005,11728,9422,4350,13014,12197,8448,6478,13859,10829,6268,7372,22057,20589,16958,11366,17603,17099,12960,4218,84172,59493,41753,14222,45230,31051,18579,6220,29634,24147,31841,24312,2926,
营业收入(万元),892,787,378,33372,12804,6670,1661,15005,11728,9422,4350,13014,12197,8448,6478,13859,10829,6268,7372,22057,20589,16958,11366,17603,17099,12960,4218,84172,59493,41753,14222,45230,31051,18579,6220,29634,24147,31841,24312,2926,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),4448,3347,1716,26538,14565,9071,3511,22988,15917,10848,5911,51698,17985,12794,7880,31592,17202,11306,7807,40082,28693,21186,13289,73712,27773,19594,6192,73913,45075,31443,9445,34584,24397,14711,4938,22415,18221,24763,17336,2667,
营业成本(万元),798,731,290,19068,8331,5032,1283,11242,8826,6788,3249,12301,10446,7094,4947,12809,9023,5498,4759,18083,16711,12764,8670,19746,15595,11742,3263,54618,34340,24490,8218,28770,20507,12311,3804,19112,15965,21297,15531,2115,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),309,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),146,100,49,354,200,123,42,248,47,44,58,66,28,17,15,24,18,7,2,42,42,30,0,38,35,23,5,349,273,209,74,194,136,99,42,175,174,106,44,2,
销售费用(万元),86,63,43,449,325,249,140,453,337,263,114,736,523,356,155,623,484,289,155,1187,776,598,330,819,606,386,179,2550,1814,1290,563,934,677,364,143,457,334,447,382,98,
管理费用(万元),3040,2127,1103,5153,4123,2832,1470,6956,5065,3270,2034,7173,4788,3252,1954,8889,6326,4697,2418,10420,8082,6105,3172,18006,9210,6222,2817,11868,7136,4438,1797,4127,2411,1403,602,1898,1108,1754,634,354,
财务费用(万元),186,179,117,692,556,398,134,1137,616,386,204,1111,729,571,241,1279,1008,666,376,1192,1010,720,398,996,720,299,-74,-922,-1192,-1227,-1272,22,-24,9,-10,605,500,498,154,51,
资产减值损失(万元),192,147,114,823,1031,437,441,2952,1024,98,251,30311,1471,1503,568,7967,343,149,98,9158,2074,969,720,34107,1608,923,2,5451,2704,2243,64,537,689,526,357,168,140,660,592,47,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),-10,-10,-5,-5,-5,-4,-5,498,-5,-4,-4,-2,-2,-2,-1,16080,-1243,-906,-455,592,--,--,--,--,--,0,--,7,--,--,--,--,--,--,--,237,237,0,-23,0,
对联营企业和合营企业的投资收益(万元),--,-10,--,-5,--,--,--,-5,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),-3516,-2532,-1310,6868,-1734,-2386,-1855,-7485,-4193,-1431,-1565,-38686,-5790,-4347,-1402,-1653,-7616,-5945,-890,-17432,-8105,-4228,-1923,-56109,-10674,-6634,-1974,10265,14418,10310,4777,10646,6654,3868,1282,7456,6163,7078,6953,259,
营业外收入(万元),165,158,1,89,104,0,10,1409,1385,1319,17,247,1897,1868,1798,2417,811,27,12,2753,3439,2438,331,588,432,415,3,606,111,98,73,426,423,420,82,628,596,126,12,1,
营业外支出(万元),12,12,11,24,12,1,0,94,60,58,2,1422,72,71,26,77,46,31,17,105,48,46,37,534,112,11,5,205,150,22,8,532,95,42,42,85,73,123,29,63,
非流动资产处置损失(万元),--,--,--,--,--,0,--,4,--,57,--,46,--,--,--,38,--,--,--,1,--,--,--,2,--,--,--,1,--,--,--,0,--,--,--,0,0,18,10,0,
利润总额(万元),-3363,-2387,-1320,6933,-1643,-2387,-1846,-6170,-2868,-170,-1550,-39861,-3965,-2550,370,687,-6852,-5949,-895,-14785,-4713,-1836,-1629,-56056,-10355,-6230,-1976,10666,14380,10386,4842,10540,6983,4245,1321,8000,6686,7081,6936,197,
所得税费用(万元),--,0,--,18,16,--,0,121,99,99,--,115,118,118,--,131,32,32,--,4,4,4,--,1547,-67,2,8,2028,3168,2319,960,1638,1183,677,212,1203,964,1179,1792,163,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),-3363,-2387,-1320,6915,-1659,-2387,-1846,-6291,-2968,-269,-1550,-39976,-4083,-2668,370,556,-6883,-5981,-895,-14789,-4717,-1840,-1629,-57603,-10287,-6233,-1983,8638,11212,8068,3882,8902,5799,3569,1109,6796,5722,5903,5144,33,
归属于母公司所有者的净利润(万元),-3010,-2138,-1218,6702,-1369,-2299,-1721,-5701,-2645,-252,-1693,-35850,-3543,-2253,365,2947,-6247,-5388,-501,-13006,-3452,-639,-1063,-51133,-8531,-5266,-1418,6226,8488,6132,3332,8538,5710,3584,1117,6840,5706,5888,5109,34,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-353,-249,-103,213,-289,-88,-124,-590,-323,-17,143,-4127,-540,-415,5,-2391,-636,-592,-394,-1783,-1265,-1201,-566,-6470,-1756,-967,-566,2412,2724,1936,550,364,89,-15,-8,-43,16,15,35,-1,
基本每股收益,-0.15,-0.11,-0.06,0.34,-0.07,-0.12,-0.09,-0.29,-0.13,-0.01,-0.08,-1.79,-0.18,-0.11,0.02,0.15,-0.31,-0.27,-0.03,-0.65,-0.17,-0.03,-0.05,-2.56,-0.43,-0.26,-0.07,0.31,0.42,0.31,0.17,0.43,0.29,0.18,0.06,0.46,0.38,0.42,0.43,0,
稀释每股收益,-0.15,-0.11,-0.06,0.34,-0.07,-0.12,-0.09,-0.29,-0.13,-0.01,-0.08,-1.79,-0.18,-0.11,0.02,0.15,-0.31,-0.27,-0.03,-0.65,-0.17,-0.03,-0.05,-2.56,-0.43,-0.26,-0.07,0.31,0.42,0.31,0.17,0.43,0.29,0.18,0.06,0.46,0.38,0.42,0.43,0,
