报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),964895,646312,254022,1522610,863543,498430,122927,856400,501225,291834,75234,538068,342386,223357,38366,467959,336394,229591,53564,497364,319237,213673,49495,393830,248146,150927,25192,291011,196519,119441,16127,145353,94004,54865,9170,58408,40945,25998,41578,31589,27015,21523,
营业收入(万元),964895,646312,254022,1522610,863543,498430,122927,856400,501225,291834,75234,538068,342386,223357,38366,467959,336394,229591,53564,497364,319237,213673,49495,393830,248146,150927,25192,291011,196519,119441,16127,145353,94004,54865,9170,58408,40945,25998,41578,31589,27015,21523,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),858858,570247,252270,1256073,747484,427114,123938,702655,439960,257199,83615,468621,312834,205616,47176,405709,289867,189568,60965,395093,261212,177041,50534,311434,194602,118669,27687,233222,156642,96187,16746,112755,72159,43812,8401,48251,33232,21697,34722,25997,23039,18559,
营业成本(万元),649311,440181,180486,1042136,605103,339226,83454,575250,356504,206849,56081,363942,228895,147877,25424,305958,218693,144532,36201,306160,200607,136252,32694,247193,151676,91066,16399,183245,123390,75300,9614,96473,61605,37185,6044,39197,26901,17843,28208,20912,18436,14081,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),27402,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),5836,4319,2190,7483,4739,3571,1206,5113,2691,2410,1779,16428,11062,7281,1417,13929,9038,6120,1606,15279,9835,6375,1447,13031,8277,5143,870,9578,6638,4157,641,4974,3188,1839,284,1874,1294,824,1403,1070,989,716,
销售费用(万元),2441,1582,673,4177,2798,1816,740,2151,1218,831,345,1191,484,386,59,496,188,130,17,59,42,30,13,146,105,71,33,120,70,--,11,--,--,--,--,--,0,0,0,0,0,0,
管理费用(万元),106051,78841,48485,123255,85409,53874,26872,69661,54778,30842,17960,59406,46843,34133,14672,43750,34803,23103,16890,41400,33462,23661,13445,35270,26294,17874,9384,31988,22024,14003,6227,9679,6576,4376,2088,6274,4296,2755,4704,3909,3364,3261,
财务费用(万元),51131,30195,13972,39852,27941,17681,8093,30272,22013,13995,7732,22630,16341,11597,5064,22336,16913,11319,5614,16042,10334,6558,2921,9059,5438,3661,1112,2380,1120,376,26,-547,-357,-319,-22,336,228,145,258,140,200,114,
