报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),2575952,9201357,6815762,4310695,2257185,7789429,5458466,3699319,1656481,8080342,6155790,4215245,1963032,10218286,7671882,5137428,2411350,11553983,8635645,5711092,2885730,9307225,6915272,4647259,2355022,9560125,7374310,4952499,2463386,7759119,5517968,3615143,1873941,5172273,3426407,2120468,907295,6031057,4986397,3290776,1602033,5540469,3955892,2688343,1284430,5147886,3781692,2385105,1153271,
营业收入(万元),2575952,9201357,6815762,4310695,2257185,7789429,5458466,3699319,1656481,8080342,6155790,4215245,1963032,10218286,7671882,5137428,2411350,11553983,8635645,5711092,2885730,9307225,6915272,4647259,2355022,9560125,7374310,4952499,2463386,7759119,5517968,3615143,1873941,5172273,3426407,2120468,907295,6031057,4986397,3290776,1602033,5540469,3955892,2688343,1284430,5147886,3781692,2385105,1153271,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
营业总成本(万元),2376549,8542338,6379537,4043038,2035106,7110095,4989860,3329624,1522231,7733433,5913862,4024855,1964881,10327466,7694643,5147243,2414297,11373834,8502352,5647744,2859706,9535778,7142031,4817244,2382544,9448421,7172075,4788418,2353166,7470180,5341703,3464965,1778808,5018081,3258147,2010538,901105,7090587,5584608,3525795,1666298,5483558,3839569,2517588,1180848,5149495,3817216,2403636,1174768,
营业成本(万元),1976928,6965698,5161414,3284197,1611085,5574331,3853085,2517763,1139093,6008930,4600962,3123386,1520932,9004689,6748525,4501770,2121518,10047700,7517422,5001947,2534375,8604107,6436740,4344810,2164905,8504219,6451841,4300710,2088256,6578746,4722645,3082182,1586006,4266533,2746624,1667866,746998,6575365,5296912,3330439,1586703,5057367,3603101,2367870,1112346,4794023,3566001,2238270,1111976,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
营业税金及附加(万元),325295,1274409,957636,600527,331352,1190644,855133,618616,289583,1371093,1029071,706094,352024,940128,672007,465422,213025,998715,749329,492374,238713,579106,422887,283729,142940,600920,456961,315565,161289,542482,384527,245009,126810,431267,305311,209471,89227,89709,75909,57275,20528,107370,52114,35208,18437,68136,50041,31600,16402,
销售费用(万元),13227,51020,34732,22277,12101,49329,35430,23567,11552,51694,37594,26158,12303,54423,42552,27391,14202,69102,49697,33480,15962,64991,50636,32981,16457,67577,50841,33545,16412,57876,40175,25558,12549,41043,29296,18588,8764,46799,40173,27036,13325,50471,36179,24310,11278,52199,41174,28101,13801,
管理费用(万元),71766,255061,230915,141306,83082,268331,219885,154479,81246,266741,212960,149022,73081,266660,193729,122442,52703,273236,198461,132524,73519,238856,183248,117859,54661,255601,200661,124353,67953,238209,166201,95809,46929,232682,153309,95816,46691,217887,136766,89946,39759,226895,133388,81336,33690,212649,138619,91281,28779,
财务费用(万元),-10669,-21720,-13797,-8884,-4403,-5583,390,198,759,25411,24584,14054,5968,39163,35542,27934,12829,-18902,-14945,-14973,-2857,28326,29450,19309,3738,-8354,-8461,-1413,783,9522,9728,11671,6430,31073,25351,20481,11102,42808,27652,13903,5984,17793,14807,8876,5102,16539,14058,10734,3811,
资产减值损失(万元),3,17871,8637,3614,1889,33044,25937,15000,-1,9563,8691,6141,573,22404,2289,2284,19,3984,2388,2392,-5,20393,19071,18558,-156,28457,20231,15658,18473,43347,18428,4735,84,15484,-1744,-1684,-1677,118020,7196,7196,0,23663,-21,-11,-5,5950,7322,3649,0,
公允价值变动收益(万元),62,-152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,-1042,-1042,-1037,-1031,9764,--,0,0,0,0,0,0,0,0,0,0,
投资收益(万元),27138,124403,84828,56007,27885,90675,62306,37675,16353,59919,49985,33878,8165,5415,-2430,-6572,-3084,12067,6201,816,-642,2923,3012,472,3201,14334,16917,17756,9747,65150,50818,38585,19401,52640,34036,18079,9461,13299,27248,28510,20858,154933,112465,78553,22566,66386,42918,23840,10537,
对联营企业和合营企业的投资收益(万元),28160,123369,83784,56007,27885,90675,62306,37675,16353,56204,46270,33185,8165,5415,-3073,-6572,-3084,12067,6201,816,-642,2278,2368,-173,2588,14266,16848,17756,9747,65129,50797,38563,19403,0,10935,4719,3925,-851,12972,14710,7653,65590,51668,38316,23332,0,35943,17516,7984,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,
营业利润(万元),226347,788281,523623,323664,249964,770009,530912,407369,150603,406829,291913,224268,6316,-103766,-25192,-16387,-6030,192216,139494,64164,25382,-225630,-223747,-169513,-24321,126038,219151,181838,119967,354089,227083,188763,114534,205789,201255,126972,14619,-1036467,-570963,-206509,-43407,211844,228789,249308,126149,64776,7394,5309,-10960,
