报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),243541,155844,44317,413761,336551,239298,78307,516729,420204,319261,120506,491888,327448,142016,68201,324928,196226,126904,47941,269014,190345,118639,44269,196350,118575,84656,34936,407129,50473,31508,14009,47235,34441,21871,9799,38776,29089,18328,8474,39578,33476,23446,10958,37711,28470,18561,8407,37690,27859,17984,8521,
营业收入(万元),243541,155844,44317,413761,336551,239298,78307,516729,420204,319261,120506,491888,327448,142016,68201,324928,196226,126904,47941,269014,190345,118639,44269,196350,118575,84656,34936,407129,50473,31508,14009,47235,34441,21871,9799,38776,29089,18328,8474,39578,33476,23446,10958,37711,28470,18561,8407,37690,27859,17984,8521,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
营业总成本(万元),239958,156454,44889,411758,332713,238254,78407,476927,377565,287931,109999,470847,314550,141050,68100,317815,182258,117648,44960,262603,185946,118836,49221,264917,161987,112918,44527,397500,50656,32060,14303,50463,34977,22687,10284,38993,29134,17944,8464,40133,32850,22937,10604,36200,26936,17368,8246,37359,26844,17033,8335,
营业成本(万元),209272,136614,39017,358545,291239,205627,65409,407684,326670,252799,95948,395569,267216,117331,57596,263613,153506,99282,37845,217303,155542,97714,36527,196386,109961,76435,30237,339740,40728,25727,11429,36641,26117,16619,7371,28179,21220,13424,6345,29566,24997,17440,8220,27494,20974,13880,6383,29501,21510,14034,6648,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
研发费用(万元),8940,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
营业税金及附加(万元),1462,950,294,2707,2291,1974,371,4162,2301,2230,504,1333,561,410,403,570,252,236,30,451,36,0,--,46,160,160,14,664,322,146,88,267,122,116,40,238,161,101,62,150,148,71,61,241,176,95,66,271,184,90,47,
销售费用(万元),12078,7132,1793,15889,12252,8503,2302,20186,15464,11815,3981,22070,15736,7325,3183,13237,6841,4548,1409,14324,8867,5108,1073,16578,10443,6386,2866,14841,4133,2532,1107,5334,3905,2620,1182,3678,2628,1408,615,3040,2454,1594,688,2616,1987,1248,500,2864,2221,1407,482,
管理费用(万元),7375,10963,5307,23590,16631,10523,5269,28122,23120,15021,6584,25221,18145,10498,4616,22412,11894,8415,4481,19113,12081,8616,4061,22438,18943,13006,5626,23855,3613,2270,1227,6142,3380,2322,1303,4759,3424,1873,900,4808,3189,2408,1074,3987,2534,1664,820,3442,1895,1165,714,
财务费用(万元),643,809,374,992,583,381,478,2899,1763,1312,796,8470,6914,5384,3473,12699,9420,5135,2001,10512,7693,5023,1959,13238,12242,8836,-266,7864,1856,1337,452,1730,1294,858,385,2027,1640,1134,542,2425,1930,1423,561,1890,1417,952,486,1669,1216,777,443,
资产减值损失(万元),190,-14,-1897,10035,9718,11247,4578,13875,8247,4754,2186,18184,5978,103,-1172,5283,345,32,-806,901,1726,2375,5601,16231,10238,8096,6051,10537,4,48,--,350,158,153,3,113,62,3,--,145,132,--,--,-29,-154,-154,-9,-389,-181,-102,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
投资收益(万元),625,350,286,60,60,60,60,58,58,58,58,1261,1058,1214,403,65,--,0,0,488,488,488,79,707,--,--,--,--,-331,-196,-145,-974,-1019,-727,-177,-293,172,-508,-21,-134,-216,-205,-111,-342,485,317,165,-322,535,339,169,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-331,-196,-145,-974,--,-727,-177,-1331,-510,-541,-21,-104,-216,-205,-111,-342,485,317,0,-324,495,299,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,
