报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
营业总收入(万元),11509,7326,14939,7060,14711,7301,14379,10821,7122,12101,8938,12173,12741,
营业收入(万元),11509,7326,14939,7060,14711,7301,14379,10821,7122,12101,8938,12173,12741,
利息收入(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9118,5817,11506,5609,11583,6010,11819,8841,5658,9310,6863,9499,9949,
营业成本(万元),5958,3758,7664,3686,7818,4047,7740,5763,3417,6654,4906,7360,8099,
利息支出(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),113,75,165,53,115,48,95,68,65,121,104,87,102,
销售费用(万元),1263,853,1432,651,1351,658,1442,1053,399,858,632,898,785,
管理费用(万元),1694,1155,2254,1068,2157,1116,2118,1735,1701,1604,1110,1053,936,
财务费用(万元),71,-35,-138,-45,122,152,237,148,41,51,33,160,49,
资产减值损失(万元),19,12,131,195,20,-10,186,74,33,22,77,-58,-24,
公允价值变动收益(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,0,--,--,--,--,--,-33,40,-82,100,
对联营企业和合营企业的投资收益(万元),--,--,--,0,--,--,--,--,--,--,40,-82,-52,
汇兑收益(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2425,1508,3432,1451,3127,1291,2560,1980,1464,2759,2115,2592,2892,
营业外收入(万元),331,206,318,57,399,31,395,204,103,56,42,201,74,
营业外支出(万元),0,0,11,7,5,2,9,1,1,24,5,31,8,
非流动资产处置损失(万元),--,--,4,0,3,0,1,1,--,--,4,--,6,
利润总额(万元),2756,1714,3739,1500,3521,1320,2945,2184,1566,2791,2151,2762,2958,
所得税费用(万元),393,264,528,208,537,233,421,282,221,479,506,698,827,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2363,1450,3211,1292,2984,1088,2524,1901,1346,2313,1645,2064,2131,
归属于母公司所有者的净利润(万元),2252,1368,3107,1245,2982,1148,2592,1930,1332,2313,1645,2064,2131,
被合并方在合并前实现净利润(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),112,83,105,48,2,-60,-68,-28,14,--,--,--,--,
基本每股收益,0.39,0.25,0.62,0.25,0.6,0.23,0.52,0.39,0.27,0.46,0.33,0.42,--,
稀释每股收益,0.39,0.25,0.62,0.25,0.6,0.23,0.52,0.39,0.27,0.46,0.33,0.42,--,
