报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),54595,36666,20647,68348,49091,32878,18154,58370,43028,51040,45218,36881,
营业收入(万元),54595,36666,20647,68348,49091,32878,18154,58370,43028,51040,45218,36881,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),49907,33024,18289,60327,42572,28143,15302,52503,38392,46467,40199,34089,
营业成本(万元),28532,19122,10510,34728,24790,16397,8851,31455,23439,29454,24943,21242,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),674,435,228,750,480,359,221,469,375,459,358,354,
销售费用(万元),15999,10413,5700,18773,13460,9106,5034,15701,11300,12090,10155,8504,
管理费用(万元),4561,2906,1718,5683,3475,2258,1056,4531,2983,3987,4393,3302,
财务费用(万元),57,117,69,132,88,61,53,392,322,370,332,667,
资产减值损失(万元),85,31,63,261,278,-38,87,-45,-27,108,16,19,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4688,3642,2358,8021,6519,4736,2852,5867,4636,4573,5019,2792,
营业外收入(万元),2518,1557,721,2532,1221,1149,204,2390,1362,1035,686,759,
营业外支出(万元),200,42,1,47,36,35,--,237,205,2,5,1,
非流动资产处置损失(万元),--,--,--,47,36,35,--,232,205,--,--,1,
利润总额(万元),7006,5156,3078,10505,7704,5850,3056,8020,5793,5605,5700,3550,
所得税费用(万元),1666,1011,541,1940,1500,1165,595,1476,1137,770,1108,838,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5340,4145,2537,8566,6204,4685,2462,6544,4656,4835,4591,2712,
归属于母公司所有者的净利润(万元),5368,4162,2537,8566,6204,4685,2462,6544,4656,4835,4591,2712,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-28,-17,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.45,0.35,0.22,0.92,0.67,0.5,0.26,0.7,0.51,0.52,0.81,0.54,
稀释每股收益,0.45,0.35,0.22,0.92,0.67,0.5,0.26,0.7,0.51,0.52,0.81,0.54,
