报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),831981,656154,402719,1726430,1115772,966447,612177,1959705,1423469,1042884,557987,1538609,1117290,804401,380468,1139091,829418,519540,262071,757626,537724,273686,138265,355425,210981,139120,72919,333044,200436,101684,68041,332783,140414,94378,58897,163536,103609,72869,32949,91059,44913,35494,15353,61950,47613,21970,5005,32013,21382,13804,5280,
营业收入(万元),719176,421387,387150,1579336,1100611,960224,609770,1946054,1423469,1042884,557987,1538609,1117290,804401,380468,1139091,829418,519540,262071,757626,537724,273686,138265,355425,210981,139120,72919,333044,200436,101684,68041,332783,140414,94378,58897,163536,103609,72869,32949,91059,44913,35494,15353,61950,47613,21970,5005,32013,21382,13804,5280,
利息收入(万元),1920,1318,786,14396,8278,5297,1884,130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
已赚保费(万元),38856,172243,5229,-429,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
手续费及佣金收入(万元),15842,15364,3281,24872,6883,925,524,13521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业总成本(万元),922685,703710,388311,1499394,998998,830636,510397,1637288,1186028,851252,440526,1274424,906163,645956,319820,973455,699144,433733,224160,619547,445218,211377,101388,336359,190623,120497,64730,286285,174964,79807,59837,264135,108582,68812,42301,124906,82435,56027,24867,71995,33773,25521,12080,45528,36595,16983,4248,29807,19609,12530,5060,
营业成本(万元),506423,270195,250518,959688,649746,584426,365914,1288966,975810,689217,353238,993346,741789,531831,266173,782657,576524,355541,185969,439926,334960,158177,75891,234511,138058,95109,50411,208635,139479,61733,49089,205080,81985,51855,32634,96794,64381,44044,19909,53599,24135,18496,9156,36291,29619,12735,2980,17417,11930,7863,3043,
利息支出(万元),--,--,24207,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
手续费及佣金支出(万元),21571,10254,1883,4025,2562,14,--,2162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,0,
退保金(万元),53480,43386,30166,5614,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
赔付支出净额(万元),94695,60690,41289,7647,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),-113439,69987,-63135,-12292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
保单红利支出(万元),5704,4142,2853,589,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业税金及附加(万元),34186,27293,24060,149059,104967,84056,60652,149117,108653,93114,57585,153091,105212,75944,31983,100946,67064,43756,19941,84634,49914,20541,11088,32841,15502,10168,5242,32644,14023,7095,4514,34821,10527,7188,4522,11452,7366,5236,2386,5852,2971,2346,1024,4113,2918,1429,326,2099,1416,892,344,
销售费用(万元),78654,48891,24637,88899,26793,28241,6628,48260,28132,18424,6914,52117,26134,15701,11462,46265,27042,15106,9615,39151,21411,11738,4518,31805,14518,6285,4688,21462,10349,4856,2375,11659,7409,4036,2960,9577,6020,3769,1038,7131,5192,3929,603,2279,1531,936,441,2676,1990,1054,474,
