报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),500296,345480,189703,627591,457901,292322,153060,560337,401874,262887,127975,645728,502972,349343,155086,715320,547900,349198,177362,733986,571735,375821,192795,773037,586021,387763,201425,740129,553282,361089,167734,596719,427271,277917,137940,501101,368660,229645,106006,480187,373415,237980,110412,417815,299376,187815,100121,451227,321106,209018,97342,
营业收入(万元),500296,345480,189703,627591,457901,292322,153060,560337,401874,262887,127975,645728,502972,349343,155086,715320,547900,349198,177362,733986,571735,375821,192795,773037,586021,387763,201425,740129,553282,361089,167734,596719,427271,277917,137940,501101,368660,229645,106006,480187,373415,237980,110412,417815,299376,187815,100121,451227,321106,209018,97342,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),468255,326383,184638,630855,461897,293737,146576,567257,407942,274468,136340,801089,564043,388329,177370,721538,548294,347819,176576,748764,585892,385165,195215,782986,596409,391601,202030,754966,556673,364796,173785,653056,460692,297869,147435,555722,400834,256224,125241,560919,429732,276130,130458,509942,373570,241224,124230,537280,347077,222868,104465,
营业成本(万元),413492,289879,162760,559651,406150,254151,129263,483083,344520,229437,113959,648225,504247,351245,160089,646310,489482,307171,156350,665267,524315,343662,173513,695552,532549,352821,182513,669508,497782,326426,156029,575852,411927,265267,130730,475237,352882,224666,109449,486492,376606,242658,114370,447104,327661,209158,108900,455064,311979,202260,94836,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3444,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3948,2685,1292,4827,3395,2407,1406,4211,1612,1017,744,1988,1535,1055,673,10128,7967,8428,3595,14472,9665,6597,3472,10547,8061,4894,2392,5199,3896,1807,462,3032,2455,1410,657,2957,2165,1167,354,972,699,476,194,1088,872,720,394,1138,714,384,195,
销售费用(万元),13907,9963,6090,19760,16724,11088,5562,22656,17700,12135,5051,23800,17865,12344,5408,21651,17971,10793,5334,20699,15960,10383,5395,24087,19144,10417,5136,22345,15308,10658,4752,18749,11998,7297,3624,15761,10283,6363,3138,14148,10335,6941,3590,14276,10762,7553,4358,17272,9501,6035,2959,
