报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),45136,32767,17654,89362,62818,40626,19344,100565,71842,48164,23170,124105,95082,65618,32415,168506,119459,80041,38804,159651,113502,74144,34285,135627,101426,65434,30070,130596,99562,64807,29696,116223,86197,54543,25560,92251,65121,39043,18859,80919,58763,35735,18582,70773,52482,33358,14564,60550,45460,30116,14676,
营业收入(万元),42416,31122,16859,87096,61263,39735,18772,96898,69238,46536,22274,119720,92279,64015,31583,162407,114117,75963,36568,151810,107954,70322,32268,134980,101426,65434,30070,130596,99562,64807,29696,116223,86197,54543,25560,92251,65121,39043,18859,80919,58763,35735,18582,70773,52482,33358,14564,60550,45460,30116,14676,
利息收入(万元),2720,1645,796,2267,1555,891,572,3667,2604,1628,896,4385,2803,1603,832,6099,5342,4078,2236,7841,5548,3823,2017,647,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
营业总成本(万元),46419,34185,18335,99687,68087,44406,21108,102095,71751,47351,22317,120121,82031,56489,27668,129545,88413,57511,25233,110908,77380,48602,21409,98293,69210,43177,19351,96737,63736,40818,19736,76491,53445,34016,15672,60273,41974,26101,12908,56413,40499,24938,12430,52502,37114,23779,10485,48608,32019,21661,10902,
营业成本(万元),29652,22707,12858,65897,45507,29431,13838,63475,45510,29948,14084,71851,52781,36110,17211,83421,58198,38051,17111,78112,56119,34952,15226,71689,51551,32392,14025,66841,48554,31015,14761,57143,40694,25818,11488,45375,31632,19871,9327,42952,30752,18322,8081,35111,24214,15253,6511,32145,23501,15874,7868,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
研发费用(万元),6963,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
营业税金及附加(万元),787,608,264,1538,1130,737,257,1696,961,770,497,2285,1816,1246,632,3525,2720,1843,885,4672,3650,2660,1256,4606,3502,2283,1018,4088,3002,1887,860,3432,2577,1643,764,2905,2174,1333,683,2316,1623,1074,702,2173,1594,1021,472,2182,1400,869,424,
销售费用(万元),2263,1573,782,6722,4652,3032,1533,7037,5058,3262,1696,8984,6313,4446,2012,8936,6635,4427,1751,7509,5327,2779,1240,6045,3684,2242,996,6183,3408,2252,988,4200,2389,1547,767,3328,2092,1312,657,2604,1760,1135,1089,4216,2920,1892,831,3928,2745,1774,819,
管理费用(万元),6877,9241,4478,25188,17529,11703,5550,28060,20019,12903,5820,31102,21382,14386,8104,27996,20878,13235,6131,18829,11960,7984,3860,16684,10746,6923,3264,13229,8429,5458,2815,10608,7167,4663,2281,8784,5603,3494,1764,9058,6184,4154,2202,10186,7397,4800,2360,9590,3717,2533,1307,
财务费用(万元),-501,-302,-121,-912,-762,-482,-258,-1552,-1167,-939,-253,-2512,-1875,-997,-478,-1767,-1361,-944,-616,-915,-609,-534,-294,-1703,-1387,-1162,-256,-496,-306,-211,-76,-175,-73,-71,-37,-253,-145,-124,-4,-617,-237,-66,63,471,355,240,119,544,415,275,115,
资产减值损失(万元),376,360,73,1255,31,-15,189,3379,1370,1408,473,8411,1614,1297,188,7434,1344,898,-29,2701,933,762,121,972,1114,498,304,6891,650,417,389,1285,692,417,409,133,617,216,481,100,418,320,294,345,633,571,192,219,239,337,368,
公允价值变动收益(万元),--,--,--,2377,--,--,--,1575,--,--,--,40,--,--,153,141,84,24,-15,64,51,-7,31,22,-13,17,-6,19170,-116,-50,-24,-86,-76,-158,-41,1745,1599,1681,1103,-2972,-2736,-2184,-1515,1144,1706,-79,-3,--,0,0,0,
投资收益(万元),2350,2069,-23,10581,876,440,59,-2025,-1059,-522,-287,767,-324,-373,-407,291,-300,-310,-215,-250,-241,-503,-264,-296,-490,-71,-105,49,1937,1759,155,1348,267,46,-23,1107,736,298,-382,4401,4337,3528,850,3199,2817,2094,7,-133,-206,-210,-71,
对联营企业和合营企业的投资收益(万元),564,189,-23,1411,863,346,-34,-1449,-724,-603,-367,488,-809,-765,-489,189,-402,-310,-215,-241,-308,-570,-264,451,122,-138,-100,723,709,220,155,216,222,46,-23,777,442,354,-56,597,555,--,95,240,0,--,0,84,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
营业利润(万元),2548,1599,158,2846,-4393,-3340,-1705,-1980,-967,291,566,4791,12727,8756,4493,39381,30830,22244,13341,48556,35932,25033,12643,37060,31714,22202,10609,53077,37647,25698,10091,40993,32943,20415,9825,34830,25482,14920,6672,25935,19864,12140,5487,22615,19891,11594,4083,11809,13236,8245,3704,
营业外收入(万元),1169,1130,985,338,285,210,78,11506,10754,1292,223,5419,2598,1652,307,2465,1231,876,703,1791,363,244,135,983,119,29,22,172,46,16,3,2095,151,19,12,393,34,9,7,64,65,4,4,23,17,14,0,8,3,2,0,
营业外支出(万元),24,23,14,88,70,49,8,112,45,44,3,667,71,43,3,169,19,9,4,212,110,36,6,176,99,7,0,113,81,51,42,235,101,89,16,105,17,13,6,252,220,210,53,19,8,1,0,63,57,52,25,
