报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),8923,70181,32572,19099,8258,51164,24970,16281,5863,28470,20827,15380,5081,40703,27559,19729,10460,31556,15737,10772,5089,23354,14596,8204,3936,17302,9495,5792,2620,14993,9387,4713,1789,9730,5968,3830,1690,11720,7466,1815,9914,8598,
营业收入(万元),8923,70181,32572,19099,8258,51164,24970,16281,5863,28470,20827,15380,5081,40703,27559,19729,10460,31556,15737,10772,5089,23354,14596,8204,3936,17302,9495,5792,2620,14993,9387,4713,1789,9730,5968,3830,1690,11720,7466,1815,9914,8598,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),11268,64313,36509,23424,10667,48211,24986,16105,6611,30210,20533,14986,6059,39840,27926,18602,9089,26624,14034,9521,4435,19337,12179,7223,3539,16575,9230,5738,2267,13024,8571,4073,1469,8073,5570,3513,1625,8630,5754,1730,7496,6862,
营业成本(万元),6017,40027,20922,12578,5391,31129,16883,11010,4005,19159,13719,10340,3626,28486,19850,13733,6673,17584,9044,6117,2825,13162,8070,4550,2294,11992,6504,4073,1590,10102,6629,2941,917,4919,3371,2058,872,5381,3371,800,4300,4391,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
