报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),58352,332631,263711,185508,83054,285111,203395,136075,73224,120598,85666,55963,24150,126066,96486,65336,32819,138725,89800,35267,1740,164336,102748,77358,33511,169157,104138,81083,11260,131204,86635,65167,22834,90200,41058,24033,9429,24348,11258,4567,2188,8969,6427,4234,2089,1329,15088,9371,3577,13937,10193,6358,2750,
营业收入(万元),58352,332631,263711,185508,83054,285111,203395,136075,73224,120598,85666,55963,24150,126066,96486,65336,32819,138725,89800,35267,1740,164336,102748,77358,33511,169157,104138,81083,11260,131204,86635,65167,22834,90200,41058,24033,9429,24348,11258,4567,2188,8969,6427,4234,2089,1329,15088,9371,3577,13937,10193,6358,2750,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),56172,296449,218732,153706,70471,288893,203657,139995,68289,146804,93756,59402,29651,141807,103512,67856,34774,141027,92566,39417,4331,163575,104200,72809,33012,154241,91994,73442,12180,122140,76618,55330,21738,75556,39199,23157,8971,24497,10727,3832,1655,5230,3299,2141,1095,-200,15571,9609,3623,16908,10747,6746,2993,
营业成本(万元),18116,109034,94435,69873,32782,129765,98664,70662,34111,59968,42631,28077,12510,59855,44781,28386,16857,69289,46963,27585,507,141823,90190,66896,29748,138701,79454,64217,9054,111479,69534,50384,20397,68164,34304,19534,7108,15137,5325,602,229,1525,879,452,66,12,14727,9135,3483,13423,9799,6103,2641,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),14806,72320,51237,31644,12962,38692,26135,16717,9906,18277,12225,7627,3764,29733,23031,16001,7889,26671,12024,1708,239,5692,3226,639,436,3814,3946,3131,366,2931,2303,1891,410,3043,1227,825,430,1607,1114,753,367,1393,1040,706,342,224,19,14,3,23,15,12,2,
销售费用(万元),6023,25155,16348,10472,4732,20688,14154,10593,5538,17058,11004,7551,2775,15032,10881,7108,3704,7512,9022,327,51,688,317,305,178,743,307,211,35,452,78,48,--,--,--,--,0,150,--,--,0,0,--,--,--,--,156,115,48,235,163,117,61,
管理费用(万元),4373,23871,17852,12065,5341,26007,16468,10474,6106,18326,12642,7099,2775,18391,12320,7689,3087,16378,11663,5782,2637,8284,4969,2584,1326,6093,3662,2574,1178,4141,2549,1598,692,3124,2012,1353,748,2262,1326,753,590,1469,832,602,553,523,327,115,-24,858,277,174,109,
财务费用(万元),12891,55521,38414,29797,14703,69968,47482,31275,12528,32419,15094,8958,7777,18863,12474,8670,3238,20986,13091,4190,1122,6811,5385,2536,1324,4422,4432,3084,1567,4252,2042,1100,240,2179,1769,1582,685,2865,2889,1655,469,748,529,362,134,-20,343,231,113,638,494,338,180,
资产减值损失(万元),-36,10547,447,-145,-49,3774,755,275,101,756,160,90,49,-67,25,3,0,191,-198,-176,-224,278,113,-151,-0,468,194,226,-20,-1115,112,308,--,-954,-113,-135,--,2476,73,70,--,95,19,19,--,-938,--,--,0,1731,--,--,0,
公允价值变动收益(万元),14,9123,1385,903,440,2768,1280,738,337,28091,1363,1037,553,25942,1811,858,430,873,0,0,--,-4914,-4525,-4525,0,763,--,--,--,6026,--,--,--,8012,--,--,--,7053,--,--,--,-264,--,--,--,579,--,--,0,--,--,--,0,
投资收益(万元),371,-1294,2634,2580,1050,-1491,420,416,162,4231,4219,1580,1475,315,315,315,--,13185,11529,11543,-32,7870,3257,3267,38,34850,374,376,341,1984,1354,1357,--,3896,-107,-90,-50,7872,7469,7534,--,12703,--,--,--,878,--,0,0,-13,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-32,-32,--,--,2815,23,--,--,2,--,--,--,-22,--,--,--,--,--,--,--,-70,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2942,-3122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
