报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),66710,204771,159643,93451,40990,167006,111351,72500,34629,134309,128418,105224,69265,321441,262033,179343,87969,399670,300359,155457,63098,194572,118122,69727,24484,115055,109100,75203,29701,142570,55562,37905,15073,71240,48323,36283,16113,62817,41193,24977,7975,28578,20788,12650,5572,32745,24628,17016,7566,
营业收入(万元),66710,204771,159643,93451,40990,167006,111351,72500,34629,134309,128418,105224,69265,321441,262033,179343,87969,399670,300359,155457,63098,194572,118122,69727,24484,115055,109100,75203,29701,142570,55253,37905,15073,71240,48323,36283,16113,62817,41193,24977,7975,28578,20788,12366,5531,32745,24628,16642,7566,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,309,--,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,374,0,
营业总成本(万元),54439,131637,97249,48486,22269,105030,62303,39005,17969,111496,92457,70106,42884,221400,184643,130229,69407,326188,245385,117355,48981,143942,83868,48174,17325,79215,60885,41050,16513,90370,34671,21941,10071,58181,40386,30111,15562,56483,39180,22927,7802,25839,18045,10676,5336,29811,23054,16510,7468,
营业成本(万元),7949,38076,32436,20438,9193,43941,34239,23081,10183,36901,32888,24847,16043,70764,57697,41067,21362,76954,52660,32229,11947,53849,31021,19147,7045,36055,32458,21703,8640,55365,12875,7148,4521,35502,24267,19618,10194,39985,27032,15657,3826,11979,8492,5140,2112,16312,11603,8172,3707,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业税金及附加(万元),1947,5133,4214,2453,1376,4319,2083,1377,662,3546,2022,1721,1113,6136,4885,3342,1663,8652,5951,3013,1149,5044,2548,1538,552,2834,2597,1911,741,4439,637,541,139,1887,1303,1148,635,2305,1296,783,144,428,303,200,84,650,521,385,193,
销售费用(万元),39543,71008,46823,16642,6047,32323,8736,5848,3664,49797,40892,31247,18173,118661,103809,73574,40791,214833,171095,72153,30945,61650,35688,17411,4393,21833,12535,8720,2878,13980,8879,5227,2491,11025,7646,4765,2516,8382,6598,3998,2483,7773,4990,2569,1691,4743,3277,2410,1039,
管理费用(万元),5062,22481,17806,11566,5984,20873,14657,8402,4203,19180,14597,10612,6295,20845,14746,10070,4909,19437,10952,6711,3457,16510,9804,6823,3965,12228,8581,5715,2871,10592,7774,5597,2061,7034,4928,3048,1661,4781,3087,1899,951,3549,3004,1943,1109,4676,3438,2189,960,
财务费用(万元),-898,-6483,-4707,-3103,-739,-3296,-2561,-989,-749,2303,1940,1486,752,4687,3353,2023,681,6158,4665,3213,1524,6160,4412,2861,1389,6329,4642,2950,1383,3886,2832,1756,935,2896,1981,1272,556,2191,1505,929,398,1891,1172,740,340,4777,4243,3420,1570,
资产减值损失(万元),837,1422,677,490,407,6869,5148,1287,7,-231,117,194,508,306,153,153,--,154,61,37,-40,730,394,394,-21,-63,72,51,--,2109,1673,1673,-76,-161,261,261,0,-1162,-339,-339,0,220,83,83,0,-1347,-28,-67,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,-2,-2,0,2,0,0,0,0,0,0,0,0,1055,877,0,0,0,0,0,
投资收益(万元),267,2364,1988,1546,--,-201,3018,607,--,39616,39616,39496,--,85961,2122,1327,970,789,789,554,213,34422,22491,22343,21150,178,221,180,153,-44,-44,-5,54,3,3,3,3,589,592,5,0,2409,9,0,0,-484,17,0,-83,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业利润(万元),13214,77375,64382,46511,18721,61775,52066,34102,16660,62428,75577,74614,26381,186001,79512,50441,19531,74271,55763,38656,14330,85052,56746,43896,28310,36018,48436,34333,13340,52154,20845,15956,5056,13063,7939,6174,553,6923,2605,2055,173,5148,3806,2851,236,2450,1591,507,15,
营业外收入(万元),2,128,1589,871,249,1852,1702,1224,655,6971,5137,4105,1121,17234,11916,10066,5670,17116,11940,6172,900,6504,4854,1082,472,17619,12927,14137,15994,3180,2415,2054,1500,3362,1958,598,146,895,267,184,106,50,22,21,0,246,83,84,1,
营业外支出(万元),10,3058,1001,913,905,2848,224,147,37,4469,4377,1654,1264,5105,4776,2767,1656,3480,1894,616,163,8607,7622,4464,3420,8208,7542,7060,3975,7902,2106,992,21,681,625,379,121,1439,887,385,66,835,763,231,14,235,100,86,5,
非流动资产处置损失(万元),--,--,5,2,1,45,15,15,15,131,--,--,--,4,--,--,--,9,--,--,--,124,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
利润总额(万元),13206,74445,64970,46469,18065,60779,53544,35179,17278,64931,76336,77064,26238,198131,86652,57741,23545,87907,65809,44213,15067,82949,53977,40515,25361,45429,53820,41410,25359,47432,21155,17019,6534,15744,9272,6393,579,6378,1985,1854,213,4362,3065,2640,223,2461,1575,504,11,
所得税费用(万元),1445,13954,11869,7816,3489,11846,10195,7204,3340,12925,16415,15140,4235,38683,13028,8714,3580,13756,9953,6768,2376,11529,8191,5810,4226,8010,8377,6478,3794,7537,3878,3205,1051,2931,1634,1210,195,1583,548,189,82,657,700,537,143,388,268,153,58,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
净利润(万元),11762,60491,53101,38653,14577,48933,43349,27975,13937,52006,59922,61924,22003,159448,73624,49026,19965,74151,55856,37445,12690,71420,45786,34705,21135,37419,45443,34932,21565,39895,17277,13813,5483,12813,7639,5184,383,4795,1437,1666,131,3705,2365,2103,79,2072,1306,351,-47,
归属于母公司所有者的净利润(万元),11762,60491,53102,38654,14576,48936,43348,27975,13937,52016,59921,61923,22003,159454,73627,49030,19964,74252,55864,37415,12676,71333,45685,34605,21137,37493,45474,34964,21584,39857,16922,13503,5389,12571,7504,5088,366,4701,1280,1525,125,3658,2321,2069,94,2072,1218,413,72,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
少数股东损益(万元),-0,-1,-1,-1,0,-3,0,0,-0,-10,1,1,0,-6,-2,-4,1,-100,-8,30,15,87,101,100,-1,-74,-31,-31,-19,37,354,310,93,252,145,99,17,116,69,54,8,59,54,40,-12,42,100,-53,-114,
基本每股收益,0.03,0.17,0.15,0.11,0.04,0.14,0.13,0.08,0.04,0.15,0.17,0.54,0.19,1.45,0.67,0.45,0.18,0.68,0.51,0.34,0.12,0.65,0.42,0.32,0.19,0.34,0.42,0.32,0.4,0.74,0.32,0.51,0.21,0.48,0.29,0.2,0.02,0.22,0.06,0.07,0.01,0.17,0.11,0.1,0,0.1,0.06,0.02,0,
稀释每股收益,0.03,0.17,0.15,0.11,0.04,0.14,0.13,0.08,0.04,0.15,0.17,0.54,0.19,1.45,0.67,0.45,0.18,0.68,0.51,0.34,0.12,0.65,0.42,0.32,0.19,0.34,0.42,0.32,0.4,0.74,0.32,0.51,0.21,0.48,0.29,0.2,0.02,0.22,0.06,0.07,0.01,0.17,0.11,0.1,0,0.1,0.06,0.02,0,
