报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),108793,68331,32876,144858,86774,56112,26556,122188,44027,97938,88976,73754,53694,
营业收入(万元),108793,68331,32876,144858,86774,56112,26556,122188,44027,97938,88976,73754,53694,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),106415,66563,32847,134362,88405,58184,27790,116128,51505,99790,84535,67903,48187,
营业成本(万元),34360,21414,10007,50014,28703,19606,9029,41050,15627,35051,33375,28532,20183,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1167,889,597,1891,1023,690,324,1529,474,1288,1126,885,598,
销售费用(万元),28309,16639,8694,33419,23204,15269,7606,30470,15271,25005,19394,15808,11643,
管理费用(万元),41336,25781,12882,46961,34500,21707,10590,41685,19895,36208,29587,21225,15283,
财务费用(万元),-187,-1,16,606,403,329,152,753,395,667,364,215,-165,
资产减值损失(万元),1431,1842,652,1471,573,584,89,641,-158,1570,689,1239,645,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),490,198,93,--,--,--,--,--,--,--,--,--,1,
对联营企业和合营企业的投资收益(万元),--,-79,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9963,7194,122,10495,-1632,-2073,-1234,6060,-7478,-1852,4441,5851,5509,
营业外收入(万元),587,375,2915,7220,4451,2248,1135,6513,2207,6331,4825,2489,2180,
营业外支出(万元),2,1,0,3,3,1,0,4,3,19,11,25,2,
非流动资产处置损失(万元),--,--,--,0,0,0,--,3,--,9,11,--,--,
利润总额(万元),10547,7567,3037,17712,2817,174,-99,12569,-5274,4460,9255,8314,7686,
所得税费用(万元),443,71,-56,283,469,276,-17,662,-634,-692,-127,76,1269,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10104,7496,3093,17429,2348,-102,-82,11908,-4640,5153,9382,8238,6417,
归属于母公司所有者的净利润(万元),10160,7528,3106,17467,2365,-99,-82,12028,-4573,5341,9382,8238,6417,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-55,-33,-13,-38,-17,-3,--,-120,-67,-189,--,--,--,
基本每股收益,0.41,0.3,0.12,0.86,0.12,-0,-0,0.6,-0.23,0.27,0.47,0.41,--,
稀释每股收益,0.41,0.3,--,0.86,0.12,-0,--,0.6,--,0.27,0.47,--,--,
