报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1936,1749,1742,354,279,670,37297,34936,20666,4902,21677,3022,0,0,22416,22416,20988,14490,118769,87245,52668,32009,292705,238858,141144,61324,325317,228435,140382,64011,429198,338499,218139,92706,415758,308967,168595,62823,355136,291380,187181,88572,649892,455313,309481,152677,847525,555845,342172,152681,
营业收入(万元),1936,1749,1742,354,279,670,37297,34936,20666,4902,21677,3022,0,0,22416,22416,20988,14490,118769,87245,52668,32009,292705,238858,141144,61324,325317,228435,140382,64011,429198,338499,218139,92706,415758,308967,168595,62823,355136,291380,187181,88572,649892,455313,309481,152677,847525,555845,342172,152681,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
营业总成本(万元),2532,2002,2796,691,423,638,37737,34812,20562,4808,20738,3304,202,69,43496,37797,36215,18067,162013,94546,56595,31720,297360,238570,140825,61042,327697,227597,140456,64143,424955,332674,214276,91663,405389,299039,164402,62647,457091,325537,212343,95060,693266,477831,328002,151901,902807,553777,340903,152177,
营业成本(万元),1807,1650,1227,25,25,520,36021,33983,20063,4699,20361,2793,0,0,19815,19815,18433,13955,112052,79240,46515,26917,260604,212562,124975,53845,287282,203573,125698,56632,383279,303875,195540,82862,358663,264827,148186,54210,324301,264202,168547,76636,596424,420329,291064,136415,781023,497939,308408,136194,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,0,--,--,--,
营业税金及附加(万元),4,1,8,5,4,2,35,17,10,4,26,5,0,--,452,434,434,296,1073,1050,1037,16,439,356,317,226,737,550,127,24,279,196,43,24,103,85,49,19,307,148,120,62,216,85,65,26,317,77,50,34,
销售费用(万元),156,119,130,24,17,10,42,31,20,9,11,--,--,--,1949,1558,1815,1081,10836,7391,4659,2532,15222,13149,8286,3964,17004,11336,6962,3761,19974,16118,10572,5186,27065,18604,11031,5285,54278,37779,25571,12893,67516,43192,27039,10814,88153,43301,26085,12488,
管理费用(万元),655,290,1113,632,320,117,1646,891,598,223,878,508,199,81,6708,6181,5449,2640,7891,5653,3544,1778,8289,6308,4225,2017,8237,6129,3603,1864,8349,6404,4212,2136,8005,5878,3548,1849,9485,7514,5491,1955,13001,6537,4320,2249,12241,5134,3412,1768,
