报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),30176,17235,7559,28083,19421,12066,5146,22099,15322,19766,16950,14795,
营业收入(万元),30176,17235,7559,28083,19421,12066,5146,22099,15322,19766,16950,14795,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),25031,13935,6694,22875,15864,9654,4526,17552,12591,15760,13211,11782,
营业成本(万元),6690,4237,2000,9120,6530,4198,1892,8510,6155,7935,7406,6998,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),553,304,110,465,253,150,67,281,189,195,177,136,
销售费用(万元),13280,6252,3000,8586,5993,3190,1750,5027,3854,4248,3087,2316,
管理费用(万元),3896,2656,1148,4398,2896,2001,757,3535,2299,3197,2496,2412,
财务费用(万元),27,27,8,173,145,97,50,167,128,192,22,85,
资产减值损失(万元),586,459,430,133,46,18,9,32,-34,-5,22,-164,
公允价值变动收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),168,129,11,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5313,3429,876,5208,3557,2412,620,4547,2731,4005,3740,3013,
营业外收入(万元),27,27,25,110,93,89,3,235,61,158,170,51,
营业外支出(万元),53,35,--,72,46,45,7,37,25,185,34,89,
非流动资产处置损失(万元),2,0,--,27,2,0,0,27,15,142,0,19,
利润总额(万元),5287,3421,901,5246,3603,2457,616,4744,2767,3978,3876,2975,
所得税费用(万元),698,484,115,722,484,337,91,711,425,557,547,416,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4590,2937,786,4524,3120,2120,525,4033,2341,3421,3329,2559,
归属于母公司所有者的净利润(万元),4590,2937,786,4524,3120,2120,525,4033,2341,3421,3329,2559,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.59,0.38,0.11,0.75,0.52,0.35,0.09,0.67,0.37,0.57,0.55,--,
稀释每股收益,0.59,0.38,0.11,0.75,--,0.35,0.09,0.67,--,0.57,0.55,--,
