报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业税金及附加(万元),242124,142411,88298,30898,118115,70057,46460,18371,196704,37866,16738,54782,279250,174660,112623,53438,260282,180388,119568,44666,229606,135550,91141,44318,185708,155079,104252,48832,211347,159639,98527,45609,190495,139744,99237,35451,112895,82759,54462,25534,87486,62256,39313,16098,72068,49771,33834,14811,65779,49441,36470,17413,
销售费用(万元),69491,44339,29830,11573,55316,34942,21997,10067,52750,29331,18720,9164,30531,19546,13653,6544,28386,18841,11766,5799,35045,17683,12360,4739,21442,14326,9163,4191,19113,12756,4949,2256,10152,8423,5764,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
管理费用(万元),482773,353142,405058,195179,877246,613106,379161,170761,762474,416598,245713,126524,494361,351564,209340,103648,417131,295160,175356,84293,324315,207470,131936,71301,249973,178833,124635,64507,215396,156996,90522,50083,162422,117832,78098,23174,66843,47559,33470,17829,57751,40572,26031,14215,46194,32833,19739,9838,38013,26469,16623,10301,
财务费用(万元),138307,132913,73309,39780,142249,102459,62573,24268,79734,51479,36771,17964,83986,60301,40994,18701,57052,53477,28900,12801,24571,15373,7863,2961,11798,4813,3172,722,-3817,-5085,-1250,-1798,-3489,-4290,-3427,-1572,-4678,-2909,-1965,-401,-1020,-712,-561,-25,255,-3190,-2150,-1112,2469,-1866,-1360,-744,
资产减值损失(万元),87252,12938,3297,-11500,21708,-7577,-8690,-19943,39940,1350,1162,-14361,44304,9622,3709,-6040,8166,-384,-5848,-8749,13947,-7849,-6078,-5363,9941,1230,1062,-4176,24488,1988,-1235,-626,7127,423,787,-293,2099,927,-988,-2258,-230,-1585,-273,-570,-418,-901,165,149,2350,1029,396,35,
公允价值变动收益(万元),-1753,-688,-1037,-299,2256,2375,511,207,-853,-369,-1005,97,-3606,-2907,-1691,-1076,1018,357,--,--,-1,--,--,20,101,212,131,72,-102,-99,-97,-12,--,-0,-1,-0,--,0,--,--,--,--,15,--,--,--,--,0,--,--,--,0,
投资收益(万元),16934,14798,6338,3379,23339,19148,15109,438,10511,10604,6498,358,13363,7783,6969,1887,3258,1072,-1190,165,7208,8595,7340,-22,30991,19318,15621,3606,15766,2588,338,-29,3698,3087,2506,0,4224,1546,192,18,7204,6968,6703,2962,10105,9741,9670,0,6840,6426,6423,0,
对联营企业和合营企业的投资收益(万元),3546,2550,-179,-139,5275,3868,3001,299,2745,1269,100,-167,3096,252,1009,1643,-2726,-4326,-3702,-105,3317,5135,4659,-363,23838,13757,10281,-186,13320,616,320,-55,1050,626,194,-44,631,268,179,18,389,193,143,135,--,-96,-96,0,--,-14,-1,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),403843,250258,190307,96907,304533,207594,174571,70274,243582,184558,133961,68197,208855,166890,129979,49449,198206,152535,112969,43773,163881,110990,87649,34067,154101,111546,79984,38896,142516,96575,55367,23281,96217,68610,54271,9673,32513,23080,17958,5561,26888,22015,18156,5715,26024,26012,21314,5879,24956,26873,20129,5083,
营业外收入(万元),33642,12783,10539,1365,65665,57480,8500,2571,62132,46652,12582,1510,53321,34357,5825,3522,43815,31299,7743,1028,54376,35831,13307,5498,55080,32052,11190,1896,45978,25903,5419,1463,35486,30175,5523,1320,14145,13515,1722,838,10423,10125,2209,950,7955,3465,315,58,6933,1706,139,72,
营业外支出(万元),1955,1152,272,156,1714,1454,625,246,3600,2059,555,208,3491,2326,1646,170,3077,1261,844,281,1746,745,579,150,2231,951,287,133,2973,930,466,419,1490,1185,986,40,565,693,382,15,858,295,270,28,123,115,68,46,120,104,90,76,
非流动资产处置损失(万元),--,--,--,--,--,837,108,26,2908,1880,381,122,782,265,120,84,688,539,277,46,836,596,449,40,1157,383,256,111,2064,548,145,109,774,848,805,20,287,150,90,14,361,108,85,26,89,86,50,28,109,93,79,66,
利润总额(万元),435529,261889,200574,98116,368484,263620,182445,72598,302115,229151,145988,69498,258685,198921,134158,52800,238945,182574,119868,44519,216512,146077,100377,39415,206949,142647,90887,40660,185522,121547,60320,24326,130213,97600,58807,10953,46093,35902,19299,6384,36452,31845,20095,6637,33856,29362,21561,5891,31768,28475,20178,5078,
所得税费用(万元),92584,56587,48537,30430,89630,64232,46321,21467,86654,58185,34946,17971,61579,51223,35844,13913,54198,44136,31211,10614,49752,29471,20119,9327,41943,30999,17840,9596,37276,26036,14291,5497,29336,19699,12678,2191,9258,7153,4104,1459,7594,6171,3810,1300,3753,4533,3324,959,4285,4080,2923,743,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),342945,205302,152037,67686,278854,199388,136124,51132,215461,170966,111042,51528,197106,147698,98314,38887,184747,138438,88657,33905,166759,116606,80257,30088,165006,111648,73047,31063,148245,95511,46029,18829,100877,77901,46129,8763,36835,28750,15195,4924,28858,25674,16285,5337,30104,24828,18237,4933,27483,24395,17255,4335,
归属于母公司所有者的净利润(万元),277987,181110,128978,53283,258447,189889,126358,49999,209550,165611,107883,49687,187054,142509,94954,37466,177180,133752,85510,32663,161809,113069,78257,29521,159987,107248,69556,29295,135719,88530,42742,17370,91614,71517,41794,8668,35941,28466,15156,5145,30222,26100,16699,5715,30075,24757,18218,4998,25648,23089,16570,4189,
被合并方在合并前实现净利润(万元),--,--,--,--,763,--,--,--,--,--,--,--,390,--,--,--,--,--,--,-96,--,--,--,--,--,--,207,--,11239,--,--,--,21128,--,--,--,--,--,--,--,-144,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),64958,24193,23059,14403,20408,9499,9766,1133,5911,5355,3158,1841,10053,5189,3361,1421,7567,4686,3147,1242,4950,3537,2000,568,5020,4400,3491,1769,12527,6981,3287,1458,9263,6384,4336,95,893,284,39,-221,-1364,-426,-414,-378,28,71,18,-66,1836,1306,685,146,
基本每股收益,0.29,0.19,0.14,0.06,0.28,0.21,0.14,0.07,0.28,0.22,0.15,0.08,0.31,0.24,0.16,0.08,0.48,0.37,0.24,0.12,0.58,0.41,0.34,0.13,0.69,0.46,0.3,0.25,1.17,0.77,0.41,0.17,0.88,0.83,0.54,0.12,0.5,0.4,0.21,0.07,0.42,0.36,0.23,0.08,0.42,0.34,0.25,0.07,0.36,0.32,0.23,0.06,
稀释每股收益,0.29,0.19,0.14,0.06,0.28,0.21,0.14,0.07,0.28,0.22,0.15,0.08,0.31,0.24,0.16,0.08,0.48,0.37,0.24,0.12,0.58,0.41,0.34,0.13,0.69,0.46,0.3,0.25,1.17,0.77,0.41,0.17,0.88,0.83,0.54,0.12,0.5,0.4,0.21,0.07,0.42,0.36,0.23,0.08,0.42,0.34,0.25,0.07,0.36,0.32,0.23,0.06,
