报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),6999,25823,18066,11915,6980,26144,18848,13104,6806,24140,18485,11734,6467,21054,15895,9747,4889,18043,13383,11810,
营业收入(万元),6999,25823,18066,11915,6913,26144,18848,13104,6806,24140,18485,11734,6467,21054,15895,9747,4889,18043,13383,11810,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3781,14176,10391,6808,3521,14195,10319,7179,3384,13020,9843,6499,3241,11896,8719,5584,2579,10391,8236,7997,
营业成本(万元),2785,9823,7019,4654,2709,9588,6991,4900,2526,8695,6634,4248,2303,7762,5783,3582,1768,6677,5484,5664,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),135,449,340,200,133,436,283,201,100,311,252,165,98,296,219,136,71,228,170,118,
销售费用(万元),153,1044,787,491,101,1069,708,545,136,937,637,440,138,802,457,299,91,757,573,617,
管理费用(万元),790,3075,2322,1560,611,3377,2373,1575,655,3017,2150,1503,637,2710,1944,1364,526,2206,1631,1281,
财务费用(万元),-82,-214,-77,-86,-34,-312,-149,-129,-32,-31,3,80,64,338,262,196,122,468,247,278,
资产减值损失(万元),0,-2,-0,-11,--,38,113,87,--,91,166,63,--,-12,53,7,--,56,130,38,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),362,480,285,179,105,549,366,219,48,171,73,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3594,12171,7959,5286,3564,12498,8895,6144,3469,11291,8715,5236,3226,9158,7176,4163,2310,7651,5147,3813,
营业外收入(万元),0,104,62,38,24,230,102,31,17,318,96,30,15,64,43,28,17,54,53,54,
营业外支出(万元),0,1,5,4,0,1,1,1,1,12,3,3,0,13,10,4,4,2,1,17,
非流动资产处置损失(万元),--,--,0,0,--,--,--,--,--,9,1,1,--,6,--,--,--,--,--,0,
利润总额(万元),3593,12275,8016,5320,3588,12727,8996,6174,3486,11598,8807,5263,3241,9208,7209,4187,2323,7704,5199,3850,
所得税费用(万元),539,1837,1172,761,538,1929,1339,945,523,1726,1325,799,467,1519,1214,719,348,1180,811,685,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3054,10438,6844,4558,3050,10798,7657,5229,2963,9872,7483,4464,2774,7689,5995,3468,1975,6524,4388,3165,
归属于母公司所有者的净利润(万元),3054,10438,6844,4558,3050,10798,7657,5229,2963,9872,7483,4464,2774,7689,5995,3468,1975,6524,4388,3165,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.25,0.85,0.56,0.37,0.25,0.88,0.62,0.43,0.48,1.75,1.37,0.87,0.6,1.67,1.3,0.75,0.43,1.42,0.95,0.69,
稀释每股收益,0.25,0.85,0.56,0.37,0.25,0.88,0.62,0.43,0.48,1.75,1.37,0.87,--,1.67,1.3,0.75,--,1.42,0.95,0.69,
