报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,
营业总收入(万元),35199,233815,133974,84780,27762,182011,102136,66560,20314,135167,76195,47011,15477,90260,53693,34817,10394,66985,41379,27295,8731,54576,36157,23370,7936,46489,34454,22019,39921,20949,33435,16167,29161,13116,21856,8052,13188,7396,
营业收入(万元),35199,233815,133974,84780,27762,182011,102136,66560,20314,135167,76195,47011,15477,90260,53693,34817,10394,66985,41379,27295,8731,54576,36157,23370,7936,46489,34454,22019,39921,20949,33435,16167,29161,13116,21856,8052,13188,7396,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),33110,201149,115276,71257,25409,159288,86710,55587,19315,116871,64267,39602,14481,77565,45284,28924,9575,58636,35817,22924,7973,44096,29838,19418,7390,38689,28144,18050,33548,17378,28463,13586,25041,11086,18575,6822,11501,6686,
营业成本(万元),20448,138919,74828,46341,14285,110266,55433,36731,10654,76391,38765,24765,7713,49398,26394,17268,4891,36436,21095,13789,4233,28573,19091,12671,4702,22254,17069,11342,23356,12886,20374,9650,18548,8595,14743,5297,7730,4916,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),243,2501,1120,738,228,1587,569,327,148,1363,561,273,117,1133,553,266,47,581,322,206,48,891,629,411,124,827,484,312,708,315,436,214,521,207,232,72,206,70,
销售费用(万元),3077,13052,8110,4907,2514,11185,7476,4667,1983,9300,6325,3588,1722,6996,4336,2710,1119,5472,3668,2252,1001,4830,3149,1849,872,4171,2692,1391,2575,1131,1890,826,1262,513,1000,433,741,360,
管理费用(万元),9221,45664,31249,19194,8483,35950,22979,13773,6737,29539,18311,10731,5105,19713,13497,8114,3456,15759,10583,6688,2784,10554,7291,4872,2015,11092,7634,4836,6775,3033,5429,2743,4490,1702,2552,994,2677,1304,
财务费用(万元),-186,-765,-686,-457,-210,-471,-286,-199,-129,-495,-475,-408,-228,-414,-337,-136,-61,-750,-584,-445,-252,-1249,-989,-715,-346,-93,-43,-64,-7,-33,55,-3,167,71,6,7,79,36,
资产减值损失(万元),307,1778,656,533,109,772,538,288,-78,774,779,652,51,739,842,701,123,1137,732,434,159,497,667,330,22,438,308,233,141,45,278,156,54,-2,43,19,68,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-112,135,-255,-161,-120,327,-2,-64,-89,209,21,-7,--,3,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,40,40,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-112,88,-255,-161,-120,327,-2,-64,-89,138,21,--,--,3,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4847,42225,23095,16495,2233,23050,15425,10909,909,18505,11950,7402,996,12697,8409,5893,819,8349,5563,4372,758,10480,6319,3953,546,7801,6310,3969,6373,3571,4973,2581,4160,2071,3281,1230,1687,710,
营业外收入(万元),1,20,912,226,1895,8291,4314,3038,2323,6258,3240,1987,1120,4308,2569,1200,575,3230,1627,733,570,1192,1015,536,210,1581,166,162,1542,531,744,335,248,90,147,71,590,238,
营业外支出(万元),15,810,155,125,98,1076,58,53,0,655,63,41,2,74,62,5,--,34,1,1,1,14,0,0,--,16,11,6,3,2,9,--,3,1,6,6,12,1,
非流动资产处置损失(万元),--,--,6,6,--,16,11,10,--,31,23,4,2,48,38,--,--,6,1,1,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),4833,41435,23852,16595,4029,30265,19681,13894,3232,24108,15126,9348,2114,16931,10917,7088,1394,11544,7189,5104,1328,11658,7334,4489,755,9366,6466,4124,7911,4099,5708,2916,4404,2160,3422,1296,2266,947,
所得税费用(万元),238,3950,2064,1623,543,2829,1851,1468,544,3246,1967,1007,414,1970,1581,1011,210,-667,-661,-112,368,1573,870,259,11,1174,1094,604,806,583,456,411,223,549,329,156,113,53,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4595,37484,21788,14972,3486,27436,17831,12426,2688,20862,13160,8341,1700,14961,9336,6076,1184,12212,7850,5216,960,10086,6464,4229,744,8192,5372,3520,7105,3517,5252,2505,4182,1611,3094,1140,2153,894,
