报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),135814,101923,64962,30405,113788,82663,54385,27779,107194,79003,51554,21231,95431,73482,46114,20440,110210,78285,51452,22428,113262,79670,51339,23513,118346,85064,55022,24197,114593,81062,50578,20528,82453,58168,38831,15920,62689,43662,69546,54799,
营业收入(万元),135814,101923,64962,30405,113788,82663,54385,27779,107194,79003,51554,21231,95431,73482,46114,20440,110210,78285,51452,22428,113262,79670,51339,23513,118346,85064,55022,24197,114593,81062,50578,20528,82453,58168,38831,15920,62689,43662,69546,54799,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),119750,89560,57465,28859,110845,80833,53580,26900,103097,73541,47419,19575,83655,63668,40256,17938,95296,67285,43685,18726,96370,67377,43544,19998,105184,76642,50322,22018,111022,79248,49255,19814,79092,55549,36751,15054,55861,38592,66177,50928,
营业成本(万元),101058,76875,49166,24224,90411,66140,43711,22102,78855,56672,36661,14994,68447,52653,33076,15057,78929,56481,37402,15916,81139,57313,36813,16866,89867,65620,43463,19182,98737,71170,44429,18006,70036,48271,31759,13111,48173,33204,58360,44359,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),4047,2766,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),779,574,397,127,703,512,438,181,1007,555,293,181,712,516,327,161,603,360,271,157,667,471,246,111,692,505,327,86,353,194,135,54,202,157,104,39,261,157,192,194,
销售费用(万元),7646,5144,3177,1426,7686,5415,3567,1587,9293,6203,3947,1485,6275,4322,2682,1177,7270,4740,2926,1407,7412,4849,3032,1370,7587,5403,3361,1513,5806,3553,2064,766,4677,3281,2167,643,3004,2100,2704,2396,
管理费用(万元),6568,4127,4102,1979,10739,7900,5506,2908,13493,9579,5881,2369,8682,6403,4048,1622,8452,5678,3232,1417,7337,5021,3372,1669,7171,5148,3200,1378,5886,4097,2555,1029,4109,3501,2355,1077,3339,2314,3057,2230,
财务费用(万元),-1340,-1173,-344,898,779,431,302,82,-475,10,9,294,-1129,-819,-341,-147,-366,-360,-294,-169,-265,-201,-131,-115,-473,-500,-341,-185,-251,-41,-161,-75,36,106,183,179,875,695,1617,1558,
资产减值损失(万元),991,1246,966,205,528,435,55,40,924,523,627,252,668,593,463,67,408,387,147,-1,81,-77,212,97,340,467,312,44,491,275,234,35,33,233,183,5,209,124,247,190,
公允价值变动收益(万元),-282,--,--,--,--,--,--,--,--,--,--,--,34,34,22,3,-224,-182,-174,-74,116,-75,-75,-46,-22,-96,-96,-63,21,-75,-75,--,75,--,--,--,0,--,0,0,
投资收益(万元),837,972,558,76,5584,5382,5382,--,5,480,480,--,6,6,6,6,7,7,7,7,46,4,4,4,-1,3,3,3,1,119,49,1,48,1,1,1,1,1,2,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-14,-1,-1,-1,-4,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
