报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),56813,35317,13344,77277,45887,28915,9068,57617,41749,63721,47622,74625,23037,11351,
营业收入(万元),56813,35317,13344,77277,45887,28915,9068,57617,41749,63721,47622,74625,23037,11351,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),54522,34236,14224,71896,42767,26804,10060,53915,--,54887,40146,57932,19940,11139,
营业成本(万元),42613,26965,10598,55253,31624,19397,6519,39104,--,39265,29027,43514,14554,7270,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),317,186,64,516,223,180,28,425,--,408,266,457,141,55,
销售费用(万元),2204,1355,728,3599,2202,1484,716,3040,--,3211,2308,3217,1073,913,
管理费用(万元),7526,4388,2153,9656,6522,4060,1860,8356,--,9013,6057,8240,2937,1986,
财务费用(万元),454,321,161,1017,750,506,268,1348,--,1582,1175,1360,872,497,
资产减值损失(万元),1406,1021,519,1854,1446,1177,669,1642,--,1408,1313,1145,362,419,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),45,42,46,498,258,147,47,9,--,3,3,--,-0,--,
对联营企业和合营企业的投资收益(万元),45,42,46,498,258,147,47,9,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2435,1206,-833,5879,3377,2258,-944,3711,2529,8837,7479,16693,3097,211,
营业外收入(万元),64,49,68,346,210,167,35,432,--,521,168,599,224,260,
营业外支出(万元),2,50,2,100,91,77,8,187,--,61,47,73,23,22,
非流动资产处置损失(万元),0,--,--,0,0,0,0,30,--,1,--,0,--,1,
利润总额(万元),2497,1205,-767,6126,3496,2348,-916,3956,2532,9297,7599,17220,3297,449,
所得税费用(万元),203,57,-52,750,390,297,-81,555,--,1279,1085,2503,474,41,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2294,1148,-715,5376,3107,2052,-835,3401,2152,8019,6514,14717,2823,408,
归属于母公司所有者的净利润(万元),2294,1148,-715,5376,3107,2052,-835,3401,2152,8019,6514,14717,2823,408,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.12,0.06,-0.04,0.35,0.21,0.14,-0.06,0.22,--,0.65,0.54,1.57,0.66,--,
稀释每股收益,0.12,0.06,-0.04,0.35,0.21,0.14,-0.06,0.22,--,0.65,0.54,1.57,0.66,--,
