报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),76828,49814,22954,103506,78736,51858,27493,91466,71456,70444,48070,31238,6283,
营业收入(万元),76828,49814,22954,103506,78736,51858,27493,91466,71456,70444,48070,31238,6283,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58327,37356,16888,67341,49051,32256,18614,55579,41385,41821,29295,21167,6584,
营业成本(万元),3221,2203,944,3283,2356,1547,790,2794,2114,2441,2137,2159,1022,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1529,997,457,1985,1414,935,514,1713,1363,1330,883,584,75,
销售费用(万元),30634,20112,9340,39858,29322,19864,10818,33782,26093,25128,17121,12076,2784,
管理费用(万元),23071,14376,6159,22024,15805,9768,6461,17341,12020,12951,9173,5892,2199,
财务费用(万元),-78,-239,-14,70,145,137,31,-31,-205,-53,-3,438,516,
资产减值损失(万元),-51,-93,2,121,8,6,--,-21,-0,24,-16,19,-13,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,1,3,-10,
投资收益(万元),1507,835,152,472,448,360,103,-76,-524,434,153,8,204,
对联营企业和合营企业的投资收益(万元),--,--,-238,-1173,-900,-578,-193,-722,-680,-42,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),20008,13294,6218,36637,30133,19962,8982,35811,29548,29056,18929,10083,-106,
营业外收入(万元),4163,2987,2732,6128,5429,4613,3012,4293,4012,1918,1872,1841,1895,
营业外支出(万元),80,42,28,320,134,110,44,233,97,140,154,191,20,
非流动资产处置损失(万元),11,10,10,47,47,47,17,4,2,18,25,121,2,
利润总额(万元),24091,16238,8921,42446,35428,24465,11950,39872,33463,30834,20646,11733,1768,
所得税费用(万元),4214,2711,1388,5659,4662,3275,1650,5529,4613,4113,2827,1226,-113,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19877,13527,7533,36786,30766,21189,10300,34343,28850,26721,17819,10507,1882,
归属于母公司所有者的净利润(万元),20343,13708,7555,36880,30835,21237,10324,34530,28989,26929,17840,10490,1756,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-466,-181,-22,-93,-69,-47,-24,-186,-139,-208,-21,18,126,
基本每股收益,0.51,0.34,0.19,1.01,0.86,0.59,0.29,0.96,0.81,0.75,0.5,--,--,
稀释每股收益,0.51,0.34,0.19,1.01,0.86,0.59,0.29,0.96,0.81,0.75,0.5,--,--,
