报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),47055,204718,145754,97433,47578,221470,149690,104319,50397,217581,151245,104067,51811,204980,150907,102025,52039,192127,129313,83090,42639,176360,108297,71516,36245,151482,67825,119621,84567,55028,
营业收入(万元),47055,204718,145754,97433,47578,221470,149690,104319,50397,217581,151245,104067,51811,204980,150907,102025,52039,192127,129313,83090,42639,176360,108297,71516,36245,151482,67825,119621,84567,55028,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43328,176297,134110,89680,44465,189993,130081,90092,42056,181026,124227,85157,39664,168002,115669,76973,38057,156335,113250,72990,37072,137573,96824,62888,32062,115317,55454,93299,71037,52149,
营业成本(万元),26872,110542,87922,59330,27174,125163,86311,59602,26778,116935,81719,55516,25378,111773,77957,51061,24955,103990,73764,47507,23774,88257,62164,39547,19757,78838,38077,65372,48670,33828,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),350,1286,1036,594,145,1067,291,264,154,1071,578,353,194,1756,1059,696,313,4477,3486,2504,1281,6236,3482,2243,1099,2007,772,1359,828,1395,
销售费用(万元),6948,23291,16497,10332,6784,22356,14303,9766,5128,22097,12158,7454,4678,17374,13553,8671,4210,11695,8027,5123,2526,9882,6635,4227,2133,9252,3384,5259,3986,3410,
管理费用(万元),7611,34343,24198,16797,8884,33264,23898,16486,8050,34813,24612,17677,7587,33420,22391,14660,7946,34840,26283,16878,8824,31444,22917,15171,8273,22747,11370,18970,13179,9864,
财务费用(万元),1568,5903,4744,2913,1477,5432,4783,3481,1947,4767,4659,3597,1827,2332,214,847,526,387,1499,-27,402,1018,1004,1022,799,3124,1893,2602,3819,1901,
资产减值损失(万元),-21,931,-286,-286,--,2712,495,493,--,1343,502,561,--,1348,495,1037,107,946,191,1004,264,737,623,677,-0,-651,-41,-263,555,1752,
公允价值变动收益(万元),--,211,104,104,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-12,6469,6493,5821,2902,2995,2940,2059,1822,2418,1214,1250,1250,191,191,191,191,717,--,--,--,--,--,--,--,--,--,--,-184,38,
对联营企业和合营企业的投资收益(万元),-12,-101,-78,--,-25,-50,--,--,--,-82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
