报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),62049,40339,19279,72405,50049,33638,14947,67895,73631,82557,75790,
营业收入(万元),62049,40339,19279,72405,50049,33638,14947,67895,73631,82557,75790,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),52262,34158,16139,59512,40806,27316,12313,56757,61062,68972,66773,
营业成本(万元),41751,27096,13378,46959,32120,21564,9958,45226,48579,56050,54457,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),484,321,200,595,238,225,114,497,486,541,516,
销售费用(万元),4155,2701,1153,5472,3833,2421,965,5018,5097,5647,4776,
管理费用(万元),5253,3500,1494,5805,3984,2626,1323,5794,5937,5590,5522,
财务费用(万元),172,40,29,-250,-122,-88,-73,-80,547,772,471,
资产减值损失(万元),447,501,-115,930,754,569,26,302,415,373,1031,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,3,--,--,
投资收益(万元),596,30,7,30,26,23,11,-434,-2,8,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10382,6211,3148,12923,9270,6345,2645,10704,12570,13592,9017,
营业外收入(万元),558,327,149,622,521,223,164,584,686,693,474,
营业外支出(万元),89,88,31,65,59,45,14,193,136,232,201,
非流动资产处置损失(万元),88,88,--,19,19,18,--,20,36,113,19,
利润总额(万元),10851,6450,3265,13480,9732,6522,2794,11095,13120,14054,9290,
所得税费用(万元),1936,1069,521,2287,1617,1184,483,1687,2120,2338,1469,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8915,5382,2744,11193,8115,5338,2311,9408,11000,11716,7821,
归属于母公司所有者的净利润(万元),8908,5368,2742,11190,8115,5338,2311,9408,11000,11716,7821,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),7,13,2,3,--,--,--,--,--,--,--,
基本每股收益,0.86,0.57,0.3,1.24,0.9,0.59,0.26,1.05,1.22,1.3,0.87,
稀释每股收益,0.86,0.57,0.3,1.24,0.9,0.59,0.26,1.05,1.22,1.3,0.87,
