报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),19479,122266,96211,63383,21594,68497,45195,28938,13367,49452,35198,23073,10775,50989,39374,26353,12678,51087,38631,24994,11769,44964,33615,22328,10775,42674,31113,20472,9461,33294,22614,13821,6492,22995,15837,9891,17166,12754,12592,4363,
营业收入(万元),18978,121109,95575,63084,21473,68397,45195,28938,13367,49452,35198,23073,10775,50989,39374,26353,12678,51087,38631,24994,11769,44964,33615,22328,10775,42674,31113,20472,9461,33294,22614,13821,6492,22995,15837,9891,17166,12754,12592,4363,
利息收入(万元),501,1157,636,299,120,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
营业总成本(万元),19451,117438,91861,61860,20631,67201,44334,29456,15555,47758,34176,22773,11015,47673,33486,21993,11411,39929,28877,18895,9455,32592,23385,15763,8073,25727,18485,12401,5958,17821,12042,7535,3831,13008,9181,5881,8907,6425,6148,3088,
营业成本(万元),5798,70200,56983,37667,8482,26186,16537,10760,5638,19959,13380,8607,3968,19021,14272,9292,4524,15996,12184,7816,3655,12901,8928,6413,3412,9141,5958,3790,1762,5146,3600,2274,1125,3632,2510,1550,2610,1634,1668,1062,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
