报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),8513,6024,3094,17655,13903,10097,5758,30809,22801,15123,8247,142048,124776,92469,49346,167524,119882,80046,42640,185781,139095,98227,54300,212960,160532,105810,52642,211525,151711,102607,47330,191553,136076,89051,40914,187115,139601,87368,40542,214508,163426,99092,42643,155199,107476,72164,36731,158549,113960,78599,35869,
营业收入(万元),8513,6024,3094,17655,13903,10097,5758,30809,22801,15123,8247,142048,124776,92469,49346,167524,119882,80046,42640,185781,139095,98227,54300,212960,160532,105810,52642,211525,151711,102607,47330,191553,136076,89051,40914,187115,139601,87368,40542,214508,163426,99092,42643,155199,107476,72164,36731,158549,113960,78599,35869,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
营业总成本(万元),11560,7697,3493,63704,11762,8151,4229,20927,14705,9707,5607,159249,133413,96247,47286,193561,137806,90978,45353,191102,139810,99181,52892,216499,153183,99625,49374,203449,146701,97071,44081,182058,131152,85994,38111,178483,124330,81971,38133,192561,141079,87799,38441,149894,100366,66554,32427,147363,105989,71815,32456,
营业成本(万元),4524,2754,1250,7062,4562,3275,1784,7249,5630,3582,2174,90621,79317,56479,31599,124441,92936,62960,31992,121271,88493,66166,38626,130908,95765,62906,32317,125154,93215,63320,28109,105979,80015,53593,23449,113882,81917,54137,24524,112706,104019,64051,27021,100039,73295,49160,24057,106877,78133,52037,23430,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
研发费用(万元),1865,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
营业税金及附加(万元),86,81,23,232,149,117,40,335,107,71,38,6171,5518,4378,2344,4097,2772,1857,1028,8024,4177,3502,1732,7543,5717,3816,1928,7560,5482,3690,1825,7005,5440,3540,1786,7807,5830,3693,1693,4366,2810,1908,820,2642,1739,1142,575,2632,1978,1290,566,
销售费用(万元),822,534,210,1135,781,576,280,2196,1576,1067,725,3394,2623,1515,573,1840,644,442,240,1970,1589,1047,492,2597,1974,1343,638,2424,1909,1144,508,1941,1414,860,385,2028,1582,1062,559,2342,2526,2102,860,1854,1383,988,455,5377,5171,3452,1813,
管理费用(万元),3583,3839,1765,7930,6040,4117,1924,9347,6585,4611,2347,42556,35210,23749,11528,53680,36929,22159,10892,55572,43646,26650,11239,62451,44892,27898,12244,61987,41538,26186,12295,57795,37516,23684,10905,46076,29808,19585,9800,52818,18819,11220,5606,30652,19255,12517,6011,28842,17133,11133,4820,
财务费用(万元),454,403,246,665,556,393,202,1426,1030,599,322,2903,2733,2225,1242,5282,3795,2560,1201,4597,3034,1816,804,6464,4835,3663,2247,5916,4557,2731,1342,9212,7028,4544,1604,9066,5194,3497,1558,15337,12895,8826,4134,13630,4669,2722,1329,3884,2623,2952,1826,
资产减值损失(万元),225,86,--,46680,-326,-326,--,374,-223,-223,--,13604,8012,7902,--,4220,731,1000,--,-333,-1130,--,--,6536,--,--,--,408,--,--,--,125,-262,-228,-18,-376,-2,-2,-2,4991,9,-307,--,1078,25,25,0,-248,951,951,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
投资收益(万元),3148,2847,2365,2979,1892,1988,-93,1934,-5153,-3030,-1583,13328,1912,1901,1966,1705,1717,1718,-7,3734,1770,1770,--,24023,351,816,-409,302,524,807,-435,1075,1229,1193,-363,626,-1094,201,-675,-471,9198,-8,-11,3715,466,402,-9,-15,203,154,-30,
对联营企业和合营企业的投资收益(万元),-294,-204,-158,-691,-584,-325,-93,-9336,-7798,-5233,-1583,-481,-84,-68,-4,-80,-43,-39,-7,-85,-9,-9,--,-1534,-1477,-938,--,--,-1249,-947,--,--,--,--,0,--,--,--,--,--,--,--,--,324,-31,402,-9,--,-9,154,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
营业利润(万元),662,1701,2465,-43070,4033,3933,1436,11817,2943,2386,1057,-3873,-6726,-1878,4025,-24332,-16207,-9214,-2721,-1587,1055,816,1408,20485,7700,7001,2859,8378,5534,6343,2815,10571,6153,4250,2440,9258,14177,5599,1734,21476,31545,11284,4191,9020,7577,6012,4295,11170,8174,6938,3383,
营业外收入(万元),11,6,6,1201,73,72,0,406,145,145,2,2142,711,664,142,2995,795,294,124,3581,451,377,264,4451,2910,150,117,3841,23,17,2,566,211,63,54,485,406,64,27,1245,188,135,0,1783,393,336,288,85,44,39,10,
营业外支出(万元),335,2,2,636,189,18,16,161,0,0,0,538,418,263,70,773,613,574,433,894,771,661,17,811,466,96,8,655,214,62,30,592,208,39,20,411,137,115,58,577,198,165,25,1452,1175,167,75,79,-436,129,60,
非流动资产处置损失(万元),--,--,--,--,--,--,--,159,--,--,--,6,6,6,--,247,101,101,4,221,105,104,14,349,69,2,--,268,14,14,14,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,6,509,--,--,0,
利润总额(万元),338,1705,2470,-42504,3917,3988,1421,12062,3088,2531,1059,-2268,-6433,-1476,4097,-22110,-16026,-9494,-3030,1100,734,531,1655,24125,10144,7056,2968,11564,5343,6298,2786,10545,6157,4274,2474,9331,14446,5548,1703,22145,31536,11255,4166,9351,6795,6181,4509,11176,8654,6848,3333,
