报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),941251,617037,307839,1105878,776337,513140,245275,850895,603286,418419,200317,796747,577181,386373,187530,953087,710541,462440,218864,857455,621602,407110,186223,896788,673832,422677,197637,811245,576707,374771,182762,655889,465536,310811,150199,386420,265261,182106,451462,567956,663039,
营业收入(万元),941251,617037,307839,1105878,776337,513140,245275,850895,603286,418419,200317,796747,577181,386373,187530,953087,710541,462440,218864,857455,621602,407110,186223,896788,673832,422677,197637,811245,576707,374771,182762,655889,465536,310811,150199,386420,265261,182106,451462,567956,663039,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
营业总成本(万元),841405,545504,274243,1004248,684062,450641,215333,764422,520062,361477,172097,728900,529608,353656,171434,875402,649532,418422,199093,787294,567038,365245,168102,842953,627001,387859,177981,771662,544318,350413,167127,628522,445470,295787,138732,359167,246265,169952,430028,546757,644723,
营业成本(万元),744723,482976,246065,876674,599139,394740,185581,634344,433176,303858,145226,609704,445648,297368,143441,769288,568403,370156,174675,685410,493591,314554,146956,746400,558632,342692,156925,682725,482579,308177,147460,549703,390782,260121,121058,282826,191484,129450,365957,488734,594291,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
营业税金及附加(万元),3237,2074,1014,5721,3857,2598,1074,5454,2695,2254,1448,5966,4066,2608,1290,5460,3990,2664,1141,5356,3508,2051,853,3671,2594,1624,617,3385,2365,1594,792,1741,1174,782,384,1454,1008,554,958,961,1269,
销售费用(万元),69270,44975,22513,93828,62132,40965,22689,96149,64953,42493,19781,87830,60372,41816,20206,77006,60647,34312,17671,72401,51956,36228,14502,70875,48625,32297,14758,66036,46143,32300,14995,61752,42465,27816,13281,58742,42020,30857,50413,46252,37379,
管理费用(万元),12016,7849,4066,16503,11009,6831,3318,14495,8868,5936,3000,11261,9096,5828,2837,14582,10604,6878,3265,15409,11822,8118,3545,13582,9649,6108,3051,12033,8629,5433,2549,11827,8290,5145,2758,10241,7298,5793,9660,9936,9582,
财务费用(万元),12243,7697,618,10484,7872,5454,2733,13834,10459,7031,2643,13120,10340,5946,3600,7550,5918,4428,2356,8358,6114,4258,2229,8261,7461,5092,2620,7317,4579,2884,1325,3435,2809,1966,1239,5402,4132,2795,3041,650,1406,
资产减值损失(万元),-85,-67,-33,1039,53,53,-61,146,-88,-94,-1,1019,85,91,61,1516,-31,-15,-15,361,47,36,16,163,40,46,10,166,25,24,6,63,-49,-43,13,501,321,503,-1,224,796,
公允价值变动收益(万元),--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
投资收益(万元),12274,11890,410,11814,11082,10866,-172,13319,13390,12568,230,15078,15747,14145,-174,13506,12558,11507,-240,10219,10461,10282,-51,12942,12698,10208,-36,11096,10092,10112,-3,11948,11901,8884,38,5582,6625,6507,2982,-163,-594,
对联营企业和合营企业的投资收益(万元),-528,-565,-106,175,-346,-296,-172,40,582,383,230,-1227,-428,-321,-174,-1048,-737,-578,-255,-805,-372,-188,-58,-875,-60,-83,-36,-61,-28,-7,-3,2352,2210,236,25,-861,313,79,141,-103,-30,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
营业利润(万元),113228,84163,34376,115084,104465,74104,29770,99792,96614,69510,28450,82925,63321,46862,15922,91191,73567,55524,19532,80380,65026,52147,18071,66778,59529,45027,19620,50678,42481,34471,15632,39316,31967,23908,11504,32835,25621,18660,24416,21036,17722,
营业外收入(万元),985,693,308,2926,1237,832,576,3340,2870,1582,705,3803,1532,985,346,2644,783,421,136,13898,13472,13312,12422,3015,2085,1404,571,1411,727,554,175,979,688,391,177,820,450,342,1196,2474,753,
营业外支出(万元),867,579,188,1074,811,403,240,1302,546,451,89,494,214,148,42,947,276,140,37,654,432,331,202,631,341,168,97,579,313,129,57,444,287,219,101,345,187,73,176,329,246,
非流动资产处置损失(万元),--,--,--,--,618,291,167,506,467,420,68,189,34,25,13,157,27,15,9,178,143,80,29,201,110,85,36,246,173,122,52,288,162,101,18,236,136,62,78,155,126,
利润总额(万元),113346,84276,34495,116936,104891,74533,30106,101830,98938,70641,29065,86234,64639,47699,16226,92888,74075,55805,19631,93625,78065,65128,30292,69162,61273,46263,20095,51510,42894,34896,15751,39850,32368,24080,11580,33309,25885,18929,25436,23182,18230,
所得税费用(万元),25271,17868,8615,25543,23207,15783,7165,22963,22425,15272,7246,22881,17351,10629,5547,19665,14539,10316,4603,20960,17856,13703,7824,14765,12045,9152,4976,9315,7861,5821,4108,6359,4877,3454,2560,4148,2702,1747,3390,3327,1946,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
净利润(万元),88076,66408,25880,91393,81684,58750,22941,78867,76513,55369,21820,63353,47288,37069,10679,73223,59536,45488,15028,72665,60209,51425,22468,54397,49228,37111,15119,42195,35032,29076,11643,33491,27491,20626,9020,29161,23182,17182,22047,19855,16283,
归属于母公司所有者的净利润(万元),84275,63839,24663,88688,79277,57204,22212,77201,74847,54045,21059,65966,51341,38639,12233,72113,58270,44330,14525,70701,59530,50304,22181,52840,48273,36617,14745,40530,34061,28103,11299,32005,26907,20274,8582,26931,21675,16240,18966,15647,11225,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),3800,2569,1217,2705,2407,1545,729,1666,1665,1324,761,-2613,-4053,-1570,-1554,1110,1265,1159,503,1964,679,1121,287,1557,955,494,374,1665,972,973,344,1486,584,352,438,2231,1508,943,3080,4208,5058,
基本每股收益,0.29,0.22,0.11,0.4,0.36,0.26,0.1,0.35,0.34,0.25,0.1,0.31,0.25,0.19,0.06,0.36,0.29,0.22,0.07,0.36,0.3,0.25,0.11,0.27,0.24,0.18,0.11,0.33,0.28,0.23,0.09,0.26,0.22,0.16,0.07,0.24,0.2,0.15,0.17,0.14,0,
稀释每股收益,0.29,0.22,0.11,0.4,0.35,0.26,0.1,0.35,0.34,0.25,0.1,0.31,0.24,0.19,0.06,0.33,0.27,0.2,0.07,0.35,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0.07,--,--,0.15,0.17,0.14,0,
