报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),361877,236199,114594,447509,324947,210349,99327,349190,239209,149975,306773,236466,233513,--,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,198665,
利息收入(万元),543376,354852,171832,644160,489292,310729,151486,567994,418371,275072,497220,421025,396783,324176,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),32948,20798,10171,34718,24189,15759,3500,10620,8030,4104,6918,6769,5609,9200,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),5988,607,329,678,615,595,125,1078,691,644,1038,735,1184,1028,
营业总成本(万元),241563,162835,73342,318814,222251,143075,61638,228628,144243,92946,177804,118513,122496,--,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,106437,
利息支出(万元),225959,145341,67804,242781,197354,121814,61001,251213,194234,134082,215631,193802,177826,137672,
手续费及佣金支出(万元),3681,2321,1106,4896,3513,2451,1419,5515,3054,1818,3154,1875,1034,1574,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,11,10,10,1187,1039,608,2342,2327,1467,871,
营业税金及附加(万元),2919,1882,942,7055,7248,6682,4008,15355,10716,7091,12172,10190,9730,8160,
销售费用(万元),131378,87100,44228,167373,111767,75437,39901,120934,80803,55398,101453,86627,76292,61811,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
资产减值损失(万元),107266,73853,28172,144386,103225,60946,17719,91152,51686,29850,61837,19369,35006,35596,
公允价值变动收益(万元),-117,-156,-47,-768,-363,-289,-42,518,215,124,5396,-5651,196,177,
投资收益(万元),6064,5737,888,14578,10845,7004,6326,23807,7808,5168,13235,7702,6922,1905,
对联营企业和合营企业的投资收益(万元),3200,2320,800,3521,2600,2200,1340,3182,2720,2094,2989,2518,1501,641,
汇兑收益(万元),1139,695,331,1819,1236,815,352,1901,1381,764,1749,1564,1679,1425,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),120315,73365,41252,128695,102696,67273,37689,120563,94966,57029,128969,117954,111017,92228,
营业外收入(万元),2235,2082,1843,3305,2013,1742,1410,2960,2025,2166,2245,2750,1020,4730,
营业外支出(万元),654,452,19,850,631,476,392,1654,1301,1208,1077,785,2000,747,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),121895,74995,43076,131150,104078,68539,38706,121869,95690,57987,130137,119919,110036,96211,
所得税费用(万元),27931,14526,9533,25685,23576,13388,8640,23614,21200,8055,30093,20364,21384,16436,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),93964,60468,33544,105465,80502,55151,30067,98255,74490,49932,100044,99555,88652,79775,
归属于母公司所有者的净利润(万元),89364,57095,31632,104051,77511,52788,28366,96600,72948,49210,99878,98118,87267,78950,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),4600,3373,1912,1414,2991,2363,1700,1654,1542,722,167,1438,1385,824,
基本每股收益,0.4,0.26,0.14,0.51,0.39,0.26,0.14,0.48,0.36,0.25,0.5,0.49,0.57,0.52,
稀释每股收益,0.4,0.26,0.14,0.51,0.39,0.26,0.14,0.48,0.36,0.25,0.5,0.49,0.57,0.52,
