报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),16315,9727,4329,17635,11976,8084,3462,13746,6690,10981,8912,7556,
营业收入(万元),16315,9727,4329,17635,11976,8084,3462,13746,6690,10981,8912,7556,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12286,7446,3407,12627,8616,5879,2402,10548,4638,8103,6663,5756,
营业成本(万元),8673,5170,2403,8993,6226,4265,1568,6430,3380,5382,3990,3668,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),139,98,33,217,133,91,40,153,60,112,101,66,
销售费用(万元),560,338,132,684,380,282,105,596,240,447,437,370,
管理费用(万元),2505,1651,814,3202,2019,1340,694,3525,978,2163,2111,1577,
财务费用(万元),345,169,26,-586,-183,-143,-4,-159,-61,-43,24,60,
资产减值损失(万元),63,19,--,117,42,43,--,4,42,41,0,16,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),215,81,--,--,--,--,--,61,31,-31,-32,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,-22,-22,-31,-32,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4246,2363,922,5008,3360,2205,1060,3259,2083,2846,2217,1800,
营业外收入(万元),699,553,173,755,278,226,30,466,56,136,155,192,
营业外支出(万元),7,7,7,--,--,--,--,--,--,--,1,9,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,1,9,
利润总额(万元),4937,2909,1088,5763,3637,2431,1091,3725,2139,2982,2372,1983,
所得税费用(万元),746,384,141,747,461,311,142,665,279,538,327,233,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4191,2525,947,5016,3176,2119,949,3059,1860,2444,2044,1750,
归属于母公司所有者的净利润(万元),4199,2537,959,4956,3157,2099,963,3051,1859,2444,2044,1750,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-8,-12,-13,59,19,20,-14,8,1,--,--,--,
基本每股收益,0.52,0.33,0.15,0.75,0.48,0.32,0.15,0.48,0.44,--,--,--,
稀释每股收益,0.52,0.33,0.15,0.75,0.48,0.32,0.15,0.48,0.44,--,--,--,
