报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),14189,61037,42491,26697,12622,69512,49239,32131,15062,64705,47139,31306,13906,69793,48706,29928,12130,67621,47522,28381,10121,61298,43953,25745,9336,46370,32821,19804,7158,38131,24635,13758,5251,31149,20931,27611,25330,
营业收入(万元),14189,61037,42491,26697,12622,69512,49239,32131,15062,64705,47139,31306,13906,69793,48706,29928,12130,67621,47522,28381,10121,61298,43953,25745,9336,46370,32821,19804,7158,38131,24635,13758,5251,31149,20931,27611,25330,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),13282,56716,39105,24665,11833,58646,40027,26196,12446,54119,38706,26191,12437,56811,39453,24616,10494,56005,38820,23551,8781,51905,36907,21866,8075,39114,27631,16791,6263,32495,20765,11802,4673,24821,16587,23479,20808,
营业成本(万元),9558,39939,28065,17460,8118,42726,30067,19659,9360,42143,31163,20869,9469,45669,32946,20692,8556,47047,33382,20199,7375,45169,32577,19297,7170,34166,24292,14548,5506,28285,18230,10232,3935,20830,13652,21059,19671,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),206,821,587,339,178,1026,443,269,124,558,365,281,161,482,339,197,96,459,298,162,77,318,197,85,27,197,123,72,27,207,137,80,49,231,150,102,94,
销售费用(万元),1671,7455,5040,3099,1759,7452,4935,3206,1925,6437,4151,2790,1747,5574,3317,2120,1221,5049,3215,2036,898,4326,3046,1825,760,3125,2239,1344,547,2508,1704,902,313,2464,1817,1454,913,
管理费用(万元),2015,7619,5537,3714,2021,7146,5013,3224,1296,5295,3843,2592,1366,4862,3472,2048,971,3993,2547,1539,672,2793,1825,1099,486,2599,1807,1349,478,2018,1149,715,363,1120,783,841,226,
财务费用(万元),-168,-772,-594,-418,-242,-1231,-873,-606,-259,-1499,-1140,-666,-306,-825,-663,-482,-351,-864,-671,-435,-241,-1089,-906,-606,-369,-1261,-926,-617,-294,-743,-612,-285,14,79,57,39,-5,
资产减值损失(万元),-0,1654,471,471,--,1528,443,443,--,1184,325,325,--,1049,42,42,--,320,50,50,--,388,167,167,--,289,95,95,--,220,157,158,--,96,128,-17,-91,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),584,2536,1818,1290,773,2502,1896,1210,247,2073,1018,632,222,1800,1499,654,325,1147,387,158,70,711,127,116,-21,80,-11,--,--,--,--,--,--,0,--,-24,269,
对联营企业和合营企业的投资收益(万元),434,1793,1385,998,667,2015,1667,1049,214,2051,1018,632,222,1845,744,654,325,1147,387,158,70,--,127,116,--,--,-11,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),1803,7936,6055,3929,1562,13368,11108,7145,2864,12659,9451,5748,1691,14782,10752,5966,1961,12763,9089,4988,1411,10103,7174,3995,1241,7336,5180,3014,895,5637,3870,1956,578,6327,4344,4108,4791,
营业外收入(万元),163,1598,1474,1319,855,2655,2259,1558,384,4292,3691,1892,707,2263,1698,896,9,614,420,82,6,155,65,11,2,271,149,110,54,2349,1972,336,273,983,763,10,6,
营业外支出(万元),3,0,8,8,1,10,3,2,1,4,1,1,0,125,14,13,1,8,2,2,1,4,2,2,2,7,6,2,1,9,2,1,1,11,13,34,4,
非流动资产处置损失(万元),--,--,8,8,1,9,2,2,1,3,1,1,0,123,-12,12,--,--,--,--,--,3,1,0,0,--,--,--,--,--,--,--,--,0,--,3,0,
