报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),10263,3919,18447,12309,7694,3636,11169,6235,3880,1418,7010,4865,3090,1358,5903,4564,2703,1385,9483,7607,4224,2074,10693,8692,5297,2634,16823,13339,10213,5373,20614,11276,4627,19222,14484,3436,
营业收入(万元),10263,3919,18447,12309,7694,3636,11169,6235,3880,1418,7010,4865,3090,1358,5903,4564,2703,1385,9483,7607,4224,2074,10693,8692,5297,2634,16823,13339,10213,5373,20614,11276,4627,19222,14484,3436,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),11011,4421,21517,13710,8744,3759,14593,8284,5435,2628,9840,5896,3485,1700,7859,5245,3214,1525,8353,6054,3520,1529,10270,7421,4855,2192,12203,8157,6130,3416,12898,6521,2608,11471,8801,2851,
营业成本(万元),6355,2387,11620,7553,4565,2074,5990,3116,1857,594,3147,2179,1371,548,2630,1985,1210,655,4869,3852,2145,1001,5587,4367,2689,1415,7359,5565,4163,2152,8754,4720,1940,7880,7090,2287,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),165,64,471,356,278,65,205,53,39,17,82,53,36,20,94,69,49,17,60,46,17,9,106,92,64,32,176,151,123,90,212,115,45,183,15,2,
销售费用(万元),531,204,734,324,204,93,193,109,70,22,174,123,87,32,220,123,75,31,190,148,90,48,381,475,375,234,454,329,234,118,496,328,50,1061,371,100,
管理费用(万元),3991,1776,8380,5470,3691,1536,7740,5084,3524,2024,7484,4987,3228,1669,6566,4649,2985,1293,6012,4198,2810,1229,7129,4656,3076,1308,5544,2670,1706,1037,3383,1330,560,2439,1136,452,
财务费用(万元),-19,5,-25,-6,-22,-10,-121,-85,-62,-36,-1240,-1412,-1222,-564,-2361,-1552,-1081,-467,-2779,-2192,-1527,-758,-2976,-2209,-1385,-798,-1352,-561,-99,-21,46,27,12,-78,186,11,
资产减值损失(万元),-12,-15,337,14,28,1,586,7,7,7,193,-34,-14,-5,711,-29,-24,-3,2,2,-15,0,43,41,37,-0,22,3,3,39,8,2,-1,-14,4,-1,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),1399,345,2414,1425,971,167,2850,2152,1239,726,1545,744,179,--,107,21,21,11,23,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-5,-3,-18,-188,-105,-13,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),1383,329,672,219,58,44,-574,103,-316,-483,-1285,-288,-216,-342,-1849,-661,-491,-129,1153,1553,705,545,423,1271,441,442,4620,5182,4083,1957,7716,4755,2020,7751,5683,585,
营业外收入(万元),9,10,39,753,498,261,1704,1094,741,231,5177,4510,330,155,774,603,337,170,1686,947,610,237,4858,3145,2044,932,2082,1670,1439,878,1980,718,196,201,0,1,
营业外支出(万元),4,2,27,11,9,2,11,6,3,1,114,111,0,3,201,24,5,0,6,0,0,0,0,0,0,0,2,--,--,0,0,0,0,0,10,0,
非流动资产处置损失(万元),--,--,--,0,0,--,2,0,0,--,--,--,--,--,4,5,4,--,4,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
利润总额(万元),1387,337,684,961,547,303,1119,1191,422,-253,3778,4111,114,-190,-1275,-83,-158,41,2833,2500,1315,781,5281,4416,2485,1374,6700,6852,5522,2836,9696,5473,2216,7952,5673,585,
所得税费用(万元),201,40,34,273,169,98,414,377,114,81,522,206,46,38,-276,66,53,38,305,482,273,200,494,371,59,28,274,643,515,271,815,481,164,963,1060,78,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),1186,297,650,688,378,205,705,815,308,-335,3255,3905,68,-228,-999,-149,-211,3,2528,2018,1042,582,4788,4045,2427,1346,6427,6209,5007,2565,8881,4992,2052,6989,4613,507,
归属于母公司所有者的净利润(万元),1186,297,650,688,378,205,705,815,308,-335,3205,3872,43,-239,-1003,-129,-193,13,2557,2042,1057,585,4788,4045,2427,1346,6427,6209,5007,2565,8881,4992,2052,6989,4613,507,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,392,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,51,33,25,12,4,-19,-18,-10,-29,-23,-14,-3,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
基本每股收益,0.06,0.02,0.04,0.04,0.02,0.01,0.04,0.05,0.02,-0.02,0.19,0.23,0,-0.02,-0.1,-0.01,-0.02,0,0.25,0.2,0.1,0.06,0.46,0.39,0.23,0.17,0.9,0.9,0.79,0.43,1.48,0.83,0.35,1.16,0.83,0.15,
稀释每股收益,0.06,0.02,0.04,0.04,0.02,0.01,0.04,0.05,0.02,-0.02,0.19,0.23,0,-0.02,-0.1,-0.01,-0.02,0,0.25,0.2,0.1,0.06,0.46,0.39,0.23,0.17,0.9,0.9,0.79,0,1.48,0.83,0,1.16,0.83,0.15,
