报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),58670,25144,93352,60428,40589,17455,105027,68738,38280,18762,67106,46276,28514,13304,48928,31278,23143,9542,38173,22744,15782,8595,33565,20623,9863,5406,19705,12793,9247,5911,15813,2978,11226,12156,
营业收入(万元),58670,25144,93352,60428,40589,17455,105027,68738,38280,18762,67106,46276,28514,13304,48928,31278,23143,9542,38173,22744,15782,8595,33565,20623,9863,5406,19705,12793,9247,5911,15813,2978,11226,12156,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),51248,23003,80683,50099,33461,15394,91215,58399,31521,17006,57696,40384,24546,12668,42283,26589,19902,8485,32704,19037,13232,7657,28894,17479,7656,4520,15705,10210,7120,5090,12874,2653,9435,10922,
营业成本(万元),42277,18145,64038,38929,26370,11906,76098,48965,25986,14781,46060,32805,19660,10160,33859,21633,16595,6750,25765,14752,10426,6163,23160,13661,5408,3315,11119,6964,5101,3972,9350,1844,6314,8225,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),277,158,422,270,191,83,360,178,121,43,218,112,63,0,110,27,20,12,143,47,28,28,438,385,278,133,504,344,225,83,398,77,377,235,
销售费用(万元),4531,2340,7420,5319,3275,1617,6665,4453,2698,1038,5324,3518,2171,1166,4462,3163,2185,1203,3851,2689,1792,979,3216,2290,1392,867,2767,1981,1196,808,2150,485,1910,1768,
管理费用(万元),2897,1389,7296,4235,2853,1429,7150,4076,2330,1019,6158,3787,2569,1317,3647,1570,1042,485,2949,1588,984,439,2106,1154,634,264,1336,878,529,231,925,241,771,578,
财务费用(万元),633,516,1085,861,483,225,486,285,96,-2,-247,-200,-96,-39,-57,-37,-30,-29,-65,-42,-13,-0,-110,-89,-75,-59,-116,-35,-10,-3,-6,-1,8,39,
资产减值损失(万元),633,456,422,485,289,134,456,443,290,127,183,361,178,64,262,234,90,62,62,3,16,48,84,76,19,-0,95,79,79,0,56,7,56,77,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资收益(万元),134,109,1683,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,54,--,
对联营企业和合营企业的投资收益(万元),--,--,1677,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
